left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
71,130,112,157,"[25,45] degrees",neutral,-0.4,64,71,clockwise,41,27
74,95,102,129,"[25,45] degrees",left,-0.4,115,74,clockwise,28,34
136,177,160,198,"[25,45] degrees",neutral,0.4,183,177,clockwise,21,24
136,61,169,98,"[25,45] degrees",right,0.4,48,61,clockwise,37,33
114,85,143,118,"[25,45] degrees",neutral,-0.4,109,114,clockwise,29,33
26,81,50,118,"[25,45] degrees",left,-0.4,50,26,clockwise,24,37
164,99,185,130,"[25,45] degrees",neutral,0.4,71,99,clockwise,31,21
151,4,172,28,"[25,45] degrees",right,0.4,0,4,clockwise,24,21
41,157,77,202,"[25,45] degrees",neutral,-0.4,25,41,clockwise,36,45
130,31,172,54,"[25,45] degrees",left,-0.4,152,130,clockwise,42,23
111,20,151,40,"[25,45] degrees",neutral,0.4,64,20,clockwise,20,40
71,11,113,43,"[25,45] degrees",right,0.4,-2,11,clockwise,32,42
152,64,186,105,"[25,45] degrees",neutral,-0.4,174,152,clockwise,34,41
70,102,109,142,"[25,45] degrees",left,-0.4,33,70,clockwise,39,40
160,41,182,67,"[25,45] degrees",neutral,0.4,3,41,clockwise,26,22
15,46,36,68,"[25,45] degrees",right,0.4,91,46,clockwise,22,21
82,51,125,86,"[25,45] degrees",neutral,-0.4,93,82,clockwise,43,35
84,159,109,199,"[25,45] degrees",left,-0.4,108,84,clockwise,25,40
165,8,197,46,"[25,45] degrees",neutral,0.4,29,8,clockwise,38,32
25,129,51,165,"[25,45] degrees",right,0.4,88,129,clockwise,36,26
145,167,172,191,"[25,45] degrees",neutral,-0.4,118,145,clockwise,27,24
99,8,131,52,"[25,45] degrees",left,-0.4,71,99,clockwise,32,44
49,131,79,176,"[25,45] degrees",neutral,0.4,145,131,clockwise,45,30
51,130,90,163,"[25,45] degrees",right,0.4,114,130,clockwise,33,39
60,153,87,198,"[25,45] degrees",neutral,-0.4,52,60,clockwise,27,45
124,98,162,128,"[25,45] degrees",left,-0.4,142,124,clockwise,38,30
151,12,171,36,"[25,45] degrees",neutral,0.4,16,12,clockwise,24,20
7,112,34,155,"[25,45] degrees",right,0.4,131,112,clockwise,43,27
107,129,141,168,"[25,45] degrees",neutral,-0.4,102,107,clockwise,34,39
15,97,47,138,"[25,45] degrees",left,-0.4,57,15,clockwise,32,41
123,13,150,49,"[25,45] degrees",neutral,0.4,44,13,clockwise,36,27
68,0,112,27,"[25,45] degrees",right,0.4,6,0,clockwise,27,44
33,158,73,197,"[25,45] degrees",neutral,-0.4,-12,33,clockwise,40,39
120,84,145,110,"[25,45] degrees",left,-0.4,97,120,clockwise,25,26
55,170,85,194,"[25,45] degrees",neutral,0.4,155,170,clockwise,24,30
50,115,82,154,"[25,45] degrees",right,0.4,150,115,clockwise,39,32
