left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
36,81,59,116,"[25,45] degrees",neutral,-0.4,48,36,clockwise,23,35
145,107,169,132,"[25,45] degrees",left,-0.4,141,145,clockwise,24,25
75,17,119,41,"[25,45] degrees",neutral,0.4,38,17,clockwise,24,44
65,145,96,167,"[25,45] degrees",right,0.4,148,145,clockwise,22,31
78,124,114,166,"[25,45] degrees",neutral,-0.4,48,78,clockwise,36,42
77,46,114,90,"[25,45] degrees",left,-0.4,58,77,clockwise,37,44
12,86,39,118,"[25,45] degrees",neutral,0.4,75,86,clockwise,32,27
83,137,121,173,"[25,45] degrees",right,0.4,121,137,clockwise,36,38
107,25,131,69,"[25,45] degrees",neutral,-0.4,114,107,clockwise,24,44
144,53,185,81,"[25,45] degrees",left,-0.4,172,144,clockwise,41,28
40,84,63,121,"[25,45] degrees",neutral,0.4,78,84,clockwise,37,23
1,148,36,182,"[25,45] degrees",right,0.4,134,148,clockwise,34,35
6,120,30,157,"[25,45] degrees",neutral,-0.4,23,6,clockwise,24,37
77,30,101,74,"[25,45] degrees",left,-0.4,69,77,clockwise,24,44
167,52,190,86,"[25,45] degrees",neutral,0.4,34,52,clockwise,34,23
54,166,93,188,"[25,45] degrees",right,0.4,146,166,clockwise,22,39
35,131,78,156,"[25,45] degrees",neutral,-0.4,27,35,clockwise,43,25
55,100,78,143,"[25,45] degrees",left,-0.4,24,55,clockwise,23,43
36,159,57,183,"[25,45] degrees",neutral,0.4,164,159,clockwise,24,21
117,57,143,87,"[25,45] degrees",right,0.4,32,57,clockwise,30,26
117,84,162,122,"[25,45] degrees",neutral,-0.4,133,117,clockwise,45,38
71,147,102,185,"[25,45] degrees",left,-0.4,55,71,clockwise,31,38
148,14,170,39,"[25,45] degrees",neutral,0.4,25,14,clockwise,25,22
5,100,29,132,"[25,45] degrees",right,0.4,143,100,clockwise,32,24
73,163,106,202,"[25,45] degrees",neutral,-0.4,92,73,clockwise,33,39
178,153,222,189,"[25,45] degrees",left,-0.4,151,178,clockwise,44,36
54,124,79,151,"[25,45] degrees",neutral,0.4,141,124,clockwise,27,25
108,165,141,201,"[25,45] degrees",right,0.4,201,165,clockwise,36,33
130,3,170,23,"[25,45] degrees",neutral,-0.4,142,130,clockwise,40,20
103,73,148,116,"[25,45] degrees",left,-0.4,74,103,clockwise,45,43
133,104,177,130,"[25,45] degrees",neutral,0.4,127,104,clockwise,26,44
12,143,44,180,"[25,45] degrees",right,0.4,106,143,clockwise,37,32
106,148,147,183,"[25,45] degrees",neutral,-0.4,115,106,clockwise,41,35
60,113,81,137,"[25,45] degrees",left,-0.4,97,60,clockwise,21,24
178,61,215,85,"[25,45] degrees",neutral,0.4,52,61,clockwise,24,37
36,111,63,144,"[25,45] degrees",right,0.4,127,111,clockwise,33,27
140,101,180,136,"[25,45] degrees",neutral,-0.4,171,140,clockwise,40,35
105,35,150,61,"[25,45] degrees",left,-0.4,114,105,clockwise,45,26
144,22,169,59,"[25,45] degrees",neutral,0.4,18,22,clockwise,37,25
63,10,94,42,"[25,45] degrees",right,0.4,44,10,clockwise,32,31
130,76,157,113,"[25,45] degrees",neutral,-0.4,135,130,clockwise,27,37
14,169,49,189,"[25,45] degrees",left,-0.4,16,14,clockwise,35,20
167,125,211,149,"[25,45] degrees",neutral,0.4,120,125,clockwise,24,44
166,60,200,82,"[25,45] degrees",right,0.4,19,60,clockwise,22,34
143,101,177,134,"[25,45] degrees",neutral,-0.4,113,143,clockwise,34,33
124,44,148,79,"[25,45] degrees",left,-0.4,125,124,clockwise,24,35
120,58,143,102,"[25,45] degrees",neutral,0.4,65,58,clockwise,44,23
52,124,94,146,"[25,45] degrees",right,0.4,163,124,clockwise,22,42
99,25,138,50,"[25,45] degrees",neutral,-0.4,124,99,clockwise,39,25
97,10,131,36,"[25,45] degrees",left,-0.4,135,97,clockwise,34,26
9,140,46,174,"[25,45] degrees",neutral,0.4,119,140,clockwise,34,37
173,89,208,121,"[25,45] degrees",right,0.4,77,89,clockwise,32,35
100,158,142,184,"[25,45] degrees",neutral,-0.4,137,100,clockwise,42,26
102,7,145,32,"[25,45] degrees",left,-0.4,133,102,clockwise,43,25
9,62,44,89,"[25,45] degrees",neutral,0.4,73,62,clockwise,27,35
128,6,149,51,"[25,45] degrees",right,0.4,43,6,clockwise,45,21
141,55,161,98,"[25,45] degrees",neutral,-0.4,181,141,clockwise,20,43
103,156,139,201,"[25,45] degrees",left,-0.4,67,103,clockwise,36,45
52,151,91,180,"[25,45] degrees",neutral,0.4,122,151,clockwise,29,39
118,55,142,99,"[25,45] degrees",right,0.4,96,55,clockwise,44,24
159,50,200,72,"[25,45] degrees",neutral,-0.4,185,159,clockwise,41,22
144,59,167,92,"[25,45] degrees",left,-0.4,146,144,clockwise,23,33
33,157,56,190,"[25,45] degrees",neutral,0.4,125,157,clockwise,33,23
95,22,127,51,"[25,45] degrees",right,0.4,44,22,clockwise,29,32
85,8,120,49,"[25,45] degrees",neutral,-0.4,66,85,clockwise,35,41
92,16,124,61,"[25,45] degrees",left,-0.4,70,92,clockwise,32,45
144,177,166,210,"[25,45] degrees",neutral,0.4,141,177,clockwise,33,22
113,20,146,45,"[25,45] degrees",right,0.4,28,20,clockwise,25,33
122,2,142,36,"[25,45] degrees",neutral,-0.4,129,122,clockwise,20,34
49,179,90,217,"[25,45] degrees",left,-0.4,46,49,clockwise,41,38
171,97,193,124,"[25,45] degrees",neutral,0.4,128,97,clockwise,27,22
122,56,156,90,"[25,45] degrees",right,0.4,45,56,clockwise,34,34
45,100,80,126,"[25,45] degrees",neutral,-0.4,39,45,clockwise,35,26
86,45,122,84,"[25,45] degrees",left,-0.4,107,86,clockwise,36,39
73,139,95,166,"[25,45] degrees",neutral,0.4,184,139,clockwise,27,22
78,12,107,52,"[25,45] degrees",right,0.4,-31,12,clockwise,40,29
42,113,80,150,"[25,45] degrees",neutral,-0.4,87,42,clockwise,38,37
96,7,122,45,"[25,45] degrees",left,-0.4,107,96,clockwise,26,38
141,103,186,143,"[25,45] degrees",neutral,0.4,68,103,clockwise,40,45
83,57,125,101,"[25,45] degrees",right,0.4,76,57,clockwise,44,42
72,161,99,183,"[25,45] degrees",neutral,-0.4,97,72,clockwise,27,22
104,47,137,85,"[25,45] degrees",left,-0.4,82,104,clockwise,33,38
31,179,55,211,"[25,45] degrees",neutral,0.4,219,179,clockwise,32,24
87,173,123,215,"[25,45] degrees",right,0.4,164,173,clockwise,42,36
56,83,90,124,"[25,45] degrees",neutral,-0.4,92,56,clockwise,34,41
21,99,44,144,"[25,45] degrees",left,-0.4,-23,21,clockwise,23,45
66,136,88,166,"[25,45] degrees",neutral,0.4,150,136,clockwise,30,22
148,10,168,44,"[25,45] degrees",right,0.4,1,10,clockwise,34,20
157,46,181,88,"[25,45] degrees",neutral,-0.4,183,157,clockwise,24,42
125,71,164,92,"[25,45] degrees",left,-0.4,115,125,clockwise,39,21
120,39,151,66,"[25,45] degrees",neutral,0.4,67,39,clockwise,27,31
175,103,215,139,"[25,45] degrees",right,0.4,141,103,clockwise,36,40
55,118,83,158,"[25,45] degrees",neutral,-0.4,83,55,clockwise,28,40
116,167,155,197,"[25,45] degrees",left,-0.4,151,116,clockwise,39,30
81,2,124,41,"[25,45] degrees",neutral,0.4,35,2,clockwise,39,43
6,42,28,75,"[25,45] degrees",right,0.4,66,42,clockwise,33,22
144,43,171,74,"[25,45] degrees",neutral,-0.4,105,144,clockwise,27,31
45,73,88,112,"[25,45] degrees",left,-0.4,87,45,clockwise,43,39
38,153,72,186,"[25,45] degrees",neutral,0.4,193,153,clockwise,33,34
90,115,122,156,"[25,45] degrees",right,0.4,116,115,clockwise,41,32
88,42,116,82,"[25,45] degrees",neutral,-0.4,75,88,clockwise,28,40
163,70,206,112,"[25,45] degrees",left,-0.4,158,163,clockwise,43,42
41,114,85,137,"[25,45] degrees",neutral,0.4,121,114,clockwise,23,44
97,62,133,92,"[25,45] degrees",right,0.4,78,62,clockwise,30,36
128,163,162,184,"[25,45] degrees",neutral,-0.4,149,128,clockwise,34,21
34,115,56,137,"[25,45] degrees",left,-0.4,13,34,clockwise,22,22
33,120,61,157,"[25,45] degrees",neutral,0.4,148,120,clockwise,37,28
165,43,205,87,"[25,45] degrees",right,0.4,62,43,clockwise,44,40
48,84,76,125,"[25,45] degrees",neutral,-0.4,76,48,clockwise,28,41
36,82,69,103,"[25,45] degrees",left,-0.4,58,36,clockwise,33,21
134,6,162,48,"[25,45] degrees",neutral,0.4,43,6,clockwise,42,28
167,21,191,47,"[25,45] degrees",right,0.4,61,21,clockwise,26,24
160,81,181,119,"[25,45] degrees",neutral,-0.4,153,160,clockwise,21,38
6,101,47,145,"[25,45] degrees",left,-0.4,34,6,clockwise,41,44
103,11,136,45,"[25,45] degrees",neutral,0.4,-3,11,clockwise,34,33
15,53,38,85,"[25,45] degrees",right,0.4,82,53,clockwise,32,23
21,115,41,144,"[25,45] degrees",neutral,-0.4,4,21,clockwise,20,29
90,56,114,94,"[25,45] degrees",left,-0.4,69,90,clockwise,24,38
157,64,191,87,"[25,45] degrees",neutral,0.4,47,64,clockwise,23,34
79,32,124,55,"[25,45] degrees",right,0.4,41,32,clockwise,23,45
80,100,107,141,"[25,45] degrees",neutral,-0.4,48,80,clockwise,27,41
165,71,192,99,"[25,45] degrees",left,-0.4,134,165,clockwise,27,28
102,54,138,98,"[25,45] degrees",neutral,0.4,19,54,clockwise,44,36
167,92,205,121,"[25,45] degrees",right,0.4,124,92,clockwise,29,38
178,145,208,176,"[25,45] degrees",neutral,-0.4,190,178,clockwise,30,31
129,80,173,124,"[25,45] degrees",left,-0.4,115,129,clockwise,44,44
