left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
76,39,115,67,"[25,45] degrees",neutral,-0.4,117,76,clockwise,39,28
156,49,179,70,"[25,45] degrees",left,-0.4,166,156,clockwise,23,21
150,59,171,98,"[25,45] degrees",neutral,0.4,31,59,clockwise,39,21
123,62,143,87,"[25,45] degrees",right,0.4,59,62,clockwise,25,20
138,9,166,36,"[25,45] degrees",neutral,-0.4,119,138,clockwise,28,27
39,0,59,31,"[25,45] degrees",left,-0.4,-6,39,clockwise,20,31
52,133,26,103,"[25,45] degrees",neutral,0.4,157,133,anticlockwise,-30,-26
28,91,-13,46,"[25,45] degrees",right,0.4,132,91,anticlockwise,-45,-41
175,149,144,118,"[25,45] degrees",neutral,-0.4,219,175,anticlockwise,-31,-31
106,168,69,130,"[25,45] degrees",left,-0.4,131,106,anticlockwise,-37,-38
171,75,133,54,"[25,45] degrees",neutral,0.4,91,75,anticlockwise,-21,-38
126,29,81,7,"[25,45] degrees",right,0.4,5,29,anticlockwise,-22,-45
137,71,95,47,"[25,45] degrees",neutral,-0.4,163,137,anticlockwise,-42,-24
