left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
7,81,45,102,"[25,45] degrees",neutral,-0.4,10,7,clockwise,38,21
133,38,163,58,"[25,45] degrees",left,-0.4,98,133,clockwise,30,20
117,166,140,199,"[25,45] degrees",neutral,0.4,135,166,clockwise,33,23
4,111,35,146,"[25,45] degrees",right,0.4,129,111,clockwise,35,31
157,56,179,88,"[25,45] degrees",neutral,-0.4,183,157,clockwise,22,32
113,146,144,187,"[25,45] degrees",left,-0.4,125,113,clockwise,31,41
121,38,152,63,"[25,45] degrees",neutral,0.4,-6,38,clockwise,25,31
170,126,213,153,"[25,45] degrees",right,0.4,160,126,clockwise,27,43
98,154,138,183,"[25,45] degrees",neutral,-0.4,64,98,clockwise,40,29
168,79,192,119,"[25,45] degrees",left,-0.4,210,168,clockwise,24,40
82,3,110,45,"[25,45] degrees",neutral,0.4,4,3,clockwise,42,28
19,173,60,202,"[25,45] degrees",right,0.4,209,173,clockwise,29,41
38,145,67,173,"[25,45] degrees",neutral,-0.4,38,38,clockwise,29,28
120,53,152,93,"[25,45] degrees",left,-0.4,138,120,clockwise,32,40
171,68,200,94,"[25,45] degrees",neutral,0.4,105,68,clockwise,26,29
44,8,89,49,"[25,45] degrees",right,0.4,-24,8,clockwise,41,45
143,84,188,104,"[25,45] degrees",neutral,-0.4,125,143,clockwise,45,20
137,86,182,119,"[25,45] degrees",left,-0.4,168,137,clockwise,45,33
24,110,69,133,"[25,45] degrees",neutral,0.4,135,110,clockwise,23,45
155,63,184,102,"[25,45] degrees",right,0.4,28,63,clockwise,39,29
113,35,147,57,"[25,45] degrees",neutral,-0.4,144,113,clockwise,34,22
90,4,133,29,"[25,45] degrees",left,-0.4,68,90,clockwise,43,25
46,163,67,192,"[25,45] degrees",neutral,0.4,140,163,clockwise,29,21
114,160,144,202,"[25,45] degrees",right,0.4,193,160,clockwise,42,30
128,44,171,87,"[25,45] degrees",neutral,-0.4,158,128,clockwise,43,43
26,117,65,149,"[25,45] degrees",left,-0.4,4,26,clockwise,39,32
99,168,137,199,"[25,45] degrees",neutral,0.4,188,168,clockwise,31,38
25,170,60,190,"[25,45] degrees",right,0.4,206,170,clockwise,20,35
27,48,51,79,"[25,45] degrees",neutral,-0.4,3,27,clockwise,24,31
81,5,117,27,"[25,45] degrees",left,-0.4,75,81,clockwise,36,22
17,171,59,216,"[25,45] degrees",neutral,0.4,192,171,clockwise,45,42
40,15,81,41,"[25,45] degrees",right,0.4,12,15,clockwise,26,41
173,34,213,59,"[25,45] degrees",neutral,-0.4,197,173,clockwise,40,25
53,10,94,39,"[25,45] degrees",left,-0.4,52,53,clockwise,41,29
93,52,134,76,"[25,45] degrees",neutral,0.4,24,52,clockwise,24,41
10,31,37,62,"[25,45] degrees",right,0.4,32,31,clockwise,31,27
44,12,83,48,"[25,45] degrees",neutral,-0.4,26,44,clockwise,39,36
150,65,176,109,"[25,45] degrees",left,-0.4,154,150,clockwise,26,44
77,45,110,83,"[25,45] degrees",neutral,0.4,84,45,clockwise,38,33
110,153,146,180,"[25,45] degrees",right,0.4,167,153,clockwise,27,36
