left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
56,175,78,209,"[25,45] degrees",neutral,-0.4,68,56,clockwise,22,34
170,124,204,156,"[25,45] degrees",left,-0.4,201,170,clockwise,34,32
88,113,109,152,"[25,45] degrees",neutral,0.4,105,113,clockwise,39,21
77,30,112,60,"[25,45] degrees",right,0.4,69,30,clockwise,30,35
149,129,186,157,"[25,45] degrees",neutral,-0.4,119,149,clockwise,37,28
122,82,163,119,"[25,45] degrees",left,-0.4,142,122,clockwise,41,37
52,105,95,128,"[25,45] degrees",neutral,0.4,103,105,clockwise,23,43
153,35,189,64,"[25,45] degrees",right,0.4,-5,35,clockwise,29,36
142,33,172,70,"[25,45] degrees",neutral,-0.4,180,142,clockwise,30,37
145,44,182,72,"[25,45] degrees",left,-0.4,163,145,clockwise,37,28
147,63,175,102,"[25,45] degrees",neutral,0.4,55,63,clockwise,39,28
93,141,120,169,"[25,45] degrees",right,0.4,133,141,clockwise,28,27
144,65,169,92,"[25,45] degrees",neutral,-0.4,170,144,clockwise,25,27
15,87,37,117,"[25,45] degrees",left,-0.4,58,15,clockwise,22,30
176,114,198,151,"[25,45] degrees",neutral,0.4,132,114,clockwise,37,22
19,177,51,210,"[25,45] degrees",right,0.4,221,177,clockwise,33,32
27,113,61,138,"[25,45] degrees",neutral,-0.4,23,27,clockwise,34,25
19,173,42,194,"[25,45] degrees",left,-0.4,-2,19,clockwise,23,21
50,14,82,54,"[25,45] degrees",neutral,0.4,9,14,clockwise,40,32
62,166,107,210,"[25,45] degrees",right,0.4,169,166,clockwise,44,45
24,77,47,101,"[25,45] degrees",neutral,-0.4,-21,24,clockwise,23,24
25,169,45,194,"[25,45] degrees",left,-0.4,49,25,clockwise,20,25
141,0,183,38,"[25,45] degrees",neutral,0.4,-23,0,clockwise,38,42
137,96,157,135,"[25,45] degrees",right,0.4,59,96,clockwise,39,20
58,105,78,137,"[25,45] degrees",neutral,-0.4,18,58,clockwise,20,32
138,50,158,79,"[25,45] degrees",left,-0.4,172,138,clockwise,20,29
70,33,113,60,"[25,45] degrees",neutral,0.4,25,33,clockwise,27,43
138,13,173,55,"[25,45] degrees",right,0.4,1,13,clockwise,42,35
85,25,120,61,"[25,45] degrees",neutral,-0.4,49,85,clockwise,35,36
124,155,168,197,"[25,45] degrees",left,-0.4,84,124,clockwise,44,42
155,9,188,44,"[25,45] degrees",neutral,0.4,-24,9,clockwise,35,33
0,118,40,147,"[25,45] degrees",right,0.4,105,118,clockwise,29,40
54,137,81,178,"[25,45] degrees",neutral,-0.4,26,54,clockwise,27,41
74,53,119,91,"[25,45] degrees",left,-0.4,81,74,clockwise,45,38
78,45,114,84,"[25,45] degrees",neutral,0.4,51,45,clockwise,39,36
148,42,188,67,"[25,45] degrees",right,0.4,14,42,clockwise,25,40
147,54,181,81,"[25,45] degrees",neutral,-0.4,168,147,clockwise,34,27
161,93,200,132,"[25,45] degrees",left,-0.4,135,161,clockwise,39,39
82,173,104,204,"[25,45] degrees",neutral,0.4,160,173,clockwise,31,22
167,56,203,85,"[25,45] degrees",right,0.4,22,56,clockwise,29,36
121,3,149,37,"[25,45] degrees",neutral,-0.4,150,121,clockwise,28,34
138,176,181,219,"[25,45] degrees",left,-0.4,160,138,clockwise,43,43
