left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
14,114,46,153,"[25,45] degrees",neutral,-0.4,-15,14,clockwise,32,39
142,46,183,82,"[25,45] degrees",left,-0.4,157,142,clockwise,41,36
100,63,122,102,"[25,45] degrees",neutral,0.4,76,63,clockwise,39,22
176,67,202,108,"[25,45] degrees",right,0.4,92,67,clockwise,41,26
36,129,64,173,"[25,45] degrees",neutral,-0.4,81,36,clockwise,28,44
108,46,148,86,"[25,45] degrees",left,-0.4,137,108,clockwise,40,40
35,106,77,138,"[25,45] degrees",neutral,0.4,126,106,clockwise,32,42
48,70,92,112,"[25,45] degrees",right,0.4,59,70,clockwise,42,44
28,54,50,97,"[25,45] degrees",neutral,-0.4,68,28,clockwise,22,43
46,154,69,187,"[25,45] degrees",left,-0.4,1,46,clockwise,23,33
31,138,70,158,"[25,45] degrees",neutral,0.4,142,138,clockwise,20,39
157,90,182,119,"[25,45] degrees",right,0.4,76,90,clockwise,29,25
93,71,126,100,"[25,45] degrees",neutral,-0.4,76,93,clockwise,33,29
175,50,208,85,"[25,45] degrees",left,-0.4,145,175,clockwise,33,35
148,170,183,207,"[25,45] degrees",neutral,0.4,202,170,clockwise,37,35
130,102,165,140,"[25,45] degrees",right,0.4,113,102,clockwise,38,35
173,122,213,149,"[25,45] degrees",neutral,-0.4,214,173,clockwise,40,27
50,92,77,136,"[25,45] degrees",left,-0.4,50,50,clockwise,27,44
6,52,50,89,"[25,45] degrees",neutral,0.4,80,52,clockwise,37,44
66,15,99,58,"[25,45] degrees",right,0.4,22,15,clockwise,43,33
124,170,169,208,"[25,45] degrees",neutral,-0.4,97,124,clockwise,45,38
174,29,210,73,"[25,45] degrees",left,-0.4,171,174,clockwise,36,44
56,76,82,109,"[25,45] degrees",neutral,0.4,59,76,clockwise,33,26
63,154,97,174,"[25,45] degrees",right,0.4,115,154,clockwise,20,34
3,107,31,141,"[25,45] degrees",neutral,-0.4,-22,3,clockwise,28,34
40,60,80,101,"[25,45] degrees",left,-0.4,31,40,clockwise,40,41
148,92,186,127,"[25,45] degrees",neutral,0.4,60,92,clockwise,35,38
36,94,62,119,"[25,45] degrees",right,0.4,55,94,clockwise,25,26
30,118,68,151,"[25,45] degrees",neutral,-0.4,20,30,clockwise,38,33
59,178,92,209,"[25,45] degrees",left,-0.4,23,59,clockwise,33,31
112,60,150,87,"[25,45] degrees",neutral,0.4,35,60,clockwise,27,38
91,37,131,61,"[25,45] degrees",right,0.4,26,37,clockwise,24,40
5,101,30,129,"[25,45] degrees",neutral,-0.4,34,5,clockwise,25,28
94,128,139,161,"[25,45] degrees",left,-0.4,122,94,clockwise,45,33
112,12,147,43,"[25,45] degrees",neutral,0.4,-18,12,clockwise,31,35
85,152,126,190,"[25,45] degrees",right,0.4,136,152,clockwise,38,41
91,20,120,58,"[25,45] degrees",neutral,-0.4,61,91,clockwise,29,38
13,152,33,180,"[25,45] degrees",left,-0.4,56,13,clockwise,20,28
137,15,171,54,"[25,45] degrees",neutral,0.4,-21,15,clockwise,39,34
113,142,156,182,"[25,45] degrees",right,0.4,184,142,clockwise,40,43
172,16,212,56,"[25,45] degrees",neutral,-0.4,169,172,clockwise,40,40
148,52,184,81,"[25,45] degrees",left,-0.4,181,148,clockwise,36,29
147,31,170,73,"[25,45] degrees",neutral,0.4,49,31,clockwise,42,23
84,144,107,189,"[25,45] degrees",right,0.4,159,144,clockwise,45,23
9,104,53,129,"[25,45] degrees",neutral,-0.4,41,9,clockwise,44,25
7,58,41,92,"[25,45] degrees",left,-0.4,28,7,clockwise,34,34
109,31,137,70,"[25,45] degrees",neutral,0.4,8,31,clockwise,39,28
55,121,81,163,"[25,45] degrees",right,0.4,165,121,clockwise,42,26
151,31,187,53,"[25,45] degrees",neutral,-0.4,167,151,clockwise,36,22
101,2,144,47,"[25,45] degrees",left,-0.4,107,101,clockwise,43,45
9,39,48,79,"[25,45] degrees",neutral,0.4,64,39,clockwise,40,39
