left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
125,58,148,79,"[25,45] degrees",neutral,-0.4,140,125,clockwise,23,21
6,41,26,64,"[25,45] degrees",left,-0.4,-39,6,clockwise,20,23
121,30,166,75,"[25,45] degrees",neutral,0.4,56,30,clockwise,45,45
26,5,69,47,"[25,45] degrees",right,0.4,-16,5,clockwise,42,43
28,55,50,83,"[25,45] degrees",neutral,-0.4,-15,28,clockwise,22,28
99,140,121,169,"[25,45] degrees",left,-0.4,117,99,clockwise,22,29
58,25,99,46,"[25,45] degrees",neutral,0.4,29,25,clockwise,21,41
173,56,197,95,"[25,45] degrees",right,0.4,63,56,clockwise,39,24
175,38,208,73,"[25,45] degrees",neutral,-0.4,143,175,clockwise,33,35
13,161,43,185,"[25,45] degrees",left,-0.4,55,13,clockwise,30,24
20,143,55,175,"[25,45] degrees",neutral,0.4,164,143,clockwise,32,35
24,170,62,205,"[25,45] degrees",right,0.4,125,170,clockwise,35,38
73,1,96,46,"[25,45] degrees",neutral,-0.4,102,73,clockwise,23,45
19,85,44,125,"[25,45] degrees",left,-0.4,31,19,clockwise,25,40
136,87,175,109,"[25,45] degrees",neutral,0.4,46,87,clockwise,22,39
41,64,63,98,"[25,45] degrees",right,0.4,59,64,clockwise,34,22
57,126,97,152,"[25,45] degrees",neutral,-0.4,28,57,clockwise,40,26
126,165,170,202,"[25,45] degrees",left,-0.4,158,126,clockwise,44,37
25,60,63,94,"[25,45] degrees",neutral,0.4,37,60,clockwise,34,38
148,118,183,162,"[25,45] degrees",right,0.4,101,118,clockwise,44,35
167,50,196,70,"[25,45] degrees",neutral,-0.4,143,167,clockwise,29,20
18,164,50,207,"[25,45] degrees",left,-0.4,23,18,clockwise,32,43
51,136,73,180,"[25,45] degrees",neutral,0.4,129,136,clockwise,44,22
166,48,197,90,"[25,45] degrees",right,0.4,34,48,clockwise,42,31
16,80,52,111,"[25,45] degrees",neutral,-0.4,45,16,clockwise,36,31
35,144,61,170,"[25,45] degrees",left,-0.4,66,35,clockwise,26,26
33,99,75,121,"[25,45] degrees",neutral,0.4,77,99,clockwise,22,42
106,41,137,80,"[25,45] degrees",right,0.4,1,41,clockwise,39,31
78,155,115,183,"[25,45] degrees",neutral,-0.4,44,78,clockwise,37,28
5,112,50,136,"[25,45] degrees",left,-0.4,33,5,clockwise,45,24
26,137,61,163,"[25,45] degrees",neutral,0.4,129,137,clockwise,26,35
148,0,176,21,"[25,45] degrees",right,0.4,-22,0,clockwise,21,28
135,56,158,77,"[25,45] degrees",neutral,-0.4,115,135,clockwise,23,21
156,101,184,136,"[25,45] degrees",left,-0.4,135,156,clockwise,28,35
81,146,101,177,"[25,45] degrees",neutral,0.4,142,146,clockwise,31,20
118,61,150,91,"[25,45] degrees",right,0.4,67,61,clockwise,30,32
58,99,90,142,"[25,45] degrees",neutral,-0.4,67,58,clockwise,32,43
163,76,207,110,"[25,45] degrees",left,-0.4,202,163,clockwise,44,34
29,73,56,96,"[25,45] degrees",neutral,0.4,101,73,clockwise,23,27
99,144,141,184,"[25,45] degrees",right,0.4,114,144,clockwise,40,42
96,24,119,60,"[25,45] degrees",neutral,-0.4,94,96,clockwise,23,36
