left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
56,27,96,52,"[25,45] degrees",neutral,-0.4,40,56,clockwise,40,25
19,108,61,137,"[25,45] degrees",left,-0.4,-24,19,clockwise,42,29
139,32,173,77,"[25,45] degrees",neutral,0.4,58,32,clockwise,45,34
25,68,47,101,"[25,45] degrees",right,0.4,58,68,clockwise,33,22
2,66,22,94,"[25,45] degrees",neutral,-0.4,19,2,clockwise,20,28
71,173,97,209,"[25,45] degrees",left,-0.4,103,71,clockwise,26,36
50,18,15,-12,"[25,45] degrees",neutral,0.4,-22,18,anticlockwise,-30,-35
21,76,-15,33,"[25,45] degrees",right,0.4,51,76,anticlockwise,-43,-36
155,61,122,19,"[25,45] degrees",neutral,-0.4,115,155,anticlockwise,-33,-42
91,155,58,114,"[25,45] degrees",left,-0.4,114,91,anticlockwise,-33,-41
124,157,93,128,"[25,45] degrees",neutral,0.4,200,157,anticlockwise,-29,-31
146,14,126,-25,"[25,45] degrees",right,0.4,-1,14,anticlockwise,-39,-20
156,57,131,20,"[25,45] degrees",neutral,-0.4,126,156,anticlockwise,-25,-37
