left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
176,116,196,154,"[25,45] degrees",neutral,-0.4,148,176,clockwise,20,38
42,175,64,203,"[25,45] degrees",left,-0.4,85,42,clockwise,22,28
95,21,129,53,"[25,45] degrees",neutral,0.4,33,21,clockwise,32,34
85,168,118,199,"[25,45] degrees",right,0.4,197,168,clockwise,31,33
147,64,174,85,"[25,45] degrees",neutral,-0.4,134,147,clockwise,27,21
153,91,177,130,"[25,45] degrees",left,-0.4,134,153,clockwise,24,39
98,155,119,181,"[25,45] degrees",neutral,0.4,124,155,clockwise,26,21
112,67,149,87,"[25,45] degrees",right,0.4,29,67,clockwise,20,37
96,56,137,89,"[25,45] degrees",neutral,-0.4,98,96,clockwise,41,33
44,172,72,206,"[25,45] degrees",left,-0.4,75,44,clockwise,28,34
43,114,82,139,"[25,45] degrees",neutral,0.4,136,114,clockwise,25,39
113,133,138,173,"[25,45] degrees",right,0.4,143,133,clockwise,40,25
91,178,118,216,"[25,45] degrees",neutral,-0.4,120,91,clockwise,27,38
142,85,183,114,"[25,45] degrees",left,-0.4,116,142,clockwise,41,29
70,37,115,78,"[25,45] degrees",neutral,0.4,19,37,clockwise,41,45
51,103,82,147,"[25,45] degrees",right,0.4,62,103,clockwise,44,31
89,163,120,195,"[25,45] degrees",neutral,-0.4,47,89,clockwise,31,32
2,139,44,182,"[25,45] degrees",left,-0.4,-25,2,clockwise,42,43
162,43,200,83,"[25,45] degrees",neutral,0.4,33,43,clockwise,40,38
109,58,133,81,"[25,45] degrees",right,0.4,20,58,clockwise,23,24
174,45,211,69,"[25,45] degrees",neutral,-0.4,203,174,clockwise,37,24
39,166,79,209,"[25,45] degrees",left,-0.4,74,39,clockwise,40,43
61,106,92,127,"[25,45] degrees",neutral,0.4,78,106,clockwise,21,31
143,163,165,207,"[25,45] degrees",right,0.4,135,163,clockwise,44,22
75,105,114,138,"[25,45] degrees",neutral,-0.4,52,75,clockwise,39,33
135,87,156,108,"[25,45] degrees",left,-0.4,108,135,clockwise,21,21
121,62,150,98,"[25,45] degrees",neutral,0.4,70,62,clockwise,36,29
132,17,167,62,"[25,45] degrees",right,0.4,49,17,clockwise,45,35
124,168,147,188,"[25,45] degrees",neutral,-0.4,114,124,clockwise,23,20
86,9,128,40,"[25,45] degrees",left,-0.4,67,86,clockwise,42,31
41,97,83,128,"[25,45] degrees",neutral,0.4,132,97,clockwise,31,42
121,23,145,46,"[25,45] degrees",right,0.4,11,23,clockwise,23,24
141,69,184,110,"[25,45] degrees",neutral,-0.4,171,141,clockwise,43,41
62,124,103,150,"[25,45] degrees",left,-0.4,48,62,clockwise,41,26
55,133,85,176,"[25,45] degrees",neutral,0.4,119,133,clockwise,43,30
138,22,181,51,"[25,45] degrees",right,0.4,37,22,clockwise,29,43
87,174,108,206,"[25,45] degrees",neutral,-0.4,121,87,clockwise,21,32
115,87,150,107,"[25,45] degrees",left,-0.4,121,115,clockwise,35,20
44,171,87,201,"[25,45] degrees",neutral,0.4,212,171,clockwise,30,43
149,48,188,93,"[25,45] degrees",right,0.4,36,48,clockwise,45,39
82,106,107,150,"[25,45] degrees",neutral,-0.4,90,82,clockwise,25,44
144,16,166,50,"[25,45] degrees",left,-0.4,135,144,clockwise,22,34
128,68,152,110,"[25,45] degrees",neutral,0.4,99,68,clockwise,42,24
54,112,90,133,"[25,45] degrees",right,0.4,119,112,clockwise,21,36
2,129,30,150,"[25,45] degrees",neutral,-0.4,-7,2,clockwise,28,21
131,87,173,127,"[25,45] degrees",left,-0.4,93,131,clockwise,42,40
138,28,168,67,"[25,45] degrees",neutral,0.4,35,28,clockwise,39,30
145,122,178,148,"[25,45] degrees",right,0.4,106,122,clockwise,26,33
34,164,63,205,"[25,45] degrees",neutral,-0.4,67,34,clockwise,29,41
24,153,67,190,"[25,45] degrees",left,-0.4,-5,24,clockwise,43,37
93,145,114,177,"[25,45] degrees",neutral,0.4,176,145,clockwise,32,21
160,9,192,39,"[25,45] degrees",right,0.4,17,9,clockwise,30,32
39,0,81,32,"[25,45] degrees",neutral,-0.4,-2,39,clockwise,42,32
109,87,136,108,"[25,45] degrees",left,-0.4,71,109,clockwise,27,21
78,155,99,200,"[25,45] degrees",neutral,0.4,189,155,clockwise,45,21
33,1,72,34,"[25,45] degrees",right,0.4,-13,1,clockwise,33,39
124,88,168,126,"[25,45] degrees",neutral,-0.4,129,124,clockwise,44,38
45,117,67,142,"[25,45] degrees",left,-0.4,23,45,clockwise,22,25
96,45,120,66,"[25,45] degrees",neutral,0.4,53,45,clockwise,21,24
121,33,162,73,"[25,45] degrees",right,0.4,18,33,clockwise,40,41
171,112,194,149,"[25,45] degrees",neutral,-0.4,215,171,clockwise,23,37
73,93,97,136,"[25,45] degrees",left,-0.4,57,73,clockwise,24,43
58,21,100,51,"[25,45] degrees",neutral,0.4,-18,21,clockwise,30,42
121,169,165,207,"[25,45] degrees",right,0.4,199,169,clockwise,38,44
64,88,92,116,"[25,45] degrees",neutral,-0.4,68,64,clockwise,28,28
40,135,84,179,"[25,45] degrees",left,-0.4,-2,40,clockwise,44,44
160,115,200,159,"[25,45] degrees",neutral,0.4,110,115,clockwise,44,40
52,168,78,191,"[25,45] degrees",right,0.4,139,168,clockwise,23,26
154,86,193,112,"[25,45] degrees",neutral,-0.4,126,154,clockwise,39,26
60,174,90,214,"[25,45] degrees",left,-0.4,77,60,clockwise,30,40
64,151,97,187,"[25,45] degrees",neutral,0.4,119,151,clockwise,36,33
104,31,135,51,"[25,45] degrees",right,0.4,38,31,clockwise,20,31
22,1,52,31,"[25,45] degrees",neutral,-0.4,29,22,clockwise,30,30
159,65,195,89,"[25,45] degrees",left,-0.4,202,159,clockwise,36,24
169,94,194,125,"[25,45] degrees",neutral,0.4,105,94,clockwise,31,25
147,18,167,44,"[25,45] degrees",right,0.4,13,18,clockwise,26,20
162,102,190,123,"[25,45] degrees",neutral,-0.4,144,162,clockwise,28,21
71,157,92,179,"[25,45] degrees",left,-0.4,111,71,clockwise,21,22
161,17,187,53,"[25,45] degrees",neutral,0.4,16,17,clockwise,36,26
150,95,185,117,"[25,45] degrees",right,0.4,64,95,clockwise,22,35
104,68,133,113,"[25,45] degrees",neutral,-0.4,83,104,clockwise,29,45
33,135,64,158,"[25,45] degrees",left,-0.4,-6,33,clockwise,31,23
68,133,90,174,"[25,45] degrees",neutral,0.4,118,133,clockwise,41,22
177,62,211,85,"[25,45] degrees",right,0.4,98,62,clockwise,23,34
121,13,161,38,"[25,45] degrees",neutral,-0.4,116,121,clockwise,40,25
32,170,62,209,"[25,45] degrees",left,-0.4,71,32,clockwise,30,39
146,14,187,54,"[25,45] degrees",neutral,0.4,-23,14,clockwise,40,41
172,108,192,129,"[25,45] degrees",right,0.4,142,108,clockwise,21,20
92,167,128,198,"[25,45] degrees",neutral,-0.4,136,92,clockwise,36,31
117,63,143,95,"[25,45] degrees",left,-0.4,153,117,clockwise,26,32
140,19,174,40,"[25,45] degrees",neutral,0.4,18,19,clockwise,21,34
123,20,158,61,"[25,45] degrees",right,0.4,-14,20,clockwise,41,35
90,171,127,205,"[25,45] degrees",neutral,-0.4,112,90,clockwise,37,34
127,12,150,33,"[25,45] degrees",left,-0.4,168,127,clockwise,23,21
54,170,93,213,"[25,45] degrees",neutral,0.4,164,170,clockwise,43,39
7,143,36,165,"[25,45] degrees",right,0.4,125,143,clockwise,22,29
59,115,93,135,"[25,45] degrees",neutral,-0.4,42,59,clockwise,34,20
104,147,141,169,"[25,45] degrees",left,-0.4,119,104,clockwise,37,22
164,11,184,38,"[25,45] degrees",neutral,0.4,32,11,clockwise,27,20
100,144,132,164,"[25,45] degrees",right,0.4,153,144,clockwise,20,32
163,85,202,121,"[25,45] degrees",neutral,-0.4,128,163,clockwise,39,36
167,77,205,109,"[25,45] degrees",left,-0.4,180,167,clockwise,38,32
22,123,51,156,"[25,45] degrees",neutral,0.4,140,123,clockwise,33,29
0,114,23,149,"[25,45] degrees",right,0.4,158,114,clockwise,35,23
83,110,108,133,"[25,45] degrees",neutral,-0.4,86,83,clockwise,25,23
17,147,41,180,"[25,45] degrees",left,-0.4,25,17,clockwise,24,33
137,17,171,43,"[25,45] degrees",neutral,0.4,52,17,clockwise,26,34
94,122,132,163,"[25,45] degrees",right,0.4,100,122,clockwise,41,38
