left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
12,38,43,74,"[25,45] degrees",neutral,-0.4,43,12,clockwise,31,36
179,67,220,91,"[25,45] degrees",left,-0.4,201,179,clockwise,41,24
109,76,130,104,"[25,45] degrees",neutral,0.4,111,76,clockwise,28,21
70,18,115,51,"[25,45] degrees",right,0.4,42,18,clockwise,33,45
2,131,31,168,"[25,45] degrees",neutral,-0.4,0,2,clockwise,29,37
146,40,175,78,"[25,45] degrees",left,-0.4,145,146,clockwise,29,38
118,67,87,28,"[25,45] degrees",neutral,0.4,74,67,anticlockwise,-39,-31
43,150,3,120,"[25,45] degrees",right,0.4,154,150,anticlockwise,-30,-40
114,162,84,118,"[25,45] degrees",neutral,-0.4,131,114,anticlockwise,-30,-44
146,4,125,-18,"[25,45] degrees",left,-0.4,127,146,anticlockwise,-21,-22
127,37,99,2,"[25,45] degrees",neutral,0.4,64,37,anticlockwise,-35,-28
7,39,-17,8,"[25,45] degrees",right,0.4,29,39,anticlockwise,-31,-24
14,78,-31,33,"[25,45] degrees",neutral,-0.4,59,14,anticlockwise,-45,-45
