left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
108,168,139,192,"[25,45] degrees",neutral,-0.4,85,108,clockwise,31,24
83,23,104,51,"[25,45] degrees",left,-0.4,67,83,clockwise,21,28
71,122,112,164,"[25,45] degrees",neutral,0.4,86,122,clockwise,42,41
5,140,38,171,"[25,45] degrees",right,0.4,107,140,clockwise,31,33
163,138,201,175,"[25,45] degrees",neutral,-0.4,200,163,clockwise,38,37
142,73,174,104,"[25,45] degrees",left,-0.4,170,142,clockwise,32,31
64,94,97,120,"[25,45] degrees",neutral,0.4,64,94,clockwise,26,33
154,13,192,37,"[25,45] degrees",right,0.4,8,13,clockwise,24,38
7,143,32,171,"[25,45] degrees",neutral,-0.4,42,7,clockwise,25,28
128,0,168,25,"[25,45] degrees",left,-0.4,89,128,clockwise,40,25
163,67,206,100,"[25,45] degrees",neutral,0.4,41,67,clockwise,33,43
164,94,197,131,"[25,45] degrees",right,0.4,64,94,clockwise,37,33
9,86,43,130,"[25,45] degrees",neutral,-0.4,33,9,clockwise,34,44
1,48,24,71,"[25,45] degrees",left,-0.4,40,1,clockwise,23,23
131,40,168,85,"[25,45] degrees",neutral,0.4,6,40,clockwise,45,37
107,69,149,110,"[25,45] degrees",right,0.4,24,69,clockwise,41,42
135,26,156,68,"[25,45] degrees",neutral,-0.4,144,135,clockwise,21,42
25,114,63,148,"[25,45] degrees",left,-0.4,65,25,clockwise,38,34
22,93,44,124,"[25,45] degrees",neutral,0.4,94,93,clockwise,31,22
149,99,171,134,"[25,45] degrees",right,0.4,82,99,clockwise,35,22
171,116,200,152,"[25,45] degrees",neutral,-0.4,126,171,clockwise,29,36
163,46,200,77,"[25,45] degrees",left,-0.4,205,163,clockwise,37,31
122,68,157,95,"[25,45] degrees",neutral,0.4,76,68,clockwise,27,35
32,102,65,129,"[25,45] degrees",right,0.4,143,102,clockwise,27,33
