left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
104,50,135,80,"[25,45] degrees",neutral,-0.4,104,104,clockwise,31,30
153,99,198,135,"[25,45] degrees",left,-0.4,155,153,clockwise,45,36
145,36,167,70,"[25,45] degrees",neutral,0.4,32,36,clockwise,34,22
130,22,151,55,"[25,45] degrees",right,0.4,15,22,clockwise,33,21
33,105,65,137,"[25,45] degrees",neutral,-0.4,21,33,clockwise,32,32
135,4,168,40,"[25,45] degrees",left,-0.4,115,135,clockwise,33,36
137,161,181,205,"[25,45] degrees",neutral,0.4,177,161,clockwise,44,44
56,94,76,122,"[25,45] degrees",right,0.4,68,94,clockwise,28,20
139,43,161,68,"[25,45] degrees",neutral,-0.4,157,139,clockwise,22,25
61,109,89,132,"[25,45] degrees",left,-0.4,25,61,clockwise,28,23
161,28,186,72,"[25,45] degrees",neutral,0.4,69,28,clockwise,44,25
77,50,116,86,"[25,45] degrees",right,0.4,76,50,clockwise,36,39
53,96,82,138,"[25,45] degrees",neutral,-0.4,92,53,clockwise,29,42
150,28,175,48,"[25,45] degrees",left,-0.4,140,150,clockwise,25,20
106,79,137,114,"[25,45] degrees",neutral,0.4,84,79,clockwise,35,31
50,80,70,105,"[25,45] degrees",right,0.4,119,80,clockwise,25,20
140,10,185,54,"[25,45] degrees",neutral,-0.4,107,140,clockwise,45,44
100,152,132,191,"[25,45] degrees",left,-0.4,112,100,clockwise,32,39
8,137,48,157,"[25,45] degrees",neutral,0.4,120,137,clockwise,20,40
46,155,77,194,"[25,45] degrees",right,0.4,112,155,clockwise,39,31
6,88,34,122,"[25,45] degrees",neutral,-0.4,35,6,clockwise,28,34
27,163,48,205,"[25,45] degrees",left,-0.4,12,27,clockwise,21,42
125,80,150,110,"[25,45] degrees",neutral,0.4,48,80,clockwise,30,25
170,106,190,142,"[25,45] degrees",right,0.4,133,106,clockwise,36,20
179,74,200,117,"[25,45] degrees",neutral,-0.4,141,179,clockwise,21,43
76,99,120,143,"[25,45] degrees",left,-0.4,77,76,clockwise,44,44
75,42,120,73,"[25,45] degrees",neutral,0.4,2,42,clockwise,31,45
120,169,153,201,"[25,45] degrees",right,0.4,187,169,clockwise,32,33
87,57,114,85,"[25,45] degrees",neutral,-0.4,63,87,clockwise,27,28
29,74,54,97,"[25,45] degrees",left,-0.4,23,29,clockwise,25,23
125,21,168,49,"[25,45] degrees",neutral,0.4,49,21,clockwise,28,43
15,95,45,124,"[25,45] degrees",right,0.4,89,95,clockwise,29,30
103,138,123,179,"[25,45] degrees",neutral,-0.4,59,103,clockwise,20,41
161,75,201,111,"[25,45] degrees",left,-0.4,185,161,clockwise,40,36
163,143,183,176,"[25,45] degrees",neutral,0.4,122,143,clockwise,33,20
39,92,80,117,"[25,45] degrees",right,0.4,80,92,clockwise,25,41
156,113,181,155,"[25,45] degrees",neutral,-0.4,159,156,clockwise,25,42
130,110,163,140,"[25,45] degrees",left,-0.4,167,130,clockwise,33,30
106,160,146,202,"[25,45] degrees",neutral,0.4,173,160,clockwise,42,40
41,21,86,55,"[25,45] degrees",right,0.4,20,21,clockwise,34,45
36,68,80,110,"[25,45] degrees",neutral,-0.4,56,36,clockwise,44,42
9,159,42,184,"[25,45] degrees",left,-0.4,-20,9,clockwise,33,25
85,52,129,78,"[25,45] degrees",neutral,0.4,51,52,clockwise,26,44
158,36,184,58,"[25,45] degrees",right,0.4,0,36,clockwise,22,26
11,114,40,134,"[25,45] degrees",neutral,-0.4,23,11,clockwise,29,20
21,125,42,153,"[25,45] degrees",left,-0.4,-24,21,clockwise,21,28
167,73,205,115,"[25,45] degrees",neutral,0.4,96,73,clockwise,42,38
58,2,82,40,"[25,45] degrees",right,0.4,1,2,clockwise,38,24
109,166,130,206,"[25,45] degrees",neutral,-0.4,108,109,clockwise,21,40
76,163,116,183,"[25,45] degrees",left,-0.4,102,76,clockwise,40,20
16,81,61,107,"[25,45] degrees",neutral,0.4,107,81,clockwise,26,45
57,147,101,180,"[25,45] degrees",right,0.4,187,147,clockwise,33,44
109,3,142,23,"[25,45] degrees",neutral,-0.4,145,109,clockwise,33,20
156,89,190,109,"[25,45] degrees",left,-0.4,196,156,clockwise,34,20
6,102,40,133,"[25,45] degrees",neutral,0.4,83,102,clockwise,31,34
125,65,155,87,"[25,45] degrees",right,0.4,58,65,clockwise,22,30
132,10,157,53,"[25,45] degrees",neutral,-0.4,173,132,clockwise,25,43
96,150,124,173,"[25,45] degrees",left,-0.4,141,96,clockwise,28,23
100,71,135,102,"[25,45] degrees",neutral,0.4,26,71,clockwise,31,35
85,133,113,169,"[25,45] degrees",right,0.4,141,133,clockwise,36,28
46,119,75,139,"[25,45] degrees",neutral,-0.4,3,46,clockwise,29,20
94,40,127,72,"[25,45] degrees",left,-0.4,59,94,clockwise,33,32
2,54,31,79,"[25,45] degrees",neutral,0.4,22,54,clockwise,25,29
40,163,61,186,"[25,45] degrees",right,0.4,139,163,clockwise,23,21
154,129,194,152,"[25,45] degrees",neutral,-0.4,152,154,clockwise,40,23
159,71,202,116,"[25,45] degrees",left,-0.4,116,159,clockwise,43,45
169,64,196,87,"[25,45] degrees",neutral,0.4,51,64,clockwise,23,27
94,21,127,57,"[25,45] degrees",right,0.4,-17,21,clockwise,36,33
146,33,181,77,"[25,45] degrees",neutral,-0.4,174,146,clockwise,35,44
