left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
22,109,53,132,"[25,45] degrees",neutral,-0.4,4,22,clockwise,31,23
41,160,78,201,"[25,45] degrees",left,-0.4,42,41,clockwise,37,41
65,109,86,154,"[25,45] degrees",neutral,0.4,99,109,clockwise,45,21
18,178,55,201,"[25,45] degrees",right,0.4,219,178,clockwise,23,37
142,89,168,134,"[25,45] degrees",neutral,-0.4,187,142,clockwise,26,45
157,8,191,37,"[25,45] degrees",left,-0.4,190,157,clockwise,34,29
83,6,61,-17,"[25,45] degrees",neutral,0.4,44,6,anticlockwise,-23,-22
167,130,139,101,"[25,45] degrees",right,0.4,134,130,anticlockwise,-29,-28
62,110,18,87,"[25,45] degrees",neutral,-0.4,31,62,anticlockwise,-44,-23
132,70,109,47,"[25,45] degrees",left,-0.4,164,132,anticlockwise,-23,-23
17,110,-17,88,"[25,45] degrees",neutral,0.4,119,110,anticlockwise,-22,-34
25,134,-10,113,"[25,45] degrees",right,0.4,117,134,anticlockwise,-21,-35
109,174,78,139,"[25,45] degrees",neutral,-0.4,128,109,anticlockwise,-31,-35
