left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
178,63,219,83,"[25,45] degrees",neutral,-0.4,213,178,clockwise,41,20
145,90,185,130,"[25,45] degrees",left,-0.4,179,145,clockwise,40,40
133,18,160,46,"[25,45] degrees",neutral,0.4,27,18,clockwise,28,27
155,22,182,43,"[25,45] degrees",right,0.4,16,22,clockwise,21,27
179,147,215,189,"[25,45] degrees",neutral,-0.4,221,179,clockwise,36,42
33,60,62,92,"[25,45] degrees",left,-0.4,55,33,clockwise,29,32
160,95,129,69,"[25,45] degrees",neutral,0.4,95,95,anticlockwise,-26,-31
52,160,9,128,"[25,45] degrees",right,0.4,136,160,anticlockwise,-32,-43
8,106,-23,64,"[25,45] degrees",neutral,-0.4,8,8,anticlockwise,-31,-42
90,147,54,108,"[25,45] degrees",left,-0.4,120,90,anticlockwise,-36,-39
15,104,-5,66,"[25,45] degrees",neutral,0.4,65,104,anticlockwise,-38,-20
97,61,66,36,"[25,45] degrees",right,0.4,17,61,anticlockwise,-25,-31
127,14,86,-16,"[25,45] degrees",neutral,-0.4,169,127,anticlockwise,-41,-30
