left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
155,105,192,147,"[25,45] degrees",neutral,-0.4,143,155,clockwise,37,42
151,171,178,205,"[25,45] degrees",left,-0.4,171,151,clockwise,27,34
24,155,62,190,"[25,45] degrees",neutral,0.4,131,155,clockwise,35,38
117,44,154,88,"[25,45] degrees",right,0.4,82,44,clockwise,44,37
80,28,105,69,"[25,45] degrees",neutral,-0.4,53,80,clockwise,25,41
168,140,190,162,"[25,45] degrees",left,-0.4,182,168,clockwise,22,22
94,3,137,42,"[25,45] degrees",neutral,0.4,42,3,clockwise,39,43
61,138,100,177,"[25,45] degrees",right,0.4,109,138,clockwise,39,39
112,164,133,191,"[25,45] degrees",neutral,-0.4,89,112,clockwise,21,27
81,19,121,45,"[25,45] degrees",left,-0.4,116,81,clockwise,40,26
39,86,83,112,"[25,45] degrees",neutral,0.4,87,86,clockwise,26,44
18,101,60,139,"[25,45] degrees",right,0.4,57,101,clockwise,38,42
83,12,122,48,"[25,45] degrees",neutral,-0.4,91,83,clockwise,39,36
68,130,108,172,"[25,45] degrees",left,-0.4,103,68,clockwise,40,42
97,63,129,108,"[25,45] degrees",neutral,0.4,38,63,clockwise,45,32
119,48,145,91,"[25,45] degrees",right,0.4,9,48,clockwise,43,26
45,0,82,35,"[25,45] degrees",neutral,-0.4,46,45,clockwise,37,35
0,50,27,94,"[25,45] degrees",left,-0.4,-26,0,clockwise,27,44
106,27,147,55,"[25,45] degrees",neutral,0.4,3,27,clockwise,28,41
172,87,209,120,"[25,45] degrees",right,0.4,119,87,clockwise,33,37
71,144,111,175,"[25,45] degrees",neutral,-0.4,99,71,clockwise,40,31
141,13,171,45,"[25,45] degrees",left,-0.4,181,141,clockwise,30,32
10,160,36,191,"[25,45] degrees",neutral,0.4,171,160,clockwise,31,26
173,25,197,67,"[25,45] degrees",right,0.4,64,25,clockwise,42,24
161,88,199,111,"[25,45] degrees",neutral,-0.4,170,161,clockwise,38,23
124,28,144,56,"[25,45] degrees",left,-0.4,127,124,clockwise,20,28
48,178,82,214,"[25,45] degrees",neutral,0.4,154,178,clockwise,36,34
5,111,28,151,"[25,45] degrees",right,0.4,76,111,clockwise,40,23
131,80,168,124,"[25,45] degrees",neutral,-0.4,93,131,clockwise,37,44
55,133,82,175,"[25,45] degrees",left,-0.4,81,55,clockwise,27,42
34,179,57,208,"[25,45] degrees",neutral,0.4,172,179,clockwise,29,23
69,21,112,51,"[25,45] degrees",right,0.4,-16,21,clockwise,30,43
103,83,138,113,"[25,45] degrees",neutral,-0.4,117,103,clockwise,35,30
38,119,60,153,"[25,45] degrees",left,-0.4,1,38,clockwise,22,34
47,154,87,180,"[25,45] degrees",neutral,0.4,190,154,clockwise,26,40
141,111,179,145,"[25,45] degrees",right,0.4,113,111,clockwise,34,38
77,13,116,47,"[25,45] degrees",neutral,-0.4,43,77,clockwise,39,34
135,172,162,196,"[25,45] degrees",left,-0.4,92,135,clockwise,27,24
150,101,186,134,"[25,45] degrees",neutral,0.4,138,101,clockwise,33,36
35,113,80,152,"[25,45] degrees",right,0.4,86,113,clockwise,39,45
15,143,57,166,"[25,45] degrees",neutral,-0.4,2,15,clockwise,42,23
132,8,158,29,"[25,45] degrees",left,-0.4,155,132,clockwise,26,21
148,65,178,91,"[25,45] degrees",neutral,0.4,21,65,clockwise,26,30
79,135,123,161,"[25,45] degrees",right,0.4,126,135,clockwise,26,44
11,34,44,69,"[25,45] degrees",neutral,-0.4,32,11,clockwise,33,35
167,81,205,109,"[25,45] degrees",left,-0.4,191,167,clockwise,38,28
168,96,194,116,"[25,45] degrees",neutral,0.4,90,96,clockwise,20,26
135,92,177,119,"[25,45] degrees",right,0.4,136,92,clockwise,27,42
31,130,64,171,"[25,45] degrees",neutral,-0.4,1,31,clockwise,33,41
105,14,145,56,"[25,45] degrees",left,-0.4,142,105,clockwise,40,42
133,39,172,82,"[25,45] degrees",neutral,0.4,10,39,clockwise,43,39
120,37,157,59,"[25,45] degrees",right,0.4,-8,37,clockwise,22,37
117,159,151,198,"[25,45] degrees",neutral,-0.4,125,117,clockwise,34,39
138,68,165,102,"[25,45] degrees",left,-0.4,124,138,clockwise,27,34
33,146,64,179,"[25,45] degrees",neutral,0.4,133,146,clockwise,33,31
84,165,124,191,"[25,45] degrees",right,0.4,132,165,clockwise,26,40
155,26,186,64,"[25,45] degrees",neutral,-0.4,190,155,clockwise,31,38
54,114,82,140,"[25,45] degrees",left,-0.4,46,54,clockwise,28,26
59,175,103,212,"[25,45] degrees",neutral,0.4,179,175,clockwise,37,44
156,107,196,132,"[25,45] degrees",right,0.4,63,107,clockwise,25,40
0,118,21,141,"[25,45] degrees",neutral,-0.4,39,0,clockwise,21,23
53,113,91,150,"[25,45] degrees",left,-0.4,51,53,clockwise,38,37
10,56,40,80,"[25,45] degrees",neutral,0.4,80,56,clockwise,24,30
89,41,128,78,"[25,45] degrees",right,0.4,59,41,clockwise,37,39
73,160,100,180,"[25,45] degrees",neutral,-0.4,67,73,clockwise,27,20
78,3,115,36,"[25,45] degrees",left,-0.4,78,78,clockwise,37,33
162,24,185,53,"[25,45] degrees",neutral,0.4,21,24,clockwise,29,23
4,36,41,80,"[25,45] degrees",right,0.4,57,36,clockwise,44,37
115,175,139,209,"[25,45] degrees",neutral,-0.4,97,115,clockwise,24,34
82,60,104,83,"[25,45] degrees",left,-0.4,114,82,clockwise,22,23
120,68,147,113,"[25,45] degrees",neutral,0.4,69,68,clockwise,45,27
111,152,153,185,"[25,45] degrees",right,0.4,185,152,clockwise,33,42
114,151,149,191,"[25,45] degrees",neutral,-0.4,149,114,clockwise,35,40
58,130,91,163,"[25,45] degrees",left,-0.4,73,58,clockwise,33,33
89,45,113,83,"[25,45] degrees",neutral,0.4,48,45,clockwise,38,24
99,53,135,79,"[25,45] degrees",right,0.4,82,53,clockwise,26,36
45,131,67,154,"[25,45] degrees",neutral,-0.4,59,45,clockwise,22,23
64,105,88,127,"[25,45] degrees",left,-0.4,109,64,clockwise,24,22
143,55,188,86,"[25,45] degrees",neutral,0.4,72,55,clockwise,31,45
144,36,165,75,"[25,45] degrees",right,0.4,-8,36,clockwise,39,21
69,179,99,199,"[25,45] degrees",neutral,-0.4,95,69,clockwise,30,20
120,53,144,95,"[25,45] degrees",left,-0.4,128,120,clockwise,24,42
178,85,219,126,"[25,45] degrees",neutral,0.4,54,85,clockwise,41,41
24,45,44,79,"[25,45] degrees",right,0.4,48,45,clockwise,34,20
56,174,86,212,"[25,45] degrees",neutral,-0.4,21,56,clockwise,30,38
126,55,146,86,"[25,45] degrees",left,-0.4,95,126,clockwise,20,31
28,148,73,185,"[25,45] degrees",neutral,0.4,168,148,clockwise,37,45
51,3,93,40,"[25,45] degrees",right,0.4,12,3,clockwise,37,42
65,144,107,178,"[25,45] degrees",neutral,-0.4,29,65,clockwise,42,34
118,27,156,55,"[25,45] degrees",left,-0.4,81,118,clockwise,38,28
21,94,41,139,"[25,45] degrees",neutral,0.4,110,94,clockwise,45,20
79,121,116,162,"[25,45] degrees",right,0.4,87,121,clockwise,41,37
172,63,212,95,"[25,45] degrees",neutral,-0.4,176,172,clockwise,40,32
159,104,185,149,"[25,45] degrees",left,-0.4,171,159,clockwise,26,45
0,50,26,76,"[25,45] degrees",neutral,0.4,61,50,clockwise,26,26
130,76,165,105,"[25,45] degrees",right,0.4,70,76,clockwise,29,35
4,33,41,78,"[25,45] degrees",neutral,-0.4,-34,4,clockwise,37,45
148,4,180,26,"[25,45] degrees",left,-0.4,104,148,clockwise,32,22
39,153,80,186,"[25,45] degrees",neutral,0.4,120,153,clockwise,33,41
110,74,142,107,"[25,45] degrees",right,0.4,119,74,clockwise,33,32
76,158,101,202,"[25,45] degrees",neutral,-0.4,63,76,clockwise,25,44
160,97,191,127,"[25,45] degrees",left,-0.4,162,160,clockwise,31,30
175,144,219,189,"[25,45] degrees",neutral,0.4,158,144,clockwise,45,44
44,75,78,113,"[25,45] degrees",right,0.4,94,75,clockwise,38,34
25,139,46,181,"[25,45] degrees",neutral,-0.4,55,25,clockwise,21,42
135,81,174,111,"[25,45] degrees",left,-0.4,97,135,clockwise,39,30
33,125,61,159,"[25,45] degrees",neutral,0.4,111,125,clockwise,34,28
32,70,58,115,"[25,45] degrees",right,0.4,71,70,clockwise,45,26
134,50,155,75,"[25,45] degrees",neutral,-0.4,166,134,clockwise,21,25
49,83,72,108,"[25,45] degrees",left,-0.4,71,49,clockwise,23,25
68,102,101,143,"[25,45] degrees",neutral,0.4,97,102,clockwise,41,33
90,33,125,69,"[25,45] degrees",right,0.4,1,33,clockwise,36,35
47,149,80,182,"[25,45] degrees",neutral,-0.4,35,47,clockwise,33,33
42,173,65,203,"[25,45] degrees",left,-0.4,11,42,clockwise,23,30
46,91,84,120,"[25,45] degrees",neutral,0.4,132,91,clockwise,29,38
130,39,170,66,"[25,45] degrees",right,0.4,53,39,clockwise,27,40
151,12,173,36,"[25,45] degrees",neutral,-0.4,156,151,clockwise,22,24
87,137,131,176,"[25,45] degrees",left,-0.4,94,87,clockwise,44,39
110,159,138,184,"[25,45] degrees",neutral,0.4,134,159,clockwise,25,28
27,68,64,103,"[25,45] degrees",right,0.4,46,68,clockwise,35,37
107,80,138,113,"[25,45] degrees",neutral,-0.4,81,107,clockwise,31,33
141,109,174,147,"[25,45] degrees",left,-0.4,99,141,clockwise,33,38
99,179,144,211,"[25,45] degrees",neutral,0.4,161,179,clockwise,32,45
10,151,40,181,"[25,45] degrees",right,0.4,157,151,clockwise,30,30
162,132,207,153,"[25,45] degrees",neutral,-0.4,188,162,clockwise,45,21
53,84,76,108,"[25,45] degrees",left,-0.4,63,53,clockwise,23,24
2,78,36,103,"[25,45] degrees",neutral,0.4,77,78,clockwise,25,34
160,59,183,95,"[25,45] degrees",right,0.4,61,59,clockwise,36,23
142,163,179,200,"[25,45] degrees",neutral,-0.4,151,142,clockwise,37,37
153,97,187,133,"[25,45] degrees",left,-0.4,122,153,clockwise,34,36
42,129,80,161,"[25,45] degrees",neutral,0.4,116,129,clockwise,32,38
149,114,180,148,"[25,45] degrees",right,0.4,144,114,clockwise,34,31
139,78,169,112,"[25,45] degrees",neutral,-0.4,104,139,clockwise,30,34
38,9,72,33,"[25,45] degrees",left,-0.4,-4,38,clockwise,34,24
120,31,160,76,"[25,45] degrees",neutral,0.4,49,31,clockwise,45,40
134,60,173,105,"[25,45] degrees",right,0.4,102,60,clockwise,45,39
136,100,156,124,"[25,45] degrees",neutral,-0.4,158,136,clockwise,20,24
132,157,156,182,"[25,45] degrees",left,-0.4,123,132,clockwise,24,25
94,5,136,27,"[25,45] degrees",neutral,0.4,-34,5,clockwise,22,42
99,29,141,62,"[25,45] degrees",right,0.4,39,29,clockwise,33,42
60,28,85,65,"[25,45] degrees",neutral,-0.4,57,60,clockwise,25,37
154,16,187,47,"[25,45] degrees",left,-0.4,192,154,clockwise,33,31
57,23,90,50,"[25,45] degrees",neutral,0.4,-21,23,clockwise,27,33
125,63,157,106,"[25,45] degrees",right,0.4,77,63,clockwise,43,32
91,114,118,156,"[25,45] degrees",neutral,-0.4,100,91,clockwise,27,42
47,154,92,195,"[25,45] degrees",left,-0.4,52,47,clockwise,45,41
150,99,192,120,"[25,45] degrees",neutral,0.4,71,99,clockwise,21,42
93,51,122,77,"[25,45] degrees",right,0.4,68,51,clockwise,26,29
1,72,24,105,"[25,45] degrees",neutral,-0.4,10,1,clockwise,23,33
24,165,55,195,"[25,45] degrees",left,-0.4,-12,24,clockwise,31,30
75,125,111,153,"[25,45] degrees",neutral,0.4,130,125,clockwise,28,36
123,17,152,45,"[25,45] degrees",right,0.4,-18,17,clockwise,28,29
46,149,89,179,"[25,45] degrees",neutral,-0.4,4,46,clockwise,43,30
120,24,152,69,"[25,45] degrees",left,-0.4,109,120,clockwise,32,45
0,76,28,112,"[25,45] degrees",neutral,0.4,60,76,clockwise,36,28
132,85,168,109,"[25,45] degrees",right,0.4,105,85,clockwise,24,36
42,179,67,222,"[25,45] degrees",neutral,-0.4,-1,42,clockwise,25,43
141,39,175,62,"[25,45] degrees",left,-0.4,115,141,clockwise,34,23
176,69,202,106,"[25,45] degrees",neutral,0.4,30,69,clockwise,37,26
119,97,153,117,"[25,45] degrees",right,0.4,119,97,clockwise,20,34
79,51,59,20,"[25,45] degrees",neutral,-0.4,101,79,anticlockwise,-20,-31
18,97,-26,66,"[25,45] degrees",left,-0.4,-4,18,anticlockwise,-44,-31
164,98,124,58,"[25,45] degrees",neutral,0.4,77,98,anticlockwise,-40,-40
135,45,95,6,"[25,45] degrees",right,0.4,55,45,anticlockwise,-39,-40
54,34,12,-4,"[25,45] degrees",neutral,-0.4,80,54,anticlockwise,-42,-38
45,150,2,110,"[25,45] degrees",left,-0.4,55,45,anticlockwise,-43,-40
20,43,-21,2,"[25,45] degrees",neutral,0.4,36,43,anticlockwise,-41,-41
62,144,24,105,"[25,45] degrees",right,0.4,173,144,anticlockwise,-39,-38
138,96,109,51,"[25,45] degrees",neutral,-0.4,165,138,anticlockwise,-29,-45
176,43,152,17,"[25,45] degrees",left,-0.4,197,176,anticlockwise,-24,-26
8,30,-19,3,"[25,45] degrees",neutral,0.4,15,30,anticlockwise,-27,-27
47,131,6,97,"[25,45] degrees",right,0.4,173,131,anticlockwise,-34,-41
161,8,124,-24,"[25,45] degrees",neutral,-0.4,120,161,anticlockwise,-37,-32
