left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
39,9,65,40,"[25,45] degrees",neutral,-0.4,46,39,clockwise,26,31
85,163,121,189,"[25,45] degrees",left,-0.4,93,85,clockwise,36,26
82,18,115,59,"[25,45] degrees",neutral,0.4,-5,18,clockwise,41,33
152,105,179,145,"[25,45] degrees",right,0.4,97,105,clockwise,40,27
177,104,210,137,"[25,45] degrees",neutral,-0.4,147,177,clockwise,33,33
64,105,91,131,"[25,45] degrees",left,-0.4,84,64,clockwise,27,26
40,8,66,46,"[25,45] degrees",neutral,0.4,-26,8,clockwise,38,26
53,125,90,150,"[25,45] degrees",right,0.4,82,125,clockwise,25,37
113,10,148,32,"[25,45] degrees",neutral,-0.4,96,113,clockwise,35,22
164,116,206,139,"[25,45] degrees",left,-0.4,175,164,clockwise,42,23
73,117,106,153,"[25,45] degrees",neutral,0.4,141,117,clockwise,36,33
108,173,145,214,"[25,45] degrees",right,0.4,188,173,clockwise,41,37
48,122,80,152,"[25,45] degrees",neutral,-0.4,67,48,clockwise,32,30
24,138,51,166,"[25,45] degrees",left,-0.4,-3,24,clockwise,27,28
161,109,191,147,"[25,45] degrees",neutral,0.4,153,109,clockwise,38,30
75,104,97,147,"[25,45] degrees",right,0.4,116,104,clockwise,43,22
124,35,156,78,"[25,45] degrees",neutral,-0.4,109,124,clockwise,32,43
96,119,118,150,"[25,45] degrees",left,-0.4,85,96,clockwise,22,31
176,134,200,172,"[25,45] degrees",neutral,0.4,103,134,clockwise,38,24
62,103,95,147,"[25,45] degrees",right,0.4,85,103,clockwise,44,33
92,177,114,221,"[25,45] degrees",neutral,-0.4,112,92,clockwise,22,44
18,85,39,109,"[25,45] degrees",left,-0.4,17,18,clockwise,21,24
0,53,35,86,"[25,45] degrees",neutral,0.4,91,53,clockwise,33,35
27,144,50,169,"[25,45] degrees",right,0.4,130,144,clockwise,25,23
81,171,117,216,"[25,45] degrees",neutral,-0.4,82,81,clockwise,36,45
125,163,168,201,"[25,45] degrees",left,-0.4,87,125,clockwise,43,38
163,67,190,89,"[25,45] degrees",neutral,0.4,88,67,clockwise,22,27
125,6,161,35,"[25,45] degrees",right,0.4,35,6,clockwise,29,36
24,112,59,134,"[25,45] degrees",neutral,-0.4,66,24,clockwise,35,22
130,172,164,212,"[25,45] degrees",left,-0.4,153,130,clockwise,34,40
164,103,204,144,"[25,45] degrees",neutral,0.4,107,103,clockwise,41,40
64,143,93,165,"[25,45] degrees",right,0.4,167,143,clockwise,22,29
23,133,66,164,"[25,45] degrees",neutral,-0.4,22,23,clockwise,43,31
121,93,155,122,"[25,45] degrees",left,-0.4,96,121,clockwise,34,29
146,5,179,40,"[25,45] degrees",neutral,0.4,-1,5,clockwise,35,33
98,138,134,170,"[25,45] degrees",right,0.4,99,138,clockwise,32,36
51,81,82,103,"[25,45] degrees",neutral,-0.4,46,51,clockwise,31,22
15,106,53,151,"[25,45] degrees",left,-0.4,40,15,clockwise,38,45
61,88,82,117,"[25,45] degrees",neutral,0.4,71,88,clockwise,29,21
7,73,27,108,"[25,45] degrees",right,0.4,105,73,clockwise,35,20
161,132,201,159,"[25,45] degrees",neutral,-0.4,134,161,clockwise,40,27
161,127,186,157,"[25,45] degrees",left,-0.4,144,161,clockwise,25,30
54,169,95,194,"[25,45] degrees",neutral,0.4,213,169,clockwise,25,41
37,104,76,141,"[25,45] degrees",right,0.4,105,104,clockwise,37,39
123,80,158,102,"[25,45] degrees",neutral,-0.4,155,123,clockwise,35,22
7,129,33,166,"[25,45] degrees",left,-0.4,-4,7,clockwise,26,37
52,114,92,149,"[25,45] degrees",neutral,0.4,153,114,clockwise,35,40
38,166,72,186,"[25,45] degrees",right,0.4,151,166,clockwise,20,34
11,75,35,108,"[25,45] degrees",neutral,-0.4,-31,11,clockwise,24,33
170,26,204,63,"[25,45] degrees",left,-0.4,174,170,clockwise,34,37
142,99,167,132,"[25,45] degrees",neutral,0.4,87,99,clockwise,33,25
22,177,62,218,"[25,45] degrees",right,0.4,179,177,clockwise,41,40
167,142,209,187,"[25,45] degrees",neutral,-0.4,165,167,clockwise,42,45
112,17,150,56,"[25,45] degrees",left,-0.4,96,112,clockwise,38,39
3,53,38,83,"[25,45] degrees",neutral,0.4,81,53,clockwise,30,35
154,37,197,74,"[25,45] degrees",right,0.4,17,37,clockwise,37,43
116,26,158,62,"[25,45] degrees",neutral,-0.4,144,116,clockwise,42,36
166,121,189,149,"[25,45] degrees",left,-0.4,208,166,clockwise,23,28
148,76,188,97,"[25,45] degrees",neutral,0.4,52,76,clockwise,21,40
62,135,89,173,"[25,45] degrees",right,0.4,117,135,clockwise,38,27
83,39,124,71,"[25,45] degrees",neutral,-0.4,49,83,clockwise,41,32
123,151,154,176,"[25,45] degrees",left,-0.4,124,123,clockwise,31,25
43,92,82,133,"[25,45] degrees",neutral,0.4,61,92,clockwise,41,39
91,147,117,190,"[25,45] degrees",right,0.4,147,147,clockwise,43,26
4,77,30,98,"[25,45] degrees",neutral,-0.4,-11,4,clockwise,26,21
163,129,208,168,"[25,45] degrees",left,-0.4,157,163,clockwise,45,39
134,91,174,117,"[25,45] degrees",neutral,0.4,112,91,clockwise,26,40
147,112,176,155,"[25,45] degrees",right,0.4,133,112,clockwise,43,29
127,155,165,180,"[25,45] degrees",neutral,-0.4,132,127,clockwise,38,25
30,147,74,176,"[25,45] degrees",left,-0.4,70,30,clockwise,44,29
69,23,96,55,"[25,45] degrees",neutral,0.4,-6,23,clockwise,32,27
1,43,40,83,"[25,45] degrees",right,0.4,47,43,clockwise,40,39
142,40,184,73,"[25,45] degrees",neutral,-0.4,134,142,clockwise,42,33
62,119,92,143,"[25,45] degrees",left,-0.4,104,62,clockwise,30,24
25,65,59,88,"[25,45] degrees",neutral,0.4,98,65,clockwise,23,34
25,72,62,105,"[25,45] degrees",right,0.4,65,72,clockwise,33,37
132,178,160,202,"[25,45] degrees",neutral,-0.4,105,132,clockwise,28,24
59,37,102,72,"[25,45] degrees",left,-0.4,86,59,clockwise,43,35
56,9,87,38,"[25,45] degrees",neutral,0.4,8,9,clockwise,29,31
63,32,101,54,"[25,45] degrees",right,0.4,6,32,clockwise,22,38
81,161,121,184,"[25,45] degrees",neutral,-0.4,52,81,clockwise,40,23
61,151,88,172,"[25,45] degrees",left,-0.4,80,61,clockwise,27,21
33,3,61,35,"[25,45] degrees",neutral,0.4,47,3,clockwise,32,28
34,136,62,170,"[25,45] degrees",right,0.4,131,136,clockwise,34,28
7,79,37,117,"[25,45] degrees",neutral,-0.4,27,7,clockwise,30,38
113,176,152,217,"[25,45] degrees",left,-0.4,91,113,clockwise,39,41
66,126,106,150,"[25,45] degrees",neutral,0.4,110,126,clockwise,24,40
91,172,132,214,"[25,45] degrees",right,0.4,194,172,clockwise,42,41
126,20,155,60,"[25,45] degrees",neutral,-0.4,166,126,clockwise,29,40
74,16,98,55,"[25,45] degrees",left,-0.4,45,74,clockwise,24,39
46,113,84,155,"[25,45] degrees",neutral,0.4,145,113,clockwise,42,38
52,108,97,150,"[25,45] degrees",right,0.4,109,108,clockwise,42,45
134,105,157,127,"[25,45] degrees",neutral,-0.4,128,134,clockwise,23,22
25,75,48,108,"[25,45] degrees",left,-0.4,51,25,clockwise,23,33
12,66,39,89,"[25,45] degrees",neutral,0.4,30,66,clockwise,23,27
104,145,124,172,"[25,45] degrees",right,0.4,105,145,clockwise,27,20
42,100,81,142,"[25,45] degrees",neutral,-0.4,63,42,clockwise,39,42
144,72,186,104,"[25,45] degrees",left,-0.4,158,144,clockwise,42,32
119,179,141,214,"[25,45] degrees",neutral,0.4,185,179,clockwise,35,22
2,41,46,82,"[25,45] degrees",right,0.4,81,41,clockwise,41,44
64,119,87,151,"[25,45] degrees",neutral,-0.4,38,64,clockwise,23,32
11,100,36,126,"[25,45] degrees",left,-0.4,-27,11,clockwise,25,26
0,33,26,60,"[25,45] degrees",neutral,0.4,-10,33,clockwise,27,26
85,130,112,166,"[25,45] degrees",right,0.4,146,130,clockwise,36,27
43,128,65,152,"[25,45] degrees",neutral,-0.4,35,43,clockwise,22,24
162,60,207,85,"[25,45] degrees",left,-0.4,198,162,clockwise,45,25
17,118,52,139,"[25,45] degrees",neutral,0.4,142,118,clockwise,21,35
105,42,138,73,"[25,45] degrees",right,0.4,74,42,clockwise,31,33
3,99,37,144,"[25,45] degrees",neutral,-0.4,-27,3,clockwise,34,45
93,65,136,105,"[25,45] degrees",left,-0.4,82,93,clockwise,43,40
101,170,146,190,"[25,45] degrees",neutral,0.4,213,170,clockwise,20,45
14,148,36,173,"[25,45] degrees",right,0.4,124,148,clockwise,25,22
164,61,197,102,"[25,45] degrees",neutral,-0.4,208,164,clockwise,33,41
74,32,112,72,"[25,45] degrees",left,-0.4,59,74,clockwise,38,40
159,20,202,53,"[25,45] degrees",neutral,0.4,61,20,clockwise,33,43
118,12,147,34,"[25,45] degrees",right,0.4,2,12,clockwise,22,29
121,8,153,53,"[25,45] degrees",neutral,-0.4,125,121,clockwise,32,45
61,173,97,200,"[25,45] degrees",left,-0.4,54,61,clockwise,36,27
2,38,24,73,"[25,45] degrees",neutral,0.4,14,38,clockwise,35,22
14,164,50,192,"[25,45] degrees",right,0.4,188,164,clockwise,28,36
8,117,30,137,"[25,45] degrees",neutral,-0.4,-34,8,clockwise,22,20
4,39,30,59,"[25,45] degrees",left,-0.4,-17,4,clockwise,26,20
77,146,121,175,"[25,45] degrees",neutral,0.4,152,146,clockwise,29,44
22,167,59,208,"[25,45] degrees",right,0.4,203,167,clockwise,41,37
86,135,127,166,"[25,45] degrees",neutral,-0.4,99,86,clockwise,41,31
67,19,97,58,"[25,45] degrees",left,-0.4,28,67,clockwise,30,39
117,76,150,119,"[25,45] degrees",neutral,0.4,75,76,clockwise,43,33
10,107,32,139,"[25,45] degrees",right,0.4,111,107,clockwise,32,22
41,85,70,120,"[25,45] degrees",neutral,-0.4,32,41,clockwise,29,35
80,155,117,178,"[25,45] degrees",left,-0.4,123,80,clockwise,37,23
69,118,101,152,"[25,45] degrees",neutral,0.4,129,118,clockwise,34,32
117,95,160,131,"[25,45] degrees",right,0.4,79,95,clockwise,36,43
137,12,160,34,"[25,45] degrees",neutral,-0.4,161,137,clockwise,23,22
124,10,159,50,"[25,45] degrees",left,-0.4,85,124,clockwise,35,40
132,46,156,80,"[25,45] degrees",neutral,0.4,46,46,clockwise,34,24
149,4,190,38,"[25,45] degrees",right,0.4,-23,4,clockwise,34,41
105,19,144,44,"[25,45] degrees",neutral,-0.4,132,105,clockwise,39,25
98,19,128,63,"[25,45] degrees",left,-0.4,83,98,clockwise,30,44
149,64,181,95,"[25,45] degrees",neutral,0.4,93,64,clockwise,31,32
104,16,125,55,"[25,45] degrees",right,0.4,28,16,clockwise,39,21
151,171,177,203,"[25,45] degrees",neutral,-0.4,140,151,clockwise,26,32
158,94,182,137,"[25,45] degrees",left,-0.4,183,158,clockwise,24,43
80,18,113,41,"[25,45] degrees",neutral,0.4,-26,18,clockwise,23,33
113,164,152,206,"[25,45] degrees",right,0.4,144,164,clockwise,42,39
32,113,59,158,"[25,45] degrees",neutral,-0.4,71,32,clockwise,27,45
156,92,185,123,"[25,45] degrees",left,-0.4,177,156,clockwise,29,31
52,163,95,191,"[25,45] degrees",neutral,0.4,157,163,clockwise,28,43
45,80,71,101,"[25,45] degrees",right,0.4,73,80,clockwise,21,26
94,7,137,27,"[25,45] degrees",neutral,-0.4,93,94,clockwise,43,20
88,137,132,165,"[25,45] degrees",left,-0.4,105,88,clockwise,44,28
