left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
59,160,95,201,"[25,45] degrees",neutral,-0.4,99,59,clockwise,36,41
31,122,51,159,"[25,45] degrees",left,-0.4,56,31,clockwise,20,37
117,82,149,120,"[25,45] degrees",neutral,0.4,92,82,clockwise,38,32
6,111,34,135,"[25,45] degrees",right,0.4,83,111,clockwise,24,28
88,148,110,173,"[25,45] degrees",neutral,-0.4,102,88,clockwise,22,25
124,17,146,52,"[25,45] degrees",left,-0.4,88,124,clockwise,22,35
19,157,-22,120,"[25,45] degrees",neutral,0.4,130,157,anticlockwise,-37,-41
6,51,-21,29,"[25,45] degrees",right,0.4,85,51,anticlockwise,-22,-27
17,73,-11,38,"[25,45] degrees",neutral,-0.4,1,17,anticlockwise,-28,-35
129,90,99,68,"[25,45] degrees",left,-0.4,159,129,anticlockwise,-30,-22
86,33,60,12,"[25,45] degrees",neutral,0.4,57,33,anticlockwise,-21,-26
15,76,-6,38,"[25,45] degrees",right,0.4,95,76,anticlockwise,-38,-21
86,26,43,4,"[25,45] degrees",neutral,-0.4,108,86,anticlockwise,-43,-22
