left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
25,95,54,134,"[25,45] degrees",neutral,-0.4,66,25,clockwise,29,39
105,65,135,109,"[25,45] degrees",left,-0.4,81,105,clockwise,30,44
156,12,191,35,"[25,45] degrees",neutral,0.4,46,12,clockwise,23,35
168,90,204,126,"[25,45] degrees",right,0.4,125,90,clockwise,36,36
56,83,80,115,"[25,45] degrees",neutral,-0.4,54,56,clockwise,24,32
82,9,122,53,"[25,45] degrees",left,-0.4,91,82,clockwise,40,44
143,14,123,-28,"[25,45] degrees",neutral,0.4,36,14,anticlockwise,-42,-20
67,96,30,71,"[25,45] degrees",right,0.4,131,96,anticlockwise,-25,-37
155,74,120,43,"[25,45] degrees",neutral,-0.4,194,155,anticlockwise,-35,-31
8,161,-35,120,"[25,45] degrees",left,-0.4,25,8,anticlockwise,-43,-41
94,44,72,8,"[25,45] degrees",neutral,0.4,34,44,anticlockwise,-36,-22
90,23,57,-5,"[25,45] degrees",right,0.4,31,23,anticlockwise,-28,-33
22,150,-18,107,"[25,45] degrees",neutral,-0.4,-12,22,anticlockwise,-40,-43
