left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
59,28,99,56,"[25,45] degrees",neutral,-0.4,80,59,clockwise,40,28
62,142,98,175,"[25,45] degrees",left,-0.4,76,62,clockwise,36,33
102,14,144,57,"[25,45] degrees",neutral,0.4,21,14,clockwise,43,42
162,108,183,144,"[25,45] degrees",right,0.4,89,108,clockwise,36,21
42,97,70,117,"[25,45] degrees",neutral,-0.4,83,42,clockwise,28,20
128,156,148,194,"[25,45] degrees",left,-0.4,140,128,clockwise,20,38
83,130,116,163,"[25,45] degrees",neutral,0.4,110,130,clockwise,33,33
8,95,34,125,"[25,45] degrees",right,0.4,120,95,clockwise,30,26
99,173,139,201,"[25,45] degrees",neutral,-0.4,101,99,clockwise,40,28
130,21,170,50,"[25,45] degrees",left,-0.4,138,130,clockwise,40,29
68,21,95,65,"[25,45] degrees",neutral,0.4,-19,21,clockwise,44,27
35,167,69,211,"[25,45] degrees",right,0.4,194,167,clockwise,44,34
77,27,116,60,"[25,45] degrees",neutral,-0.4,88,77,clockwise,39,33
157,34,181,57,"[25,45] degrees",left,-0.4,167,157,clockwise,24,23
52,88,92,122,"[25,45] degrees",neutral,0.4,63,88,clockwise,34,40
40,81,69,106,"[25,45] degrees",right,0.4,89,81,clockwise,25,29
127,174,155,194,"[25,45] degrees",neutral,-0.4,98,127,clockwise,28,20
33,85,77,121,"[25,45] degrees",left,-0.4,4,33,clockwise,44,36
54,151,90,194,"[25,45] degrees",neutral,0.4,194,151,clockwise,43,36
177,109,202,129,"[25,45] degrees",right,0.4,76,109,clockwise,20,25
17,60,41,89,"[25,45] degrees",neutral,-0.4,-20,17,clockwise,24,29
7,62,50,92,"[25,45] degrees",left,-0.4,25,7,clockwise,43,30
176,115,207,156,"[25,45] degrees",neutral,0.4,107,115,clockwise,41,31
0,81,40,112,"[25,45] degrees",right,0.4,38,81,clockwise,31,40
140,161,174,198,"[25,45] degrees",neutral,-0.4,104,140,clockwise,34,37
27,7,64,44,"[25,45] degrees",left,-0.4,25,27,clockwise,37,37
82,109,111,144,"[25,45] degrees",neutral,0.4,70,109,clockwise,35,29
118,0,150,37,"[25,45] degrees",right,0.4,8,0,clockwise,37,32
161,131,192,166,"[25,45] degrees",neutral,-0.4,169,161,clockwise,31,35
92,146,119,186,"[25,45] degrees",left,-0.4,49,92,clockwise,27,40
156,80,195,113,"[25,45] degrees",neutral,0.4,120,80,clockwise,33,39
71,129,92,167,"[25,45] degrees",right,0.4,169,129,clockwise,38,21
103,148,144,180,"[25,45] degrees",neutral,-0.4,137,103,clockwise,41,32
115,143,155,177,"[25,45] degrees",left,-0.4,76,115,clockwise,40,34
18,156,58,199,"[25,45] degrees",neutral,0.4,141,156,clockwise,43,40
142,39,187,72,"[25,45] degrees",right,0.4,11,39,clockwise,33,45
118,179,148,206,"[25,45] degrees",neutral,-0.4,86,118,clockwise,30,27
156,134,180,165,"[25,45] degrees",left,-0.4,166,156,clockwise,24,31
123,171,149,198,"[25,45] degrees",neutral,0.4,136,171,clockwise,27,26
30,85,58,105,"[25,45] degrees",right,0.4,108,85,clockwise,20,28
60,30,94,72,"[25,45] degrees",neutral,-0.4,39,60,clockwise,34,42
49,166,85,203,"[25,45] degrees",left,-0.4,43,49,clockwise,36,37
82,34,106,76,"[25,45] degrees",neutral,0.4,36,34,clockwise,42,24
121,80,155,104,"[25,45] degrees",right,0.4,91,80,clockwise,24,34
141,8,173,32,"[25,45] degrees",neutral,-0.4,149,141,clockwise,32,24
108,48,132,73,"[25,45] degrees",left,-0.4,88,108,clockwise,24,25
43,16,83,60,"[25,45] degrees",neutral,0.4,53,16,clockwise,44,40
171,98,197,126,"[25,45] degrees",right,0.4,134,98,clockwise,28,26
94,38,128,65,"[25,45] degrees",neutral,-0.4,113,94,clockwise,34,27
140,175,165,210,"[25,45] degrees",left,-0.4,95,140,clockwise,25,35
23,111,50,146,"[25,45] degrees",neutral,0.4,99,111,clockwise,35,27
68,133,90,175,"[25,45] degrees",right,0.4,172,133,clockwise,42,22
18,171,50,194,"[25,45] degrees",neutral,-0.4,-12,18,clockwise,32,23
37,144,80,187,"[25,45] degrees",left,-0.4,70,37,clockwise,43,43
170,26,203,70,"[25,45] degrees",neutral,0.4,39,26,clockwise,44,33
130,33,155,74,"[25,45] degrees",right,0.4,-10,33,clockwise,41,25
126,36,150,69,"[25,45] degrees",neutral,-0.4,152,126,clockwise,24,33
16,81,58,111,"[25,45] degrees",left,-0.4,52,16,clockwise,42,30
25,137,49,162,"[25,45] degrees",neutral,0.4,158,137,clockwise,25,24
162,136,188,160,"[25,45] degrees",right,0.4,160,136,clockwise,24,26
100,132,61,109,"[25,45] degrees",neutral,-0.4,93,100,anticlockwise,-39,-23
51,31,22,-9,"[25,45] degrees",left,-0.4,40,51,anticlockwise,-29,-40
46,141,24,97,"[25,45] degrees",neutral,0.4,148,141,anticlockwise,-44,-22
19,151,-7,116,"[25,45] degrees",right,0.4,138,151,anticlockwise,-35,-26
135,66,100,22,"[25,45] degrees",neutral,-0.4,159,135,anticlockwise,-35,-44
51,29,14,-5,"[25,45] degrees",left,-0.4,23,51,anticlockwise,-37,-34
13,108,-28,66,"[25,45] degrees",neutral,0.4,102,108,anticlockwise,-42,-41
40,125,20,102,"[25,45] degrees",right,0.4,94,125,anticlockwise,-23,-20
86,11,47,-25,"[25,45] degrees",neutral,-0.4,89,86,anticlockwise,-39,-36
104,55,60,21,"[25,45] degrees",left,-0.4,132,104,anticlockwise,-44,-34
122,1,100,-36,"[25,45] degrees",neutral,0.4,-32,1,anticlockwise,-37,-22
138,17,112,-14,"[25,45] degrees",right,0.4,-28,17,anticlockwise,-31,-26
32,111,-11,73,"[25,45] degrees",neutral,-0.4,45,32,anticlockwise,-43,-38
149,77,123,50,"[25,45] degrees",left,-0.4,171,149,anticlockwise,-26,-27
114,25,88,-14,"[25,45] degrees",neutral,0.4,-2,25,anticlockwise,-39,-26
83,151,48,119,"[25,45] degrees",right,0.4,163,151,anticlockwise,-32,-35
120,154,80,122,"[25,45] degrees",neutral,-0.4,111,120,anticlockwise,-40,-32
86,47,57,2,"[25,45] degrees",left,-0.4,54,86,anticlockwise,-29,-45
16,74,-4,43,"[25,45] degrees",neutral,0.4,78,74,anticlockwise,-31,-20
172,96,132,61,"[25,45] degrees",right,0.4,137,96,anticlockwise,-35,-40
169,65,149,23,"[25,45] degrees",neutral,-0.4,214,169,anticlockwise,-20,-42
152,50,114,23,"[25,45] degrees",left,-0.4,195,152,anticlockwise,-38,-27
110,67,71,39,"[25,45] degrees",neutral,0.4,23,67,anticlockwise,-28,-39
107,44,63,6,"[25,45] degrees",right,0.4,35,44,anticlockwise,-38,-44
158,106,128,71,"[25,45] degrees",neutral,-0.4,130,158,anticlockwise,-30,-35
14,167,-14,126,"[25,45] degrees",left,-0.4,34,14,anticlockwise,-28,-41
30,67,-12,33,"[25,45] degrees",neutral,0.4,46,67,anticlockwise,-34,-42
148,24,119,4,"[25,45] degrees",right,0.4,46,24,anticlockwise,-20,-29
100,6,59,-21,"[25,45] degrees",neutral,-0.4,126,100,anticlockwise,-41,-27
151,96,116,55,"[25,45] degrees",left,-0.4,127,151,anticlockwise,-35,-41
89,28,47,0,"[25,45] degrees",neutral,0.4,12,28,anticlockwise,-28,-42
136,81,91,55,"[25,45] degrees",right,0.4,43,81,anticlockwise,-26,-45
105,176,85,154,"[25,45] degrees",neutral,-0.4,93,105,anticlockwise,-20,-22
30,57,-13,25,"[25,45] degrees",left,-0.4,75,30,anticlockwise,-43,-32
70,167,37,129,"[25,45] degrees",neutral,0.4,199,167,anticlockwise,-38,-33
16,55,-26,10,"[25,45] degrees",right,0.4,56,55,anticlockwise,-45,-42
94,135,72,110,"[25,45] degrees",neutral,-0.4,130,94,anticlockwise,-22,-25
156,38,133,9,"[25,45] degrees",left,-0.4,187,156,anticlockwise,-23,-29
103,126,66,102,"[25,45] degrees",neutral,0.4,102,126,anticlockwise,-24,-37
153,90,130,56,"[25,45] degrees",right,0.4,57,90,anticlockwise,-34,-23
153,97,108,71,"[25,45] degrees",neutral,-0.4,156,153,anticlockwise,-45,-26
167,50,131,26,"[25,45] degrees",left,-0.4,159,167,anticlockwise,-36,-24
111,2,71,-33,"[25,45] degrees",neutral,0.4,-33,2,anticlockwise,-35,-40
19,81,-15,55,"[25,45] degrees",right,0.4,39,81,anticlockwise,-26,-34
167,34,130,-2,"[25,45] degrees",neutral,-0.4,177,167,anticlockwise,-37,-36
113,17,93,-9,"[25,45] degrees",left,-0.4,89,113,anticlockwise,-20,-26
37,64,-4,42,"[25,45] degrees",neutral,0.4,80,64,anticlockwise,-22,-41
42,117,5,72,"[25,45] degrees",right,0.4,112,117,anticlockwise,-45,-37
45,100,13,64,"[25,45] degrees",neutral,-0.4,2,45,anticlockwise,-32,-36
5,62,-16,42,"[25,45] degrees",left,-0.4,-7,5,anticlockwise,-21,-20
85,143,52,112,"[25,45] degrees",neutral,0.4,142,143,anticlockwise,-31,-33
54,165,16,145,"[25,45] degrees",right,0.4,200,165,anticlockwise,-20,-38
121,147,81,123,"[25,45] degrees",neutral,-0.4,144,121,anticlockwise,-40,-24
26,133,-12,90,"[25,45] degrees",left,-0.4,2,26,anticlockwise,-38,-43
137,31,109,2,"[25,45] degrees",neutral,0.4,65,31,anticlockwise,-29,-28
88,145,57,101,"[25,45] degrees",right,0.4,190,145,anticlockwise,-44,-31
125,79,94,43,"[25,45] degrees",neutral,-0.4,111,125,anticlockwise,-31,-36
90,152,53,128,"[25,45] degrees",left,-0.4,79,90,anticlockwise,-37,-24
101,138,76,109,"[25,45] degrees",neutral,0.4,177,138,anticlockwise,-29,-25
138,111,104,73,"[25,45] degrees",right,0.4,147,111,anticlockwise,-38,-34
