left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
161,74,200,109,"[25,45] degrees",neutral,-0.4,191,161,clockwise,39,35
107,8,135,37,"[25,45] degrees",left,-0.4,85,107,clockwise,28,29
30,119,61,153,"[25,45] degrees",neutral,0.4,89,119,clockwise,34,31
77,53,111,84,"[25,45] degrees",right,0.4,34,53,clockwise,31,34
138,6,175,42,"[25,45] degrees",neutral,-0.4,145,138,clockwise,37,36
151,11,188,53,"[25,45] degrees",left,-0.4,157,151,clockwise,37,42
129,166,90,126,"[25,45] degrees",neutral,0.4,138,166,anticlockwise,-40,-39
11,80,-34,40,"[25,45] degrees",right,0.4,49,80,anticlockwise,-40,-45
162,119,125,85,"[25,45] degrees",neutral,-0.4,133,162,anticlockwise,-37,-34
75,154,48,116,"[25,45] degrees",left,-0.4,95,75,anticlockwise,-27,-38
79,33,51,-11,"[25,45] degrees",neutral,0.4,69,33,anticlockwise,-44,-28
139,63,104,31,"[25,45] degrees",right,0.4,39,63,anticlockwise,-32,-35
152,43,130,9,"[25,45] degrees",neutral,-0.4,131,152,anticlockwise,-22,-34
