left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
49,164,93,207,"[25,45] degrees",neutral,-0.4,8,49,clockwise,44,43
0,119,36,139,"[25,45] degrees",left,-0.4,33,0,clockwise,36,20
130,53,174,85,"[25,45] degrees",neutral,0.4,20,53,clockwise,32,44
9,148,47,192,"[25,45] degrees",right,0.4,114,148,clockwise,44,38
16,154,42,197,"[25,45] degrees",neutral,-0.4,30,16,clockwise,26,43
94,147,114,187,"[25,45] degrees",left,-0.4,91,94,clockwise,20,40
178,96,142,72,"[25,45] degrees",neutral,0.4,111,96,anticlockwise,-24,-36
124,37,99,2,"[25,45] degrees",right,0.4,78,37,anticlockwise,-35,-25
15,116,-30,73,"[25,45] degrees",neutral,-0.4,53,15,anticlockwise,-45,-43
62,30,40,10,"[25,45] degrees",left,-0.4,44,62,anticlockwise,-22,-20
3,24,-38,-6,"[25,45] degrees",neutral,0.4,69,24,anticlockwise,-30,-41
17,141,-19,96,"[25,45] degrees",right,0.4,124,141,anticlockwise,-45,-36
65,16,41,-9,"[25,45] degrees",neutral,-0.4,32,65,anticlockwise,-24,-25
