left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
116,33,144,69,"[25,45] degrees",neutral,-0.4,84,116,clockwise,28,36
151,83,191,123,"[25,45] degrees",left,-0.4,192,151,clockwise,40,40
95,121,133,160,"[25,45] degrees",neutral,0.4,148,121,clockwise,39,38
105,68,131,104,"[25,45] degrees",right,0.4,44,68,clockwise,36,26
16,132,53,158,"[25,45] degrees",neutral,-0.4,-1,16,clockwise,37,26
95,139,120,177,"[25,45] degrees",left,-0.4,72,95,clockwise,25,38
83,165,38,132,"[25,45] degrees",neutral,0.4,160,165,anticlockwise,-33,-45
43,17,7,-4,"[25,45] degrees",right,0.4,41,17,anticlockwise,-21,-36
73,116,38,83,"[25,45] degrees",neutral,-0.4,49,73,anticlockwise,-35,-33
140,95,113,59,"[25,45] degrees",left,-0.4,122,140,anticlockwise,-27,-36
142,176,108,146,"[25,45] degrees",neutral,0.4,150,176,anticlockwise,-30,-34
92,171,68,129,"[25,45] degrees",right,0.4,132,171,anticlockwise,-42,-24
142,93,117,64,"[25,45] degrees",neutral,-0.4,127,142,anticlockwise,-25,-29
