left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
115,56,143,82,"[25,45] degrees",neutral,-0.4,82,115,clockwise,28,26
116,63,142,105,"[25,45] degrees",left,-0.4,116,116,clockwise,26,42
168,42,199,87,"[25,45] degrees",neutral,0.4,44,42,clockwise,45,31
98,17,122,43,"[25,45] degrees",right,0.4,-5,17,clockwise,26,24
116,19,145,62,"[25,45] degrees",neutral,-0.4,109,116,clockwise,29,43
105,8,147,34,"[25,45] degrees",left,-0.4,68,105,clockwise,42,26
120,51,154,76,"[25,45] degrees",neutral,0.4,7,51,clockwise,25,34
31,176,54,213,"[25,45] degrees",right,0.4,218,176,clockwise,37,23
1,59,24,89,"[25,45] degrees",neutral,-0.4,-8,1,clockwise,23,30
46,1,78,35,"[25,45] degrees",left,-0.4,81,46,clockwise,32,34
156,52,189,81,"[25,45] degrees",neutral,0.4,87,52,clockwise,29,33
81,163,121,194,"[25,45] degrees",right,0.4,139,163,clockwise,31,40
76,5,105,34,"[25,45] degrees",neutral,-0.4,80,76,clockwise,29,29
92,6,132,30,"[25,45] degrees",left,-0.4,137,92,clockwise,40,24
58,138,80,173,"[25,45] degrees",neutral,0.4,93,138,clockwise,35,22
100,8,140,39,"[25,45] degrees",right,0.4,47,8,clockwise,31,40
170,124,209,161,"[25,45] degrees",neutral,-0.4,200,170,clockwise,39,37
39,112,77,143,"[25,45] degrees",left,-0.4,71,39,clockwise,38,31
13,72,43,103,"[25,45] degrees",neutral,0.4,115,72,clockwise,31,30
19,135,50,165,"[25,45] degrees",right,0.4,155,135,clockwise,30,31
58,161,79,185,"[25,45] degrees",neutral,-0.4,67,58,clockwise,21,24
93,23,119,47,"[25,45] degrees",left,-0.4,138,93,clockwise,26,24
179,21,217,60,"[25,45] degrees",neutral,0.4,34,21,clockwise,39,38
166,136,192,160,"[25,45] degrees",right,0.4,114,136,clockwise,24,26
35,115,79,153,"[25,45] degrees",neutral,-0.4,79,35,clockwise,44,38
12,84,56,121,"[25,45] degrees",left,-0.4,26,12,clockwise,44,37
78,108,118,153,"[25,45] degrees",neutral,0.4,70,108,clockwise,45,40
0,106,40,126,"[25,45] degrees",right,0.4,116,106,clockwise,20,40
71,174,101,203,"[25,45] degrees",neutral,-0.4,73,71,clockwise,30,29
168,53,199,78,"[25,45] degrees",left,-0.4,197,168,clockwise,31,25
135,11,163,32,"[25,45] degrees",neutral,0.4,12,11,clockwise,21,28
123,53,166,89,"[25,45] degrees",right,0.4,54,53,clockwise,36,43
10,61,48,98,"[25,45] degrees",neutral,-0.4,52,10,clockwise,38,37
132,64,153,108,"[25,45] degrees",left,-0.4,123,132,clockwise,21,44
97,38,125,69,"[25,45] degrees",neutral,0.4,80,38,clockwise,31,28
24,90,66,115,"[25,45] degrees",right,0.4,55,90,clockwise,25,42
161,71,191,109,"[25,45] degrees",neutral,-0.4,186,161,clockwise,30,38
71,148,110,185,"[25,45] degrees",left,-0.4,39,71,clockwise,39,37
46,13,88,45,"[25,45] degrees",neutral,0.4,52,13,clockwise,32,42
156,18,201,59,"[25,45] degrees",right,0.4,36,18,clockwise,41,45
158,111,201,143,"[25,45] degrees",neutral,-0.4,127,158,clockwise,43,32
93,167,119,197,"[25,45] degrees",left,-0.4,64,93,clockwise,26,30
125,102,168,139,"[25,45] degrees",neutral,0.4,82,102,clockwise,37,43
155,30,186,66,"[25,45] degrees",right,0.4,10,30,clockwise,36,31
156,64,195,88,"[25,45] degrees",neutral,-0.4,116,156,clockwise,39,24
44,179,86,213,"[25,45] degrees",left,-0.4,77,44,clockwise,42,34
30,139,60,170,"[25,45] degrees",neutral,0.4,114,139,clockwise,31,30
139,62,170,101,"[25,45] degrees",right,0.4,36,62,clockwise,39,31
142,10,167,42,"[25,45] degrees",neutral,-0.4,107,142,clockwise,25,32
169,114,203,157,"[25,45] degrees",left,-0.4,149,169,clockwise,34,43
100,49,135,79,"[25,45] degrees",neutral,0.4,46,49,clockwise,30,35
139,24,177,47,"[25,45] degrees",right,0.4,16,24,clockwise,23,38
49,110,78,145,"[25,45] degrees",neutral,-0.4,54,49,clockwise,29,35
76,48,113,84,"[25,45] degrees",left,-0.4,85,76,clockwise,37,36
148,178,170,221,"[25,45] degrees",neutral,0.4,155,178,clockwise,43,22
109,19,152,47,"[25,45] degrees",right,0.4,11,19,clockwise,28,43
30,60,59,105,"[25,45] degrees",neutral,-0.4,62,30,clockwise,29,45
63,150,95,179,"[25,45] degrees",left,-0.4,38,63,clockwise,32,29
156,115,198,139,"[25,45] degrees",neutral,0.4,128,115,clockwise,24,42
49,88,84,113,"[25,45] degrees",right,0.4,64,88,clockwise,25,35
165,12,123,-18,"[25,45] degrees",neutral,-0.4,167,165,anticlockwise,-42,-30
2,46,-34,7,"[25,45] degrees",left,-0.4,21,2,anticlockwise,-36,-39
14,110,-13,89,"[25,45] degrees",neutral,0.4,83,110,anticlockwise,-21,-27
127,10,83,-10,"[25,45] degrees",right,0.4,44,10,anticlockwise,-20,-44
81,178,44,155,"[25,45] degrees",neutral,-0.4,76,81,anticlockwise,-37,-23
92,127,53,87,"[25,45] degrees",left,-0.4,97,92,anticlockwise,-39,-40
143,118,109,87,"[25,45] degrees",neutral,0.4,82,118,anticlockwise,-31,-34
55,1,16,-31,"[25,45] degrees",right,0.4,13,1,anticlockwise,-32,-39
120,69,78,29,"[25,45] degrees",neutral,-0.4,143,120,anticlockwise,-42,-40
62,161,36,129,"[25,45] degrees",left,-0.4,30,62,anticlockwise,-26,-32
