left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
142,162,164,187,"[25,45] degrees",neutral,-0.4,166,142,clockwise,22,25
129,70,159,100,"[25,45] degrees",left,-0.4,110,129,clockwise,30,30
99,154,137,192,"[25,45] degrees",neutral,0.4,193,154,clockwise,38,38
119,172,142,203,"[25,45] degrees",right,0.4,145,172,clockwise,31,23
94,138,127,160,"[25,45] degrees",neutral,-0.4,103,94,clockwise,33,22
31,112,62,154,"[25,45] degrees",left,-0.4,72,31,clockwise,31,42
58,162,32,131,"[25,45] degrees",neutral,0.4,182,162,anticlockwise,-31,-26
154,50,124,10,"[25,45] degrees",right,0.4,40,50,anticlockwise,-40,-30
160,123,130,85,"[25,45] degrees",neutral,-0.4,130,160,anticlockwise,-30,-38
81,40,54,-2,"[25,45] degrees",left,-0.4,64,81,anticlockwise,-27,-42
1,60,-23,25,"[25,45] degrees",neutral,0.4,90,60,anticlockwise,-35,-24
140,88,118,56,"[25,45] degrees",right,0.4,83,88,anticlockwise,-32,-22
124,90,83,62,"[25,45] degrees",neutral,-0.4,148,124,anticlockwise,-41,-28
