left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
90,117,103,151,"(0,18] degrees",neutral,-0.4,55,90,clockwise,13,34
51,87,84,105,"(18,36] degrees",left,-0.4,26,51,clockwise,33,18
152,15,130,14,"(0,18] degrees",right,0.4,17,15,anticlockwise,-1,-22
85,28,83,7,"(18,36] degrees",neutral,0.4,35,28,anticlockwise,-21,-2
126,171,127,203,"(0,18] degrees",left,-0.4,128,126,clockwise,1,32
136,48,149,80,"(18,36] degrees",right,0.4,15,48,clockwise,32,13
87,39,78,16,"(0,18] degrees",neutral,-0.4,76,87,anticlockwise,-9,-23
68,144,35,137,"(18,36] degrees",left,-0.4,102,68,anticlockwise,-33,-7
113,173,143,176,"(0,18] degrees",right,0.4,184,173,clockwise,3,30
161,48,179,71,"(18,36] degrees",neutral,0.4,54,48,clockwise,23,18
6,58,5,27,"(0,18] degrees",left,-0.4,-34,6,anticlockwise,-1,-31
129,163,112,139,"(18,36] degrees",right,0.4,155,163,anticlockwise,-24,-17
65,8,78,35,"(0,18] degrees",neutral,-0.4,33,65,clockwise,13,27
