left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
15,36,16,63,"(0,18] degrees",neutral,-0.4,13,15,clockwise,1,27
146,65,167,79,"(18,36] degrees",left,-0.4,123,146,clockwise,21,14
109,143,86,137,"(0,18] degrees",right,0.4,121,143,anticlockwise,-6,-23
104,65,88,42,"(18,36] degrees",neutral,0.4,81,65,anticlockwise,-23,-16
102,3,120,28,"(0,18] degrees",left,-0.4,127,102,clockwise,18,25
80,106,85,126,"(18,36] degrees",right,0.4,128,106,clockwise,20,5
137,91,127,60,"(0,18] degrees",neutral,-0.4,147,137,anticlockwise,-10,-31
168,123,148,122,"(18,36] degrees",left,-0.4,205,168,anticlockwise,-20,-1
151,114,183,118,"(0,18] degrees",right,0.4,77,114,clockwise,4,32
62,98,65,125,"(18,36] degrees",neutral,0.4,86,98,clockwise,27,3
66,16,57,-8,"(0,18] degrees",left,-0.4,101,66,anticlockwise,-9,-24
147,53,129,34,"(18,36] degrees",right,0.4,86,53,anticlockwise,-19,-18
13,80,19,105,"(0,18] degrees",neutral,-0.4,42,13,clockwise,6,25
