left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
113,20,135,60,"[25,45] degrees",neutral,-0.4,155,113,clockwise,22,40
129,103,174,142,"[25,45] degrees",left,-0.4,101,129,clockwise,45,39
130,61,156,106,"[25,45] degrees",neutral,0.4,88,61,clockwise,45,26
172,147,217,181,"[25,45] degrees",right,0.4,134,147,clockwise,34,45
56,9,96,43,"[25,45] degrees",neutral,-0.4,62,56,clockwise,40,34
115,8,139,45,"[25,45] degrees",left,-0.4,156,115,clockwise,24,37
134,75,101,43,"[25,45] degrees",neutral,0.4,111,75,anticlockwise,-32,-33
171,111,142,67,"[25,45] degrees",right,0.4,66,111,anticlockwise,-44,-29
111,165,67,126,"[25,45] degrees",neutral,-0.4,82,111,anticlockwise,-44,-39
8,53,-22,29,"[25,45] degrees",left,-0.4,19,8,anticlockwise,-30,-24
153,56,117,24,"[25,45] degrees",neutral,0.4,86,56,anticlockwise,-32,-36
51,168,6,124,"[25,45] degrees",right,0.4,172,168,anticlockwise,-44,-45
102,167,69,122,"[25,45] degrees",neutral,-0.4,74,102,anticlockwise,-33,-45
