left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
104,2,132,24,"[25,45] degrees",neutral,-0.4,112,104,clockwise,28,22
0,147,26,178,"[25,45] degrees",left,-0.4,36,0,clockwise,26,31
9,129,43,172,"[25,45] degrees",neutral,0.4,103,129,clockwise,43,34
175,36,201,59,"[25,45] degrees",right,0.4,81,36,clockwise,23,26
68,175,112,205,"[25,45] degrees",neutral,-0.4,77,68,clockwise,44,30
46,164,70,188,"[25,45] degrees",left,-0.4,8,46,clockwise,24,24
170,115,129,74,"[25,45] degrees",neutral,0.4,147,115,anticlockwise,-41,-41
101,156,64,122,"[25,45] degrees",right,0.4,184,156,anticlockwise,-34,-37
165,12,124,-10,"[25,45] degrees",neutral,-0.4,181,165,anticlockwise,-41,-22
167,146,126,106,"[25,45] degrees",left,-0.4,195,167,anticlockwise,-41,-40
102,18,61,-19,"[25,45] degrees",neutral,0.4,37,18,anticlockwise,-37,-41
34,148,13,120,"[25,45] degrees",right,0.4,165,148,anticlockwise,-28,-21
169,88,126,46,"[25,45] degrees",neutral,-0.4,211,169,anticlockwise,-43,-42
