left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
10,137,51,162,"[25,45] degrees",neutral,-0.4,46,10,clockwise,41,25
32,118,54,139,"[25,45] degrees",left,-0.4,0,32,clockwise,22,21
34,121,72,147,"[25,45] degrees",neutral,0.4,161,121,clockwise,26,38
147,29,168,67,"[25,45] degrees",right,0.4,0,29,clockwise,38,21
14,101,40,121,"[25,45] degrees",neutral,-0.4,-25,14,clockwise,26,20
101,62,130,86,"[25,45] degrees",left,-0.4,133,101,clockwise,29,24
117,160,93,125,"[25,45] degrees",neutral,0.4,176,160,anticlockwise,-35,-24
66,29,39,2,"[25,45] degrees",right,0.4,52,29,anticlockwise,-27,-27
143,29,102,1,"[25,45] degrees",neutral,-0.4,144,143,anticlockwise,-41,-28
9,34,-20,5,"[25,45] degrees",left,-0.4,-10,9,anticlockwise,-29,-29
89,46,66,11,"[25,45] degrees",neutral,0.4,56,46,anticlockwise,-35,-23
48,124,10,97,"[25,45] degrees",right,0.4,154,124,anticlockwise,-27,-38
78,47,55,13,"[25,45] degrees",neutral,-0.4,66,78,anticlockwise,-23,-34
