left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
102,156,126,177,"[25,45] degrees",neutral,-0.4,84,102,clockwise,24,21
141,118,176,152,"[25,45] degrees",left,-0.4,100,141,clockwise,35,34
52,77,80,121,"[25,45] degrees",neutral,0.4,113,77,clockwise,44,28
95,170,133,190,"[25,45] degrees",right,0.4,204,170,clockwise,20,38
10,81,44,117,"[25,45] degrees",neutral,-0.4,2,10,clockwise,34,36
172,81,194,125,"[25,45] degrees",left,-0.4,168,172,clockwise,22,44
115,39,159,80,"[25,45] degrees",neutral,0.4,25,39,clockwise,41,44
143,24,163,50,"[25,45] degrees",right,0.4,46,24,clockwise,26,20
99,175,131,217,"[25,45] degrees",neutral,-0.4,82,99,clockwise,32,42
106,14,133,49,"[25,45] degrees",left,-0.4,145,106,clockwise,27,35
13,119,42,155,"[25,45] degrees",neutral,0.4,122,119,clockwise,36,29
19,167,60,197,"[25,45] degrees",right,0.4,159,167,clockwise,30,41
155,123,193,154,"[25,45] degrees",neutral,-0.4,137,155,clockwise,38,31
18,39,44,84,"[25,45] degrees",left,-0.4,-14,18,clockwise,26,45
10,58,41,90,"[25,45] degrees",neutral,0.4,15,58,clockwise,32,31
14,140,46,171,"[25,45] degrees",right,0.4,176,140,clockwise,31,32
143,34,167,63,"[25,45] degrees",neutral,-0.4,123,143,clockwise,24,29
39,101,74,129,"[25,45] degrees",left,-0.4,46,39,clockwise,35,28
22,50,51,79,"[25,45] degrees",neutral,0.4,11,50,clockwise,29,29
129,62,165,93,"[25,45] degrees",right,0.4,69,62,clockwise,31,36
84,145,128,174,"[25,45] degrees",neutral,-0.4,102,84,clockwise,44,29
73,96,93,123,"[25,45] degrees",left,-0.4,62,73,clockwise,20,27
151,89,190,129,"[25,45] degrees",neutral,0.4,118,89,clockwise,40,39
161,120,201,162,"[25,45] degrees",right,0.4,106,120,clockwise,42,40
155,89,188,122,"[25,45] degrees",neutral,-0.4,111,155,clockwise,33,33
50,134,91,168,"[25,45] degrees",left,-0.4,58,50,clockwise,41,34
62,173,98,193,"[25,45] degrees",neutral,0.4,197,173,clockwise,20,36
38,10,74,46,"[25,45] degrees",right,0.4,-32,10,clockwise,36,36
24,129,63,165,"[25,45] degrees",neutral,-0.4,5,24,clockwise,39,36
22,110,46,131,"[25,45] degrees",left,-0.4,10,22,clockwise,24,21
117,61,145,81,"[25,45] degrees",neutral,0.4,44,61,clockwise,20,28
9,92,32,127,"[25,45] degrees",right,0.4,118,92,clockwise,35,23
124,169,157,201,"[25,45] degrees",neutral,-0.4,107,124,clockwise,33,32
37,151,68,189,"[25,45] degrees",left,-0.4,11,37,clockwise,31,38
33,98,71,143,"[25,45] degrees",neutral,0.4,58,98,clockwise,45,38
40,85,63,120,"[25,45] degrees",right,0.4,66,85,clockwise,35,23
70,156,91,198,"[25,45] degrees",neutral,-0.4,42,70,clockwise,21,42
11,45,46,70,"[25,45] degrees",left,-0.4,-16,11,clockwise,35,25
26,126,67,167,"[25,45] degrees",neutral,0.4,93,126,clockwise,41,41
153,46,181,75,"[25,45] degrees",right,0.4,43,46,clockwise,29,28
156,34,201,73,"[25,45] degrees",neutral,-0.4,165,156,clockwise,45,39
136,22,161,63,"[25,45] degrees",left,-0.4,110,136,clockwise,25,41
156,19,185,62,"[25,45] degrees",neutral,0.4,53,19,clockwise,43,29
103,33,128,55,"[25,45] degrees",right,0.4,-3,33,clockwise,22,25
67,95,107,127,"[25,45] degrees",neutral,-0.4,23,67,clockwise,40,32
160,137,188,169,"[25,45] degrees",left,-0.4,133,160,clockwise,28,32
57,131,80,161,"[25,45] degrees",neutral,0.4,144,131,clockwise,30,23
15,38,36,66,"[25,45] degrees",right,0.4,45,38,clockwise,28,21
88,30,123,71,"[25,45] degrees",neutral,-0.4,48,88,clockwise,35,41
40,165,77,210,"[25,45] degrees",left,-0.4,78,40,clockwise,37,45
24,84,62,127,"[25,45] degrees",neutral,0.4,84,84,clockwise,43,38
137,175,182,216,"[25,45] degrees",right,0.4,157,175,clockwise,41,45
15,63,43,108,"[25,45] degrees",neutral,-0.4,1,15,clockwise,28,45
170,54,214,93,"[25,45] degrees",left,-0.4,158,170,clockwise,44,39
20,52,58,89,"[25,45] degrees",neutral,0.4,38,52,clockwise,37,38
68,144,105,183,"[25,45] degrees",right,0.4,189,144,clockwise,39,37
85,4,112,35,"[25,45] degrees",neutral,-0.4,70,85,clockwise,27,31
28,96,72,121,"[25,45] degrees",left,-0.4,57,28,clockwise,44,25
131,168,157,194,"[25,45] degrees",neutral,0.4,124,168,clockwise,26,26
95,52,116,80,"[25,45] degrees",right,0.4,72,52,clockwise,28,21
11,31,-14,10,"[25,45] degrees",neutral,-0.4,38,11,anticlockwise,-25,-21
158,91,127,62,"[25,45] degrees",left,-0.4,128,158,anticlockwise,-31,-29
89,159,68,124,"[25,45] degrees",neutral,0.4,187,159,anticlockwise,-35,-21
165,25,142,5,"[25,45] degrees",right,0.4,20,25,anticlockwise,-20,-23
80,141,47,107,"[25,45] degrees",neutral,-0.4,92,80,anticlockwise,-33,-34
38,90,-1,52,"[25,45] degrees",left,-0.4,58,38,anticlockwise,-39,-38
61,149,36,105,"[25,45] degrees",neutral,0.4,160,149,anticlockwise,-44,-25
138,21,98,-22,"[25,45] degrees",right,0.4,-12,21,anticlockwise,-43,-40
128,24,89,-19,"[25,45] degrees",neutral,-0.4,152,128,anticlockwise,-39,-43
22,77,-22,54,"[25,45] degrees",left,-0.4,14,22,anticlockwise,-44,-23
108,133,65,100,"[25,45] degrees",neutral,0.4,147,133,anticlockwise,-33,-43
31,53,-10,14,"[25,45] degrees",right,0.4,41,53,anticlockwise,-39,-41
93,66,57,37,"[25,45] degrees",neutral,-0.4,79,93,anticlockwise,-36,-29
3,66,-23,35,"[25,45] degrees",left,-0.4,-16,3,anticlockwise,-26,-31
153,100,129,80,"[25,45] degrees",neutral,0.4,92,100,anticlockwise,-20,-24
155,17,134,-11,"[25,45] degrees",right,0.4,49,17,anticlockwise,-28,-21
77,40,49,-3,"[25,45] degrees",neutral,-0.4,114,77,anticlockwise,-28,-43
171,139,140,106,"[25,45] degrees",left,-0.4,159,171,anticlockwise,-31,-33
131,159,102,128,"[25,45] degrees",neutral,0.4,191,159,anticlockwise,-31,-29
69,121,25,95,"[25,45] degrees",right,0.4,163,121,anticlockwise,-26,-44
112,82,68,46,"[25,45] degrees",neutral,-0.4,117,112,anticlockwise,-44,-36
147,82,121,46,"[25,45] degrees",left,-0.4,149,147,anticlockwise,-26,-36
69,127,36,85,"[25,45] degrees",neutral,0.4,127,127,anticlockwise,-42,-33
89,58,65,31,"[25,45] degrees",right,0.4,72,58,anticlockwise,-27,-24
161,89,133,54,"[25,45] degrees",neutral,-0.4,122,161,anticlockwise,-28,-35
87,58,63,17,"[25,45] degrees",left,-0.4,72,87,anticlockwise,-24,-41
158,37,135,-7,"[25,45] degrees",neutral,0.4,37,37,anticlockwise,-44,-23
46,23,17,-8,"[25,45] degrees",right,0.4,31,23,anticlockwise,-31,-29
76,117,35,88,"[25,45] degrees",neutral,-0.4,57,76,anticlockwise,-41,-29
145,103,113,75,"[25,45] degrees",left,-0.4,114,145,anticlockwise,-32,-28
91,135,60,100,"[25,45] degrees",neutral,0.4,94,135,anticlockwise,-35,-31
172,20,150,-3,"[25,45] degrees",right,0.4,-7,20,anticlockwise,-23,-22
34,60,-5,17,"[25,45] degrees",neutral,-0.4,-3,34,anticlockwise,-39,-43
156,58,111,19,"[25,45] degrees",left,-0.4,188,156,anticlockwise,-45,-39
108,55,71,12,"[25,45] degrees",neutral,0.4,13,55,anticlockwise,-43,-37
62,104,29,80,"[25,45] degrees",right,0.4,94,104,anticlockwise,-24,-33
29,68,0,28,"[25,45] degrees",neutral,-0.4,65,29,anticlockwise,-29,-40
28,76,-6,32,"[25,45] degrees",left,-0.4,62,28,anticlockwise,-34,-44
5,141,-35,105,"[25,45] degrees",neutral,0.4,181,141,anticlockwise,-36,-40
