left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
9,143,14,165,"(0,18] degrees",neutral,-0.4,26,9,clockwise,5,22
92,45,125,47,"(18,36] degrees",left,-0.4,134,92,clockwise,33,2
179,134,147,120,"(0,18] degrees",right,0.4,153,134,anticlockwise,-14,-32
108,80,105,59,"(18,36] degrees",neutral,0.4,62,80,anticlockwise,-21,-3
101,55,119,87,"(0,18] degrees",left,-0.4,106,101,clockwise,18,32
176,118,188,138,"(18,36] degrees",right,0.4,94,118,clockwise,20,12
19,68,7,42,"(0,18] degrees",neutral,-0.4,-4,19,anticlockwise,-12,-26
164,65,128,50,"(18,36] degrees",left,-0.4,194,164,anticlockwise,-36,-15
154,38,183,46,"(0,18] degrees",right,0.4,57,38,clockwise,8,29
138,18,146,37,"(18,36] degrees",neutral,0.4,29,18,clockwise,19,8
92,11,78,-12,"(0,18] degrees",left,-0.4,94,92,anticlockwise,-14,-23
2,75,-4,43,"(18,36] degrees",right,0.4,75,75,anticlockwise,-32,-6
94,49,110,68,"(0,18] degrees",neutral,-0.4,107,94,clockwise,16,19
47,119,69,133,"(18,36] degrees",left,-0.4,89,47,clockwise,22,14
79,129,53,126,"(0,18] degrees",right,0.4,114,129,anticlockwise,-3,-26
29,76,28,55,"(18,36] degrees",neutral,0.4,71,76,anticlockwise,-21,-1
65,36,78,55,"(0,18] degrees",left,-0.4,45,65,clockwise,13,19
166,72,184,108,"(18,36] degrees",right,0.4,45,72,clockwise,36,18
128,90,117,71,"(0,18] degrees",neutral,-0.4,155,128,anticlockwise,-11,-19
149,12,125,-3,"(18,36] degrees",left,-0.4,122,149,anticlockwise,-24,-15
38,118,63,123,"(0,18] degrees",right,0.4,87,118,clockwise,5,25
42,126,43,155,"(18,36] degrees",neutral,0.4,100,126,clockwise,29,1
112,73,94,42,"(0,18] degrees",left,-0.4,99,112,anticlockwise,-18,-31
149,88,132,67,"(18,36] degrees",right,0.4,90,88,anticlockwise,-21,-17
