left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
35,156,76,199,"[25,45] degrees",neutral,-0.4,1,35,clockwise,41,43
148,91,178,134,"[25,45] degrees",left,-0.4,190,148,clockwise,30,43
109,41,150,81,"[25,45] degrees",neutral,0.4,8,41,clockwise,40,41
15,128,53,171,"[25,45] degrees",right,0.4,128,128,clockwise,43,38
133,83,161,110,"[25,45] degrees",neutral,-0.4,121,133,clockwise,28,27
55,83,76,110,"[25,45] degrees",left,-0.4,50,55,clockwise,21,27
22,94,-5,56,"[25,45] degrees",neutral,0.4,131,94,anticlockwise,-38,-27
158,102,137,70,"[25,45] degrees",right,0.4,95,102,anticlockwise,-32,-21
34,85,0,55,"[25,45] degrees",neutral,-0.4,18,34,anticlockwise,-34,-30
7,151,-37,110,"[25,45] degrees",left,-0.4,-29,7,anticlockwise,-44,-41
132,84,92,56,"[25,45] degrees",neutral,0.4,97,84,anticlockwise,-28,-40
122,42,97,20,"[25,45] degrees",right,0.4,73,42,anticlockwise,-22,-25
14,143,-26,106,"[25,45] degrees",neutral,-0.4,-11,14,anticlockwise,-40,-37
