left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
1,73,3,103,"(0,18] degrees",neutral,-0.4,44,1,clockwise,2,30
88,169,110,175,"(18,36] degrees",left,-0.4,47,88,clockwise,22,6
20,149,-6,145,"(0,18] degrees",right,0.4,164,149,anticlockwise,-4,-26
74,9,70,-24,"(18,36] degrees",neutral,0.4,-20,9,anticlockwise,-33,-4
92,124,105,143,"(0,18] degrees",left,-0.4,74,92,clockwise,13,19
110,48,126,84,"(18,36] degrees",right,0.4,92,48,clockwise,36,16
58,111,42,75,"(0,18] degrees",neutral,-0.4,37,58,anticlockwise,-16,-36
157,40,126,33,"(18,36] degrees",left,-0.4,185,157,anticlockwise,-31,-7
139,26,174,30,"(0,18] degrees",right,0.4,46,26,clockwise,4,35
70,24,88,48,"(18,36] degrees",neutral,0.4,2,24,clockwise,24,18
122,24,114,1,"(0,18] degrees",left,-0.4,118,122,anticlockwise,-8,-23
156,8,143,-15,"(18,36] degrees",right,0.4,37,8,anticlockwise,-23,-13
65,120,74,143,"(0,18] degrees",neutral,-0.4,21,65,clockwise,9,23
51,149,79,167,"(18,36] degrees",left,-0.4,12,51,clockwise,28,18
155,58,124,53,"(0,18] degrees",right,0.4,80,58,anticlockwise,-5,-31
33,5,23,-22,"(18,36] degrees",neutral,0.4,25,5,anticlockwise,-27,-10
176,125,185,144,"(0,18] degrees",left,-0.4,193,176,clockwise,9,19
157,1,158,23,"(18,36] degrees",right,0.4,-42,1,clockwise,22,1
91,29,78,7,"(0,18] degrees",neutral,-0.4,92,91,anticlockwise,-13,-22
139,174,104,164,"(18,36] degrees",left,-0.4,107,139,anticlockwise,-35,-10
36,171,71,176,"(0,18] degrees",right,0.4,186,171,clockwise,5,35
30,116,34,137,"(18,36] degrees",neutral,0.4,153,116,clockwise,21,4
87,169,78,150,"(0,18] degrees",left,-0.4,100,87,anticlockwise,-9,-19
106,60,93,29,"(18,36] degrees",right,0.4,94,60,anticlockwise,-31,-13
54,79,64,109,"(0,18] degrees",neutral,-0.4,72,54,clockwise,10,30
153,126,182,141,"(18,36] degrees",left,-0.4,175,153,clockwise,29,15
113,31,86,18,"(0,18] degrees",right,0.4,62,31,anticlockwise,-13,-27
32,171,14,144,"(18,36] degrees",neutral,0.4,202,171,anticlockwise,-27,-18
167,118,173,147,"(0,18] degrees",left,-0.4,182,167,clockwise,6,29
168,102,181,135,"(18,36] degrees",right,0.4,147,102,clockwise,33,13
14,93,2,62,"(0,18] degrees",neutral,-0.4,39,14,anticlockwise,-12,-31
81,41,59,33,"(18,36] degrees",left,-0.4,42,81,anticlockwise,-22,-8
15,122,38,136,"(0,18] degrees",right,0.4,122,122,clockwise,14,23
101,147,118,181,"(18,36] degrees",neutral,0.4,143,147,clockwise,34,17
117,19,113,-14,"(0,18] degrees",left,-0.4,123,117,anticlockwise,-4,-33
49,96,45,66,"(18,36] degrees",right,0.4,65,96,anticlockwise,-30,-4
128,10,133,39,"(0,18] degrees",neutral,-0.4,117,128,clockwise,5,29
153,76,178,93,"(18,36] degrees",left,-0.4,117,153,clockwise,25,17
131,151,97,147,"(0,18] degrees",right,0.4,175,151,anticlockwise,-4,-34
54,13,53,-21,"(18,36] degrees",neutral,0.4,1,13,anticlockwise,-34,-1
66,162,79,182,"(0,18] degrees",left,-0.4,73,66,clockwise,13,20
168,148,181,174,"(18,36] degrees",right,0.4,189,148,clockwise,26,13
36,166,23,131,"(0,18] degrees",neutral,-0.4,45,36,anticlockwise,-13,-35
70,104,45,94,"(18,36] degrees",left,-0.4,105,70,anticlockwise,-25,-10
52,5,82,15,"(0,18] degrees",right,0.4,31,5,clockwise,10,30
122,44,136,75,"(18,36] degrees",neutral,0.4,40,44,clockwise,31,14
30,102,17,69,"(0,18] degrees",left,-0.4,51,30,anticlockwise,-13,-33
174,142,161,109,"(18,36] degrees",right,0.4,183,142,anticlockwise,-33,-13
137,28,153,61,"(0,18] degrees",neutral,-0.4,106,137,clockwise,16,33
120,31,154,48,"(18,36] degrees",left,-0.4,86,120,clockwise,34,17
156,98,128,82,"(0,18] degrees",right,0.4,54,98,anticlockwise,-16,-28
85,58,74,23,"(18,36] degrees",neutral,0.4,48,58,anticlockwise,-35,-11
54,178,59,212,"(0,18] degrees",left,-0.4,44,54,clockwise,5,34
7,104,9,124,"(18,36] degrees",right,0.4,140,104,clockwise,20,2
77,118,72,99,"(0,18] degrees",neutral,-0.4,121,77,anticlockwise,-5,-19
151,25,126,9,"(18,36] degrees",left,-0.4,112,151,anticlockwise,-25,-16
36,121,65,122,"(0,18] degrees",right,0.4,116,121,clockwise,1,29
125,64,130,88,"(18,36] degrees",neutral,0.4,97,64,clockwise,24,5
43,99,40,77,"(0,18] degrees",left,-0.4,55,43,anticlockwise,-3,-22
113,6,103,-30,"(18,36] degrees",right,0.4,-37,6,anticlockwise,-36,-10
2,130,12,163,"(0,18] degrees",neutral,-0.4,21,2,clockwise,10,33
64,166,97,183,"(18,36] degrees",left,-0.4,32,64,clockwise,33,17
4,28,-19,10,"(0,18] degrees",right,0.4,34,28,anticlockwise,-18,-23
21,107,14,82,"(18,36] degrees",neutral,0.4,75,107,anticlockwise,-25,-7
68,107,75,129,"(0,18] degrees",left,-0.4,69,68,clockwise,7,22
149,100,162,122,"(18,36] degrees",right,0.4,79,100,clockwise,22,13
44,93,39,61,"(0,18] degrees",neutral,-0.4,69,44,anticlockwise,-5,-32
130,168,95,158,"(18,36] degrees",left,-0.4,114,130,anticlockwise,-35,-10
84,38,120,52,"(0,18] degrees",right,0.4,36,38,clockwise,14,36
115,142,130,166,"(18,36] degrees",neutral,0.4,182,142,clockwise,24,15
134,88,123,69,"(0,18] degrees",left,-0.4,138,134,anticlockwise,-11,-19
103,10,98,-22,"(18,36] degrees",right,0.4,30,10,anticlockwise,-32,-5
103,173,108,204,"(0,18] degrees",neutral,-0.4,106,103,clockwise,5,31
167,28,198,43,"(18,36] degrees",left,-0.4,164,167,clockwise,31,15
74,148,53,135,"(0,18] degrees",right,0.4,108,148,anticlockwise,-13,-21
35,103,19,75,"(18,36] degrees",neutral,0.4,134,103,anticlockwise,-28,-16
42,137,49,169,"(0,18] degrees",left,-0.4,30,42,clockwise,7,32
88,5,96,35,"(18,36] degrees",right,0.4,37,5,clockwise,30,8
150,99,149,72,"(0,18] degrees",neutral,-0.4,140,150,anticlockwise,-1,-27
77,17,50,1,"(18,36] degrees",left,-0.4,106,77,anticlockwise,-27,-16
178,82,210,87,"(0,18] degrees",right,0.4,44,82,clockwise,5,32
114,33,128,62,"(18,36] degrees",neutral,0.4,-11,33,clockwise,29,14
159,135,148,116,"(0,18] degrees",left,-0.4,189,159,anticlockwise,-11,-19
117,53,116,18,"(18,36] degrees",right,0.4,50,53,anticlockwise,-35,-1
100,151,105,186,"(0,18] degrees",neutral,-0.4,70,100,clockwise,5,35
176,40,203,45,"(18,36] degrees",left,-0.4,220,176,clockwise,27,5
9,90,-12,79,"(0,18] degrees",right,0.4,89,90,anticlockwise,-11,-21
170,38,152,16,"(18,36] degrees",neutral,0.4,14,38,anticlockwise,-22,-18
4,117,20,144,"(0,18] degrees",left,-0.4,0,4,clockwise,16,27
87,37,90,61,"(18,36] degrees",right,0.4,41,37,clockwise,24,3
159,95,149,62,"(0,18] degrees",neutral,-0.4,119,159,anticlockwise,-10,-33
147,71,120,67,"(18,36] degrees",left,-0.4,116,147,anticlockwise,-27,-4
151,110,174,115,"(0,18] degrees",right,0.4,68,110,clockwise,5,23
170,86,181,108,"(18,36] degrees",neutral,0.4,47,86,clockwise,22,11
88,177,87,147,"(0,18] degrees",left,-0.4,47,88,anticlockwise,-1,-30
54,148,36,113,"(18,36] degrees",right,0.4,150,148,anticlockwise,-35,-18
31,152,49,174,"(0,18] degrees",neutral,-0.4,57,31,clockwise,18,22
164,33,198,45,"(18,36] degrees",left,-0.4,206,164,clockwise,34,12
100,169,75,152,"(0,18] degrees",right,0.4,181,169,anticlockwise,-17,-25
55,133,52,104,"(18,36] degrees",neutral,0.4,151,133,anticlockwise,-29,-3
93,156,101,178,"(0,18] degrees",left,-0.4,57,93,clockwise,8,22
95,21,103,43,"(18,36] degrees",right,0.4,8,21,clockwise,22,8
173,137,156,104,"(0,18] degrees",neutral,-0.4,158,173,anticlockwise,-17,-33
173,48,146,36,"(18,36] degrees",left,-0.4,200,173,anticlockwise,-27,-12
159,112,187,126,"(0,18] degrees",right,0.4,93,112,clockwise,14,28
131,29,140,54,"(18,36] degrees",neutral,0.4,9,29,clockwise,25,9
66,145,53,112,"(0,18] degrees",left,-0.4,81,66,anticlockwise,-13,-33
152,123,147,89,"(18,36] degrees",right,0.4,89,123,anticlockwise,-34,-5
93,115,110,138,"(0,18] degrees",neutral,-0.4,66,93,clockwise,17,23
141,23,166,28,"(18,36] degrees",left,-0.4,140,141,clockwise,25,5
130,51,100,43,"(0,18] degrees",right,0.4,18,51,anticlockwise,-8,-30
76,5,64,-14,"(18,36] degrees",neutral,0.4,-30,5,anticlockwise,-19,-12
166,47,179,70,"(0,18] degrees",left,-0.4,190,166,clockwise,13,23
49,96,66,131,"(18,36] degrees",right,0.4,76,96,clockwise,35,17
106,78,94,44,"(0,18] degrees",neutral,-0.4,87,106,anticlockwise,-12,-34
87,140,62,130,"(18,36] degrees",left,-0.4,108,87,anticlockwise,-25,-10
50,160,69,171,"(0,18] degrees",right,0.4,122,160,clockwise,11,19
37,158,52,179,"(18,36] degrees",neutral,0.4,149,158,clockwise,21,15
146,103,134,73,"(0,18] degrees",left,-0.4,108,146,anticlockwise,-12,-30
58,162,44,138,"(18,36] degrees",right,0.4,173,162,anticlockwise,-24,-14
