left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
115,171,146,195,"[25,45] degrees",neutral,-0.4,80,115,clockwise,31,24
121,153,155,186,"[25,45] degrees",left,-0.4,119,121,clockwise,34,33
160,120,195,155,"[25,45] degrees",neutral,0.4,110,120,clockwise,35,35
169,70,191,107,"[25,45] degrees",right,0.4,83,70,clockwise,37,22
86,115,117,154,"[25,45] degrees",neutral,-0.4,128,86,clockwise,31,39
86,179,109,200,"[25,45] degrees",left,-0.4,72,86,clockwise,23,21
90,164,128,199,"[25,45] degrees",neutral,0.4,166,164,clockwise,35,38
28,78,72,109,"[25,45] degrees",right,0.4,122,78,clockwise,31,44
47,94,85,119,"[25,45] degrees",neutral,-0.4,17,47,clockwise,38,25
10,111,30,149,"[25,45] degrees",left,-0.4,21,10,clockwise,20,38
73,14,110,55,"[25,45] degrees",neutral,0.4,12,14,clockwise,41,37
118,144,143,170,"[25,45] degrees",right,0.4,99,144,clockwise,26,25
71,103,104,125,"[25,45] degrees",neutral,-0.4,81,71,clockwise,33,22
166,9,198,48,"[25,45] degrees",left,-0.4,157,166,clockwise,32,39
34,106,79,144,"[25,45] degrees",neutral,0.4,150,106,clockwise,38,45
136,14,169,44,"[25,45] degrees",right,0.4,51,14,clockwise,30,33
78,133,100,155,"[25,45] degrees",neutral,-0.4,85,78,clockwise,22,22
6,97,27,139,"[25,45] degrees",left,-0.4,42,6,clockwise,21,42
118,9,145,41,"[25,45] degrees",neutral,0.4,2,9,clockwise,32,27
51,4,91,49,"[25,45] degrees",right,0.4,-12,4,clockwise,45,40
177,59,213,90,"[25,45] degrees",neutral,-0.4,149,177,clockwise,36,31
11,163,55,187,"[25,45] degrees",left,-0.4,40,11,clockwise,44,24
0,42,43,79,"[25,45] degrees",neutral,0.4,4,42,clockwise,37,43
71,166,107,210,"[25,45] degrees",right,0.4,204,166,clockwise,44,36
85,179,123,221,"[25,45] degrees",neutral,-0.4,51,85,clockwise,38,42
165,47,187,82,"[25,45] degrees",left,-0.4,196,165,clockwise,22,35
34,77,55,104,"[25,45] degrees",neutral,0.4,118,77,clockwise,27,21
106,22,136,55,"[25,45] degrees",right,0.4,60,22,clockwise,33,30
109,49,139,84,"[25,45] degrees",neutral,-0.4,88,109,clockwise,30,35
110,46,149,71,"[25,45] degrees",left,-0.4,90,110,clockwise,39,25
139,16,168,42,"[25,45] degrees",neutral,0.4,-1,16,clockwise,26,29
64,138,84,178,"[25,45] degrees",right,0.4,149,138,clockwise,40,20
172,125,196,164,"[25,45] degrees",neutral,-0.4,216,172,clockwise,24,39
123,17,161,39,"[25,45] degrees",left,-0.4,162,123,clockwise,38,22
173,95,201,139,"[25,45] degrees",neutral,0.4,120,95,clockwise,44,28
152,117,180,158,"[25,45] degrees",right,0.4,138,117,clockwise,41,28
87,155,110,178,"[25,45] degrees",neutral,-0.4,70,87,clockwise,23,23
52,175,75,216,"[25,45] degrees",left,-0.4,25,52,clockwise,23,41
157,116,183,156,"[25,45] degrees",neutral,0.4,143,116,clockwise,40,26
85,149,116,179,"[25,45] degrees",right,0.4,123,149,clockwise,30,31
147,50,188,86,"[25,45] degrees",neutral,-0.4,184,147,clockwise,41,36
155,121,179,154,"[25,45] degrees",left,-0.4,135,155,clockwise,24,33
97,56,135,93,"[25,45] degrees",neutral,0.4,78,56,clockwise,37,38
76,140,117,179,"[25,45] degrees",right,0.4,119,140,clockwise,39,41
7,69,47,102,"[25,45] degrees",neutral,-0.4,51,7,clockwise,40,33
154,26,190,69,"[25,45] degrees",left,-0.4,199,154,clockwise,36,43
49,108,85,153,"[25,45] degrees",neutral,0.4,81,108,clockwise,45,36
16,42,36,70,"[25,45] degrees",right,0.4,68,42,clockwise,28,20
16,174,60,196,"[25,45] degrees",neutral,-0.4,22,16,clockwise,44,22
53,90,97,117,"[25,45] degrees",left,-0.4,32,53,clockwise,44,27
31,119,72,156,"[25,45] degrees",neutral,0.4,144,119,clockwise,37,41
131,102,155,132,"[25,45] degrees",right,0.4,67,102,clockwise,30,24
31,139,70,180,"[25,45] degrees",neutral,-0.4,38,31,clockwise,39,41
149,52,182,83,"[25,45] degrees",left,-0.4,190,149,clockwise,33,31
119,95,155,130,"[25,45] degrees",neutral,0.4,60,95,clockwise,35,36
124,25,150,47,"[25,45] degrees",right,0.4,50,25,clockwise,22,26
54,88,83,121,"[25,45] degrees",neutral,-0.4,30,54,clockwise,29,33
72,108,104,140,"[25,45] degrees",left,-0.4,96,72,clockwise,32,32
163,111,199,134,"[25,45] degrees",neutral,0.4,83,111,clockwise,23,36
144,3,173,36,"[25,45] degrees",right,0.4,34,3,clockwise,33,29
8,51,-30,31,"[25,45] degrees",neutral,-0.4,38,8,anticlockwise,-38,-20
159,26,120,-13,"[25,45] degrees",left,-0.4,116,159,anticlockwise,-39,-39
100,120,56,93,"[25,45] degrees",neutral,0.4,136,120,anticlockwise,-27,-44
155,46,116,8,"[25,45] degrees",right,0.4,28,46,anticlockwise,-38,-39
100,135,68,111,"[25,45] degrees",neutral,-0.4,126,100,anticlockwise,-32,-24
140,119,114,93,"[25,45] degrees",left,-0.4,158,140,anticlockwise,-26,-26
113,16,86,-17,"[25,45] degrees",neutral,0.4,10,16,anticlockwise,-33,-27
98,159,56,133,"[25,45] degrees",right,0.4,201,159,anticlockwise,-26,-42
171,94,146,58,"[25,45] degrees",neutral,-0.4,155,171,anticlockwise,-25,-36
124,13,85,-22,"[25,45] degrees",left,-0.4,103,124,anticlockwise,-39,-35
24,45,-3,4,"[25,45] degrees",neutral,0.4,56,45,anticlockwise,-41,-27
74,115,29,77,"[25,45] degrees",right,0.4,128,115,anticlockwise,-38,-45
37,177,3,139,"[25,45] degrees",neutral,-0.4,9,37,anticlockwise,-34,-38
82,53,58,28,"[25,45] degrees",left,-0.4,65,82,anticlockwise,-24,-25
80,124,39,88,"[25,45] degrees",neutral,0.4,111,124,anticlockwise,-36,-41
142,105,106,73,"[25,45] degrees",right,0.4,109,105,anticlockwise,-32,-36
135,107,94,68,"[25,45] degrees",neutral,-0.4,159,135,anticlockwise,-41,-39
176,101,139,80,"[25,45] degrees",left,-0.4,144,176,anticlockwise,-37,-21
97,41,65,6,"[25,45] degrees",neutral,0.4,86,41,anticlockwise,-35,-32
96,40,59,9,"[25,45] degrees",right,0.4,70,40,anticlockwise,-31,-37
101,26,69,-1,"[25,45] degrees",neutral,-0.4,98,101,anticlockwise,-32,-27
127,1,103,-31,"[25,45] degrees",left,-0.4,87,127,anticlockwise,-24,-32
29,140,4,111,"[25,45] degrees",neutral,0.4,170,140,anticlockwise,-29,-25
11,136,-24,96,"[25,45] degrees",right,0.4,116,136,anticlockwise,-40,-35
164,42,137,7,"[25,45] degrees",neutral,-0.4,183,164,anticlockwise,-27,-35
153,120,128,82,"[25,45] degrees",left,-0.4,140,153,anticlockwise,-25,-38
53,139,11,110,"[25,45] degrees",neutral,0.4,99,139,anticlockwise,-29,-42
87,170,45,149,"[25,45] degrees",right,0.4,162,170,anticlockwise,-21,-42
5,51,-30,19,"[25,45] degrees",neutral,-0.4,-36,5,anticlockwise,-35,-32
97,15,56,-22,"[25,45] degrees",left,-0.4,58,97,anticlockwise,-41,-37
177,149,156,113,"[25,45] degrees",neutral,0.4,152,149,anticlockwise,-36,-21
4,131,-18,94,"[25,45] degrees",right,0.4,110,131,anticlockwise,-37,-22
107,160,68,127,"[25,45] degrees",neutral,-0.4,136,107,anticlockwise,-39,-33
1,43,-43,-2,"[25,45] degrees",left,-0.4,29,1,anticlockwise,-44,-45
44,135,11,91,"[25,45] degrees",neutral,0.4,168,135,anticlockwise,-44,-33
170,54,131,21,"[25,45] degrees",right,0.4,21,54,anticlockwise,-33,-39
125,66,98,33,"[25,45] degrees",neutral,-0.4,141,125,anticlockwise,-27,-33
82,49,58,6,"[25,45] degrees",left,-0.4,79,82,anticlockwise,-24,-43
142,47,116,5,"[25,45] degrees",neutral,0.4,46,47,anticlockwise,-42,-26
153,20,130,-15,"[25,45] degrees",right,0.4,21,20,anticlockwise,-35,-23
60,1,18,-19,"[25,45] degrees",neutral,-0.4,51,60,anticlockwise,-42,-20
105,138,63,118,"[25,45] degrees",left,-0.4,129,105,anticlockwise,-42,-20
76,23,51,-22,"[25,45] degrees",neutral,0.4,-6,23,anticlockwise,-45,-25
130,32,107,-3,"[25,45] degrees",right,0.4,19,32,anticlockwise,-35,-23
56,174,16,145,"[25,45] degrees",neutral,-0.4,82,56,anticlockwise,-40,-29
123,61,100,36,"[25,45] degrees",left,-0.4,124,123,anticlockwise,-23,-25
