left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
36,173,52,209,"(0,18] degrees",neutral,-0.4,12,36,clockwise,16,36
65,27,101,28,"(18,36] degrees",left,-0.4,93,65,clockwise,36,1
98,8,68,-4,"(0,18] degrees",right,0.4,-11,8,anticlockwise,-12,-30
173,41,160,15,"(18,36] degrees",neutral,0.4,33,41,anticlockwise,-26,-13
176,124,177,153,"(0,18] degrees",left,-0.4,214,176,clockwise,1,29
29,113,39,132,"(18,36] degrees",right,0.4,76,113,clockwise,19,10
88,3,70,-32,"(0,18] degrees",neutral,-0.4,55,88,anticlockwise,-18,-35
27,69,-8,56,"(18,36] degrees",left,-0.4,61,27,anticlockwise,-35,-13
135,113,163,117,"(0,18] degrees",right,0.4,83,113,clockwise,4,28
117,17,131,37,"(18,36] degrees",neutral,0.4,5,17,clockwise,20,14
105,23,94,2,"(0,18] degrees",left,-0.4,137,105,anticlockwise,-11,-21
74,173,64,137,"(18,36] degrees",right,0.4,210,173,anticlockwise,-36,-10
80,130,81,160,"(0,18] degrees",neutral,-0.4,120,80,clockwise,1,30
128,22,162,26,"(18,36] degrees",left,-0.4,120,128,clockwise,34,4
76,148,51,137,"(0,18] degrees",right,0.4,118,148,anticlockwise,-11,-25
120,55,107,23,"(18,36] degrees",neutral,0.4,54,55,anticlockwise,-32,-13
104,47,112,79,"(0,18] degrees",left,-0.4,64,104,clockwise,8,32
9,115,16,150,"(18,36] degrees",right,0.4,129,115,clockwise,35,7
153,67,137,38,"(0,18] degrees",neutral,-0.4,169,153,anticlockwise,-16,-29
6,151,-14,135,"(18,36] degrees",left,-0.4,39,6,anticlockwise,-20,-16
158,79,180,80,"(0,18] degrees",right,0.4,69,79,clockwise,1,22
118,37,132,71,"(18,36] degrees",neutral,0.4,34,37,clockwise,34,14
95,170,86,135,"(0,18] degrees",left,-0.4,113,95,anticlockwise,-9,-35
72,3,64,-28,"(18,36] degrees",right,0.4,5,3,anticlockwise,-31,-8
38,113,46,135,"(0,18] degrees",neutral,-0.4,27,38,clockwise,8,22
83,2,109,15,"(18,36] degrees",left,-0.4,72,83,clockwise,26,13
44,116,8,98,"(0,18] degrees",right,0.4,71,116,anticlockwise,-18,-36
16,130,10,97,"(18,36] degrees",neutral,0.4,140,130,anticlockwise,-33,-6
88,151,94,170,"(0,18] degrees",left,-0.4,81,88,clockwise,6,19
35,141,45,168,"(18,36] degrees",right,0.4,136,141,clockwise,27,10
8,93,-8,65,"(0,18] degrees",neutral,-0.4,50,8,anticlockwise,-16,-28
39,172,14,171,"(18,36] degrees",left,-0.4,63,39,anticlockwise,-25,-1
169,45,194,53,"(0,18] degrees",right,0.4,63,45,clockwise,8,25
68,11,83,36,"(18,36] degrees",neutral,0.4,5,11,clockwise,25,15
61,12,53,-21,"(0,18] degrees",left,-0.4,93,61,anticlockwise,-8,-33
146,123,130,93,"(18,36] degrees",right,0.4,86,123,anticlockwise,-30,-16
68,161,82,196,"(0,18] degrees",neutral,-0.4,57,68,clockwise,14,35
70,13,94,24,"(18,36] degrees",left,-0.4,95,70,clockwise,24,11
93,35,60,34,"(0,18] degrees",right,0.4,48,35,anticlockwise,-1,-33
118,73,103,51,"(18,36] degrees",neutral,0.4,68,73,anticlockwise,-22,-15
128,27,142,60,"(0,18] degrees",left,-0.4,149,128,clockwise,14,33
179,35,180,60,"(18,36] degrees",right,0.4,71,35,clockwise,25,1
63,179,50,148,"(0,18] degrees",neutral,-0.4,81,63,anticlockwise,-13,-31
164,116,143,100,"(18,36] degrees",left,-0.4,156,164,anticlockwise,-21,-16
144,14,180,32,"(0,18] degrees",right,0.4,-13,14,clockwise,18,36
