left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
30,99,37,122,"(0,18] degrees",neutral,-0.4,50,30,clockwise,7,23
57,117,89,132,"(18,36] degrees",left,-0.4,26,57,clockwise,32,15
24,94,2,93,"(0,18] degrees",right,0.4,107,94,anticlockwise,-1,-22
20,172,6,136,"(18,36] degrees",neutral,0.4,152,172,anticlockwise,-36,-14
129,176,146,208,"(0,18] degrees",left,-0.4,160,129,clockwise,17,32
112,10,127,35,"(18,36] degrees",right,0.4,-34,10,clockwise,25,15
163,98,154,70,"(0,18] degrees",neutral,-0.4,147,163,anticlockwise,-9,-28
138,8,114,0,"(18,36] degrees",left,-0.4,145,138,anticlockwise,-24,-8
150,129,185,130,"(0,18] degrees",right,0.4,114,129,clockwise,1,35
80,108,93,135,"(18,36] degrees",neutral,0.4,121,108,clockwise,27,13
17,68,4,40,"(0,18] degrees",left,-0.4,16,17,anticlockwise,-13,-28
49,135,46,100,"(18,36] degrees",right,0.4,171,135,anticlockwise,-35,-3
75,133,78,157,"(0,18] degrees",neutral,-0.4,88,75,clockwise,3,24
27,150,49,159,"(18,36] degrees",left,-0.4,9,27,clockwise,22,9
0,134,-29,123,"(0,18] degrees",right,0.4,147,134,anticlockwise,-11,-29
48,138,34,118,"(18,36] degrees",neutral,0.4,176,138,anticlockwise,-20,-14
80,146,93,168,"(0,18] degrees",left,-0.4,58,80,clockwise,13,22
143,172,157,206,"(18,36] degrees",right,0.4,136,172,clockwise,34,14
25,124,10,98,"(0,18] degrees",neutral,-0.4,1,25,anticlockwise,-15,-26
140,92,109,75,"(18,36] degrees",left,-0.4,149,140,anticlockwise,-31,-17
14,67,47,70,"(0,18] degrees",right,0.4,80,67,clockwise,3,33
152,38,166,69,"(18,36] degrees",neutral,0.4,79,38,clockwise,31,14
153,16,141,-11,"(0,18] degrees",left,-0.4,177,153,anticlockwise,-12,-27
133,98,122,65,"(18,36] degrees",right,0.4,81,98,anticlockwise,-33,-11
109,137,116,166,"(0,18] degrees",neutral,-0.4,154,109,clockwise,7,29
62,130,86,132,"(18,36] degrees",left,-0.4,78,62,clockwise,24,2
179,65,155,47,"(0,18] degrees",right,0.4,37,65,anticlockwise,-18,-24
13,78,4,43,"(18,36] degrees",neutral,0.4,42,78,anticlockwise,-35,-9
149,55,151,86,"(0,18] degrees",left,-0.4,162,149,clockwise,2,31
26,150,27,181,"(18,36] degrees",right,0.4,115,150,clockwise,31,1
58,106,47,71,"(0,18] degrees",neutral,-0.4,22,58,anticlockwise,-11,-35
78,160,51,158,"(18,36] degrees",left,-0.4,107,78,anticlockwise,-27,-2
66,127,89,139,"(0,18] degrees",right,0.4,161,127,clockwise,12,23
52,88,64,121,"(18,36] degrees",neutral,0.4,65,88,clockwise,33,12
138,115,126,81,"(0,18] degrees",left,-0.4,163,138,anticlockwise,-12,-34
163,127,152,108,"(18,36] degrees",right,0.4,131,127,anticlockwise,-19,-11
20,157,31,181,"(0,18] degrees",neutral,-0.4,1,20,clockwise,11,24
25,172,51,185,"(18,36] degrees",left,-0.4,43,25,clockwise,26,13
151,77,124,68,"(0,18] degrees",right,0.4,34,77,anticlockwise,-9,-27
100,153,94,125,"(18,36] degrees",neutral,0.4,183,153,anticlockwise,-28,-6
95,147,97,175,"(0,18] degrees",left,-0.4,82,95,clockwise,2,28
174,32,180,68,"(18,36] degrees",right,0.4,28,32,clockwise,36,6
130,82,129,58,"(0,18] degrees",neutral,-0.4,98,130,anticlockwise,-1,-24
11,33,-19,32,"(18,36] degrees",left,-0.4,44,11,anticlockwise,-30,-1
1,130,23,142,"(0,18] degrees",right,0.4,100,130,clockwise,12,22
90,19,92,52,"(18,36] degrees",neutral,0.4,53,19,clockwise,33,2
19,76,6,55,"(0,18] degrees",left,-0.4,9,19,anticlockwise,-13,-21
76,179,59,144,"(18,36] degrees",right,0.4,182,179,anticlockwise,-35,-17
84,142,94,169,"(0,18] degrees",neutral,-0.4,123,84,clockwise,10,27
13,127,41,139,"(18,36] degrees",left,-0.4,1,13,clockwise,28,12
170,13,144,8,"(0,18] degrees",right,0.4,45,13,anticlockwise,-5,-26
37,114,35,80,"(18,36] degrees",neutral,0.4,141,114,anticlockwise,-34,-2
128,5,136,36,"(0,18] degrees",left,-0.4,153,128,clockwise,8,31
24,64,33,84,"(18,36] degrees",right,0.4,44,64,clockwise,20,9
115,39,104,5,"(0,18] degrees",neutral,-0.4,160,115,anticlockwise,-11,-34
46,127,26,125,"(18,36] degrees",left,-0.4,31,46,anticlockwise,-20,-2
155,23,184,40,"(0,18] degrees",right,0.4,32,23,clockwise,17,29
143,56,145,76,"(18,36] degrees",neutral,0.4,12,56,clockwise,20,2
61,114,46,89,"(0,18] degrees",left,-0.4,77,61,anticlockwise,-15,-25
57,19,39,-2,"(18,36] degrees",right,0.4,3,19,anticlockwise,-21,-18
14,61,22,81,"(0,18] degrees",neutral,-0.4,-4,14,clockwise,8,20
12,98,31,111,"(18,36] degrees",left,-0.4,-33,12,clockwise,19,13
146,57,111,50,"(0,18] degrees",right,0.4,87,57,anticlockwise,-7,-35
109,168,100,136,"(18,36] degrees",neutral,0.4,136,168,anticlockwise,-32,-9
7,34,22,56,"(0,18] degrees",left,-0.4,8,7,clockwise,15,22
114,11,123,43,"(18,36] degrees",right,0.4,2,11,clockwise,32,9
89,34,80,0,"(0,18] degrees",neutral,-0.4,129,89,anticlockwise,-9,-34
67,121,47,114,"(18,36] degrees",left,-0.4,24,67,anticlockwise,-20,-7
84,62,119,72,"(0,18] degrees",right,0.4,83,62,clockwise,10,35
20,118,29,142,"(18,36] degrees",neutral,0.4,161,118,clockwise,24,9
133,83,122,57,"(0,18] degrees",left,-0.4,120,133,anticlockwise,-11,-26
162,42,149,22,"(18,36] degrees",right,0.4,56,42,anticlockwise,-20,-13
122,28,135,56,"(0,18] degrees",neutral,-0.4,95,122,clockwise,13,28
13,64,35,73,"(18,36] degrees",left,-0.4,21,13,clockwise,22,9
24,53,-9,46,"(0,18] degrees",right,0.4,34,53,anticlockwise,-7,-33
104,154,97,133,"(18,36] degrees",neutral,0.4,154,154,anticlockwise,-21,-7
94,21,102,41,"(0,18] degrees",left,-0.4,101,94,clockwise,8,20
99,136,112,166,"(18,36] degrees",right,0.4,159,136,clockwise,30,13
2,114,-8,92,"(0,18] degrees",neutral,-0.4,36,2,anticlockwise,-10,-22
129,29,107,26,"(18,36] degrees",left,-0.4,167,129,anticlockwise,-22,-3
21,176,51,182,"(0,18] degrees",right,0.4,133,176,clockwise,6,30
59,10,68,29,"(18,36] degrees",neutral,0.4,-9,10,clockwise,19,9
53,102,46,76,"(0,18] degrees",left,-0.4,78,53,anticlockwise,-7,-26
2,82,-4,56,"(18,36] degrees",right,0.4,38,82,anticlockwise,-26,-6
143,58,159,88,"(0,18] degrees",neutral,-0.4,134,143,clockwise,16,30
83,45,115,53,"(18,36] degrees",left,-0.4,100,83,clockwise,32,8
116,170,94,168,"(0,18] degrees",right,0.4,135,170,anticlockwise,-2,-22
61,179,44,150,"(18,36] degrees",neutral,0.4,154,179,anticlockwise,-29,-17
101,25,108,59,"(0,18] degrees",left,-0.4,68,101,clockwise,7,34
21,48,36,81,"(18,36] degrees",right,0.4,80,48,clockwise,33,15
54,111,52,84,"(0,18] degrees",neutral,-0.4,45,54,anticlockwise,-2,-27
174,34,145,16,"(18,36] degrees",left,-0.4,214,174,anticlockwise,-29,-18
97,173,133,184,"(0,18] degrees",right,0.4,214,173,clockwise,11,36
61,178,74,202,"(18,36] degrees",neutral,0.4,134,178,clockwise,24,13
95,10,89,-21,"(0,18] degrees",left,-0.4,137,95,anticlockwise,-6,-31
86,30,70,4,"(18,36] degrees",right,0.4,66,30,anticlockwise,-26,-16
109,57,124,79,"(0,18] degrees",neutral,-0.4,121,109,clockwise,15,22
105,64,136,75,"(18,36] degrees",left,-0.4,112,105,clockwise,31,11
172,34,144,31,"(0,18] degrees",right,0.4,6,34,anticlockwise,-3,-28
81,155,64,128,"(18,36] degrees",neutral,0.4,153,155,anticlockwise,-27,-17
20,141,22,172,"(0,18] degrees",left,-0.4,41,20,clockwise,2,31
103,60,120,79,"(18,36] degrees",right,0.4,100,60,clockwise,19,17
87,34,70,12,"(0,18] degrees",neutral,-0.4,112,87,anticlockwise,-17,-22
28,118,9,101,"(18,36] degrees",left,-0.4,12,28,anticlockwise,-19,-17
162,28,191,35,"(0,18] degrees",right,0.4,70,28,clockwise,7,29
37,169,45,196,"(18,36] degrees",neutral,0.4,197,169,clockwise,27,8
8,139,5,115,"(0,18] degrees",left,-0.4,-33,8,anticlockwise,-3,-24
1,109,-7,76,"(18,36] degrees",right,0.4,131,109,anticlockwise,-33,-8
21,97,27,119,"(0,18] degrees",neutral,-0.4,37,21,clockwise,6,22
20,79,42,97,"(18,36] degrees",left,-0.4,60,20,clockwise,22,18
125,17,97,10,"(0,18] degrees",right,0.4,7,17,anticlockwise,-7,-28
178,85,168,52,"(18,36] degrees",neutral,0.4,59,85,anticlockwise,-33,-10
168,76,170,99,"(0,18] degrees",left,-0.4,172,168,clockwise,2,23
141,58,153,78,"(18,36] degrees",right,0.4,76,58,clockwise,20,12
110,54,108,33,"(0,18] degrees",neutral,-0.4,84,110,anticlockwise,-2,-21
62,148,43,146,"(18,36] degrees",left,-0.4,104,62,anticlockwise,-19,-2
51,110,79,121,"(0,18] degrees",right,0.4,116,110,clockwise,11,28
12,101,14,136,"(18,36] degrees",neutral,0.4,128,101,clockwise,35,2
112,5,104,-27,"(0,18] degrees",left,-0.4,98,112,anticlockwise,-8,-32
146,92,129,58,"(18,36] degrees",right,0.4,111,92,anticlockwise,-34,-17
