left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
105,143,145,186,"[25,45] degrees",neutral,-0.4,104,105,clockwise,40,43
97,169,125,207,"[25,45] degrees",left,-0.4,99,97,clockwise,28,38
100,7,142,30,"[25,45] degrees",neutral,0.4,47,7,clockwise,23,42
126,31,161,59,"[25,45] degrees",right,0.4,32,31,clockwise,28,35
85,142,112,180,"[25,45] degrees",neutral,-0.4,61,85,clockwise,27,38
40,94,70,136,"[25,45] degrees",left,-0.4,42,40,clockwise,30,42
115,69,152,96,"[25,45] degrees",neutral,0.4,109,69,clockwise,27,37
118,19,155,63,"[25,45] degrees",right,0.4,-4,19,clockwise,44,37
136,162,156,196,"[25,45] degrees",neutral,-0.4,181,136,clockwise,20,34
97,138,137,169,"[25,45] degrees",left,-0.4,52,97,clockwise,40,31
172,116,211,136,"[25,45] degrees",neutral,0.4,145,116,clockwise,20,39
103,27,142,64,"[25,45] degrees",right,0.4,1,27,clockwise,37,39
9,94,40,118,"[25,45] degrees",neutral,-0.4,-32,9,clockwise,31,24
63,36,102,62,"[25,45] degrees",left,-0.4,32,63,clockwise,39,26
122,170,152,206,"[25,45] degrees",neutral,0.4,211,170,clockwise,36,30
77,5,118,37,"[25,45] degrees",right,0.4,5,5,clockwise,32,41
2,131,39,174,"[25,45] degrees",neutral,-0.4,17,2,clockwise,37,43
72,157,97,199,"[25,45] degrees",left,-0.4,82,72,clockwise,25,42
54,94,90,134,"[25,45] degrees",neutral,0.4,139,94,clockwise,40,36
57,158,85,185,"[25,45] degrees",right,0.4,162,158,clockwise,27,28
26,147,53,186,"[25,45] degrees",neutral,-0.4,22,26,clockwise,27,39
131,163,164,196,"[25,45] degrees",left,-0.4,96,131,clockwise,33,33
81,157,121,189,"[25,45] degrees",neutral,0.4,155,157,clockwise,32,40
1,66,34,106,"[25,45] degrees",right,0.4,53,66,clockwise,40,33
154,67,188,104,"[25,45] degrees",neutral,-0.4,136,154,clockwise,34,37
110,41,154,67,"[25,45] degrees",left,-0.4,123,110,clockwise,44,26
25,127,47,165,"[25,45] degrees",neutral,0.4,141,127,clockwise,38,22
94,141,130,178,"[25,45] degrees",right,0.4,165,141,clockwise,37,36
151,44,185,66,"[25,45] degrees",neutral,-0.4,156,151,clockwise,34,22
34,4,59,27,"[25,45] degrees",left,-0.4,12,34,clockwise,25,23
35,72,79,114,"[25,45] degrees",neutral,0.4,35,72,clockwise,42,44
46,88,79,126,"[25,45] degrees",right,0.4,59,88,clockwise,38,33
22,72,60,110,"[25,45] degrees",neutral,-0.4,12,22,clockwise,38,38
28,76,67,103,"[25,45] degrees",left,-0.4,56,28,clockwise,39,27
104,171,130,206,"[25,45] degrees",neutral,0.4,133,171,clockwise,35,26
52,113,87,145,"[25,45] degrees",right,0.4,121,113,clockwise,32,35
