left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
139,92,173,124,"[25,45] degrees",neutral,-0.4,130,139,clockwise,34,32
73,176,96,213,"[25,45] degrees",left,-0.4,59,73,clockwise,23,37
158,115,178,138,"[25,45] degrees",neutral,0.4,157,115,clockwise,23,20
22,104,58,141,"[25,45] degrees",right,0.4,76,104,clockwise,37,36
44,91,89,128,"[25,45] degrees",neutral,-0.4,36,44,clockwise,45,37
55,116,81,160,"[25,45] degrees",left,-0.4,89,55,clockwise,26,44
164,135,199,165,"[25,45] degrees",neutral,0.4,178,135,clockwise,30,35
143,46,174,75,"[25,45] degrees",right,0.4,29,46,clockwise,29,31
107,41,139,73,"[25,45] degrees",neutral,-0.4,150,107,clockwise,32,32
118,168,145,191,"[25,45] degrees",left,-0.4,152,118,clockwise,27,23
154,36,184,60,"[25,45] degrees",neutral,0.4,22,36,clockwise,24,30
115,18,146,63,"[25,45] degrees",right,0.4,32,18,clockwise,45,31
6,54,44,89,"[25,45] degrees",neutral,-0.4,31,6,clockwise,38,35
177,111,201,147,"[25,45] degrees",left,-0.4,162,177,clockwise,24,36
132,18,177,62,"[25,45] degrees",neutral,0.4,16,18,clockwise,44,45
177,146,214,172,"[25,45] degrees",right,0.4,114,146,clockwise,26,37
122,86,167,125,"[25,45] degrees",neutral,-0.4,93,122,clockwise,45,39
19,98,42,128,"[25,45] degrees",left,-0.4,32,19,clockwise,23,30
26,135,54,177,"[25,45] degrees",neutral,0.4,148,135,clockwise,42,28
139,159,177,192,"[25,45] degrees",right,0.4,142,159,clockwise,33,38
44,84,73,124,"[25,45] degrees",neutral,-0.4,87,44,clockwise,29,40
136,167,164,199,"[25,45] degrees",left,-0.4,146,136,clockwise,28,32
111,41,139,65,"[25,45] degrees",neutral,0.4,49,41,clockwise,24,28
90,41,125,84,"[25,45] degrees",right,0.4,62,41,clockwise,43,35
75,41,112,63,"[25,45] degrees",neutral,-0.4,103,75,clockwise,37,22
