left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
174,25,211,67,"[25,45] degrees",neutral,-0.4,195,174,clockwise,37,42
83,121,126,155,"[25,45] degrees",left,-0.4,112,83,clockwise,43,34
42,91,85,122,"[25,45] degrees",neutral,0.4,70,91,clockwise,31,43
28,82,55,113,"[25,45] degrees",right,0.4,124,82,clockwise,31,27
13,130,53,170,"[25,45] degrees",neutral,-0.4,-8,13,clockwise,40,40
95,115,133,154,"[25,45] degrees",left,-0.4,123,95,clockwise,38,39
76,22,45,-1,"[25,45] degrees",neutral,0.4,59,22,anticlockwise,-23,-31
87,114,67,92,"[25,45] degrees",right,0.4,84,114,anticlockwise,-22,-20
144,47,108,13,"[25,45] degrees",neutral,-0.4,185,144,anticlockwise,-36,-34
37,135,15,113,"[25,45] degrees",left,-0.4,57,37,anticlockwise,-22,-22
142,72,102,29,"[25,45] degrees",neutral,0.4,44,72,anticlockwise,-43,-40
126,30,84,-8,"[25,45] degrees",right,0.4,13,30,anticlockwise,-38,-42
153,11,120,-12,"[25,45] degrees",neutral,-0.4,175,153,anticlockwise,-33,-23
