left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
140,87,147,110,"(0,18] degrees",neutral,-0.4,176,140,clockwise,7,23
126,73,160,87,"(18,36] degrees",left,-0.4,82,126,clockwise,34,14
98,144,77,137,"(0,18] degrees",right,0.4,100,144,anticlockwise,-7,-21
67,171,53,151,"(18,36] degrees",neutral,0.4,182,171,anticlockwise,-20,-14
43,137,60,172,"(0,18] degrees",left,-0.4,30,43,clockwise,17,35
5,89,23,124,"(18,36] degrees",right,0.4,104,89,clockwise,35,18
79,34,69,2,"(0,18] degrees",neutral,-0.4,55,79,anticlockwise,-10,-32
132,11,104,-2,"(18,36] degrees",left,-0.4,174,132,anticlockwise,-28,-13
174,105,197,121,"(0,18] degrees",right,0.4,149,105,clockwise,16,23
53,172,58,202,"(18,36] degrees",neutral,0.4,192,172,clockwise,30,5
38,121,26,91,"(0,18] degrees",left,-0.4,63,38,anticlockwise,-12,-30
56,7,53,-12,"(18,36] degrees",right,0.4,24,7,anticlockwise,-19,-3
161,64,169,91,"(0,18] degrees",neutral,-0.4,160,161,clockwise,8,27
15,131,41,137,"(18,36] degrees",left,-0.4,-7,15,clockwise,26,6
8,48,-18,30,"(0,18] degrees",right,0.4,65,48,anticlockwise,-18,-26
44,113,41,82,"(18,36] degrees",neutral,0.4,110,113,anticlockwise,-31,-3
121,63,137,95,"(0,18] degrees",left,-0.4,132,121,clockwise,16,32
173,97,184,125,"(18,36] degrees",right,0.4,121,97,clockwise,28,11
72,156,68,133,"(0,18] degrees",neutral,-0.4,70,72,anticlockwise,-4,-23
78,118,55,113,"(18,36] degrees",left,-0.4,87,78,anticlockwise,-23,-5
0,72,34,86,"(0,18] degrees",right,0.4,90,72,clockwise,14,34
117,19,128,43,"(18,36] degrees",neutral,0.4,49,19,clockwise,24,11
90,69,81,47,"(0,18] degrees",left,-0.4,78,90,anticlockwise,-9,-22
60,92,42,64,"(18,36] degrees",right,0.4,93,92,anticlockwise,-28,-18
175,58,176,77,"(0,18] degrees",neutral,-0.4,160,175,clockwise,1,19
50,130,69,143,"(18,36] degrees",left,-0.4,59,50,clockwise,19,13
46,97,19,80,"(0,18] degrees",right,0.4,133,97,anticlockwise,-17,-27
11,165,-5,141,"(18,36] degrees",neutral,0.4,201,165,anticlockwise,-24,-16
166,19,183,55,"(0,18] degrees",left,-0.4,139,166,clockwise,17,36
34,102,50,129,"(18,36] degrees",right,0.4,62,102,clockwise,27,16
23,153,21,126,"(0,18] degrees",neutral,-0.4,46,23,anticlockwise,-2,-27
176,68,153,61,"(18,36] degrees",left,-0.4,154,176,anticlockwise,-23,-7
19,134,41,141,"(0,18] degrees",right,0.4,99,134,clockwise,7,22
8,89,20,117,"(18,36] degrees",neutral,0.4,70,89,clockwise,28,12
6,122,-4,100,"(0,18] degrees",left,-0.4,45,6,anticlockwise,-10,-22
138,116,126,92,"(18,36] degrees",right,0.4,91,116,anticlockwise,-24,-12
43,179,50,198,"(0,18] degrees",neutral,-0.4,31,43,clockwise,7,19
19,139,45,150,"(18,36] degrees",left,-0.4,-22,19,clockwise,26,11
132,40,106,39,"(0,18] degrees",right,0.4,-4,40,anticlockwise,-1,-26
8,47,-3,23,"(18,36] degrees",neutral,0.4,18,47,anticlockwise,-24,-11
169,11,183,36,"(0,18] degrees",left,-0.4,162,169,clockwise,14,25
89,110,102,136,"(18,36] degrees",right,0.4,79,110,clockwise,26,13
