left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
31,174,76,209,"[25,45] degrees",neutral,-0.4,32,31,clockwise,45,35
2,103,31,127,"[25,45] degrees",left,-0.4,31,2,clockwise,29,24
25,157,64,193,"[25,45] degrees",neutral,0.4,153,157,clockwise,36,39
77,158,103,191,"[25,45] degrees",right,0.4,156,158,clockwise,33,26
157,59,200,98,"[25,45] degrees",neutral,-0.4,143,157,clockwise,43,39
77,126,115,159,"[25,45] degrees",left,-0.4,112,77,clockwise,38,33
90,29,110,58,"[25,45] degrees",neutral,0.4,35,29,clockwise,29,20
58,102,91,122,"[25,45] degrees",right,0.4,99,102,clockwise,20,33
96,142,127,178,"[25,45] degrees",neutral,-0.4,121,96,clockwise,31,36
18,126,41,163,"[25,45] degrees",left,-0.4,-2,18,clockwise,23,37
101,173,137,200,"[25,45] degrees",neutral,0.4,156,173,clockwise,27,36
46,158,76,179,"[25,45] degrees",right,0.4,170,158,clockwise,21,30
133,8,163,35,"[25,45] degrees",neutral,-0.4,130,133,clockwise,30,27
134,2,159,42,"[25,45] degrees",left,-0.4,136,134,clockwise,25,40
17,137,45,179,"[25,45] degrees",neutral,0.4,108,137,clockwise,42,28
153,19,176,39,"[25,45] degrees",right,0.4,51,19,clockwise,20,23
34,124,55,163,"[25,45] degrees",neutral,-0.4,32,34,clockwise,21,39
109,2,137,24,"[25,45] degrees",left,-0.4,92,109,clockwise,28,22
108,36,133,74,"[25,45] degrees",neutral,0.4,-5,36,clockwise,38,25
106,86,145,123,"[25,45] degrees",right,0.4,90,86,clockwise,37,39
154,82,174,120,"[25,45] degrees",neutral,-0.4,175,154,clockwise,20,38
23,81,54,121,"[25,45] degrees",left,-0.4,52,23,clockwise,31,40
68,88,100,127,"[25,45] degrees",neutral,0.4,112,88,clockwise,39,32
117,165,157,185,"[25,45] degrees",right,0.4,142,165,clockwise,20,40
102,175,124,206,"[25,45] degrees",neutral,-0.4,94,102,clockwise,22,31
39,62,74,102,"[25,45] degrees",left,-0.4,43,39,clockwise,35,40
12,169,38,192,"[25,45] degrees",neutral,0.4,177,169,clockwise,23,26
77,177,98,221,"[25,45] degrees",right,0.4,166,177,clockwise,44,21
30,84,73,119,"[25,45] degrees",neutral,-0.4,9,30,clockwise,43,35
105,18,144,52,"[25,45] degrees",left,-0.4,88,105,clockwise,39,34
140,27,166,58,"[25,45] degrees",neutral,0.4,62,27,clockwise,31,26
125,73,159,93,"[25,45] degrees",right,0.4,62,73,clockwise,20,34
176,53,208,87,"[25,45] degrees",neutral,-0.4,212,176,clockwise,32,34
48,155,69,184,"[25,45] degrees",left,-0.4,62,48,clockwise,21,29
89,148,119,186,"[25,45] degrees",neutral,0.4,117,148,clockwise,38,30
15,80,36,101,"[25,45] degrees",right,0.4,43,80,clockwise,21,21
58,95,81,138,"[25,45] degrees",neutral,-0.4,52,58,clockwise,23,43
133,89,160,131,"[25,45] degrees",left,-0.4,91,133,clockwise,27,42
77,148,113,186,"[25,45] degrees",neutral,0.4,108,148,clockwise,38,36
53,105,94,146,"[25,45] degrees",right,0.4,94,105,clockwise,41,41
80,4,112,40,"[25,45] degrees",neutral,-0.4,105,80,clockwise,32,36
114,3,135,30,"[25,45] degrees",left,-0.4,97,114,clockwise,21,27
48,166,68,186,"[25,45] degrees",neutral,0.4,204,166,clockwise,20,20
73,170,101,193,"[25,45] degrees",right,0.4,213,170,clockwise,23,28
147,35,170,68,"[25,45] degrees",neutral,-0.4,111,147,clockwise,23,33
67,123,106,164,"[25,45] degrees",left,-0.4,31,67,clockwise,39,41
55,163,76,187,"[25,45] degrees",neutral,0.4,185,163,clockwise,24,21
122,143,144,170,"[25,45] degrees",right,0.4,161,143,clockwise,27,22
119,14,148,48,"[25,45] degrees",neutral,-0.4,92,119,clockwise,29,34
35,97,57,136,"[25,45] degrees",left,-0.4,-4,35,clockwise,22,39
127,43,164,67,"[25,45] degrees",neutral,0.4,38,43,clockwise,24,37
8,90,36,123,"[25,45] degrees",right,0.4,51,90,clockwise,33,28
140,6,167,40,"[25,45] degrees",neutral,-0.4,172,140,clockwise,27,34
39,138,79,182,"[25,45] degrees",left,-0.4,38,39,clockwise,40,44
144,34,171,76,"[25,45] degrees",neutral,0.4,16,34,clockwise,42,27
83,13,127,51,"[25,45] degrees",right,0.4,21,13,clockwise,38,44
171,106,211,140,"[25,45] degrees",neutral,-0.4,156,171,clockwise,40,34
60,23,86,59,"[25,45] degrees",left,-0.4,89,60,clockwise,26,36
94,166,116,191,"[25,45] degrees",neutral,0.4,127,166,clockwise,25,22
23,101,43,129,"[25,45] degrees",right,0.4,65,101,clockwise,28,20
57,148,21,114,"[25,45] degrees",neutral,-0.4,28,57,anticlockwise,-36,-34
136,170,93,126,"[25,45] degrees",left,-0.4,121,136,anticlockwise,-43,-44
112,78,83,35,"[25,45] degrees",neutral,0.4,48,78,anticlockwise,-43,-29
169,56,135,28,"[25,45] degrees",right,0.4,92,56,anticlockwise,-28,-34
83,14,46,-20,"[25,45] degrees",neutral,-0.4,81,83,anticlockwise,-37,-34
2,142,-27,103,"[25,45] degrees",left,-0.4,-19,2,anticlockwise,-29,-39
38,3,0,-41,"[25,45] degrees",neutral,0.4,39,3,anticlockwise,-44,-38
49,90,13,45,"[25,45] degrees",right,0.4,71,90,anticlockwise,-45,-36
90,113,48,82,"[25,45] degrees",neutral,-0.4,111,90,anticlockwise,-42,-31
161,105,119,77,"[25,45] degrees",left,-0.4,203,161,anticlockwise,-42,-28
169,128,135,91,"[25,45] degrees",neutral,0.4,151,128,anticlockwise,-37,-34
35,162,15,135,"[25,45] degrees",right,0.4,121,162,anticlockwise,-27,-20
80,20,37,-22,"[25,45] degrees",neutral,-0.4,108,80,anticlockwise,-43,-42
2,75,-31,46,"[25,45] degrees",left,-0.4,-9,2,anticlockwise,-33,-29
60,162,28,133,"[25,45] degrees",neutral,0.4,136,162,anticlockwise,-29,-32
47,162,9,133,"[25,45] degrees",right,0.4,156,162,anticlockwise,-29,-38
54,78,9,39,"[25,45] degrees",neutral,-0.4,92,54,anticlockwise,-45,-39
154,25,122,0,"[25,45] degrees",left,-0.4,161,154,anticlockwise,-32,-25
2,86,-23,61,"[25,45] degrees",neutral,0.4,110,86,anticlockwise,-25,-25
70,116,42,93,"[25,45] degrees",right,0.4,107,116,anticlockwise,-23,-28
85,124,60,93,"[25,45] degrees",neutral,-0.4,86,85,anticlockwise,-25,-31
106,132,70,104,"[25,45] degrees",left,-0.4,98,106,anticlockwise,-36,-28
117,76,93,41,"[25,45] degrees",neutral,0.4,107,76,anticlockwise,-35,-24
175,24,140,-17,"[25,45] degrees",right,0.4,59,24,anticlockwise,-41,-35
42,19,14,-23,"[25,45] degrees",neutral,-0.4,6,42,anticlockwise,-28,-42
122,11,93,-28,"[25,45] degrees",left,-0.4,140,122,anticlockwise,-29,-39
27,135,-6,94,"[25,45] degrees",neutral,0.4,159,135,anticlockwise,-41,-33
84,126,41,100,"[25,45] degrees",right,0.4,145,126,anticlockwise,-26,-43
0,117,-37,87,"[25,45] degrees",neutral,-0.4,41,0,anticlockwise,-37,-30
115,82,94,60,"[25,45] degrees",left,-0.4,143,115,anticlockwise,-21,-22
44,130,22,94,"[25,45] degrees",neutral,0.4,162,130,anticlockwise,-36,-22
107,68,74,25,"[25,45] degrees",right,0.4,81,68,anticlockwise,-43,-33
93,173,62,146,"[25,45] degrees",neutral,-0.4,138,93,anticlockwise,-31,-27
79,157,35,117,"[25,45] degrees",left,-0.4,95,79,anticlockwise,-44,-40
108,44,70,10,"[25,45] degrees",neutral,0.4,20,44,anticlockwise,-34,-38
42,101,7,80,"[25,45] degrees",right,0.4,124,101,anticlockwise,-21,-35
40,80,4,36,"[25,45] degrees",neutral,-0.4,-3,40,anticlockwise,-36,-44
37,4,-4,-38,"[25,45] degrees",left,-0.4,57,37,anticlockwise,-41,-42
163,119,121,97,"[25,45] degrees",neutral,0.4,140,119,anticlockwise,-22,-42
