left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
96,69,132,101,"[25,45] degrees",neutral,-0.4,108,96,clockwise,36,32
94,47,126,90,"[25,45] degrees",left,-0.4,113,94,clockwise,32,43
132,159,160,196,"[25,45] degrees",neutral,0.4,158,159,clockwise,37,28
97,167,127,210,"[25,45] degrees",right,0.4,179,167,clockwise,43,30
8,90,45,126,"[25,45] degrees",neutral,-0.4,28,8,clockwise,37,36
128,22,156,51,"[25,45] degrees",left,-0.4,127,128,clockwise,28,29
128,61,161,95,"[25,45] degrees",neutral,0.4,67,61,clockwise,34,33
6,157,47,195,"[25,45] degrees",right,0.4,125,157,clockwise,38,41
164,50,193,93,"[25,45] degrees",neutral,-0.4,189,164,clockwise,29,43
135,99,178,143,"[25,45] degrees",left,-0.4,126,135,clockwise,43,44
151,74,184,97,"[25,45] degrees",neutral,0.4,114,74,clockwise,23,33
161,112,188,149,"[25,45] degrees",right,0.4,129,112,clockwise,37,27
100,11,142,33,"[25,45] degrees",neutral,-0.4,58,100,clockwise,42,22
44,116,80,156,"[25,45] degrees",left,-0.4,16,44,clockwise,36,40
92,36,136,64,"[25,45] degrees",neutral,0.4,8,36,clockwise,28,44
100,179,128,218,"[25,45] degrees",right,0.4,187,179,clockwise,39,28
20,152,44,192,"[25,45] degrees",neutral,-0.4,31,20,clockwise,24,40
127,65,167,85,"[25,45] degrees",left,-0.4,139,127,clockwise,40,20
23,147,68,167,"[25,45] degrees",neutral,0.4,149,147,clockwise,20,45
58,124,99,156,"[25,45] degrees",right,0.4,126,124,clockwise,32,41
101,52,124,83,"[25,45] degrees",neutral,-0.4,108,101,clockwise,23,31
58,97,83,123,"[25,45] degrees",left,-0.4,88,58,clockwise,25,26
117,76,138,115,"[25,45] degrees",neutral,0.4,112,76,clockwise,39,21
157,65,192,108,"[25,45] degrees",right,0.4,101,65,clockwise,43,35
177,137,199,179,"[25,45] degrees",neutral,-0.4,219,177,clockwise,22,42
84,16,112,61,"[25,45] degrees",left,-0.4,65,84,clockwise,28,45
148,107,177,151,"[25,45] degrees",neutral,0.4,130,107,clockwise,44,29
97,7,139,33,"[25,45] degrees",right,0.4,-19,7,clockwise,26,42
137,165,158,185,"[25,45] degrees",neutral,-0.4,141,137,clockwise,21,20
147,31,180,65,"[25,45] degrees",left,-0.4,130,147,clockwise,33,34
67,158,109,203,"[25,45] degrees",neutral,0.4,142,158,clockwise,45,42
44,65,68,92,"[25,45] degrees",right,0.4,36,65,clockwise,27,24
58,3,89,47,"[25,45] degrees",neutral,-0.4,24,58,clockwise,31,44
37,171,62,216,"[25,45] degrees",left,-0.4,1,37,clockwise,25,45
81,134,116,165,"[25,45] degrees",neutral,0.4,122,134,clockwise,31,35
133,5,161,41,"[25,45] degrees",right,0.4,-10,5,clockwise,36,28
53,158,93,189,"[25,45] degrees",neutral,-0.4,71,53,clockwise,40,31
7,31,28,63,"[25,45] degrees",left,-0.4,-31,7,clockwise,21,32
126,150,146,178,"[25,45] degrees",neutral,0.4,165,150,clockwise,28,20
126,163,166,186,"[25,45] degrees",right,0.4,132,163,clockwise,23,40
127,169,148,208,"[25,45] degrees",neutral,-0.4,95,127,clockwise,21,39
108,150,128,171,"[25,45] degrees",left,-0.4,95,108,clockwise,20,21
39,141,70,180,"[25,45] degrees",neutral,0.4,96,141,clockwise,39,31
127,30,165,59,"[25,45] degrees",right,0.4,-13,30,clockwise,29,38
166,31,195,59,"[25,45] degrees",neutral,-0.4,169,166,clockwise,29,28
118,44,142,84,"[25,45] degrees",left,-0.4,160,118,clockwise,24,40
56,99,93,128,"[25,45] degrees",neutral,0.4,113,99,clockwise,29,37
149,53,175,82,"[25,45] degrees",right,0.4,16,53,clockwise,29,26
92,40,137,77,"[25,45] degrees",neutral,-0.4,110,92,clockwise,45,37
136,39,174,70,"[25,45] degrees",left,-0.4,101,136,clockwise,38,31
63,38,106,62,"[25,45] degrees",neutral,0.4,41,38,clockwise,24,43
141,48,169,81,"[25,45] degrees",right,0.4,59,48,clockwise,33,28
25,94,61,116,"[25,45] degrees",neutral,-0.4,0,25,clockwise,36,22
15,94,37,129,"[25,45] degrees",left,-0.4,-19,15,clockwise,22,35
