left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
7,37,13,64,"(0,18] degrees",neutral,-0.4,18,7,clockwise,6,27
12,141,34,144,"(18,36] degrees",left,-0.4,21,12,clockwise,22,3
36,69,16,64,"(0,18] degrees",right,0.4,47,69,anticlockwise,-5,-20
44,102,26,71,"(18,36] degrees",neutral,0.4,79,102,anticlockwise,-31,-18
134,27,139,61,"(0,18] degrees",left,-0.4,157,134,clockwise,5,34
0,114,12,135,"(18,36] degrees",right,0.4,147,114,clockwise,21,12
66,36,52,12,"(0,18] degrees",neutral,-0.4,82,66,anticlockwise,-14,-24
95,143,68,129,"(18,36] degrees",left,-0.4,99,95,anticlockwise,-27,-14
40,109,67,124,"(0,18] degrees",right,0.4,113,109,clockwise,15,27
28,117,29,137,"(18,36] degrees",neutral,0.4,124,117,clockwise,20,1
165,28,155,-5,"(0,18] degrees",left,-0.4,121,165,anticlockwise,-10,-33
56,134,40,101,"(18,36] degrees",right,0.4,107,134,anticlockwise,-33,-16
124,32,127,56,"(0,18] degrees",neutral,-0.4,133,124,clockwise,3,24
