left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
145,94,148,119,"(0,18] degrees",neutral,-0.4,111,145,clockwise,3,25
168,94,204,107,"(18,36] degrees",left,-0.4,131,168,clockwise,36,13
112,132,81,130,"(0,18] degrees",right,0.4,130,132,anticlockwise,-2,-31
62,159,53,124,"(18,36] degrees",neutral,0.4,127,159,anticlockwise,-35,-9
160,114,170,134,"(0,18] degrees",left,-0.4,151,160,clockwise,10,20
179,139,188,161,"(18,36] degrees",right,0.4,123,139,clockwise,22,9
98,58,85,31,"(0,18] degrees",neutral,-0.4,96,98,anticlockwise,-13,-27
43,154,11,152,"(18,36] degrees",left,-0.4,69,43,anticlockwise,-32,-2
9,117,45,128,"(0,18] degrees",right,0.4,116,117,clockwise,11,36
14,117,21,150,"(18,36] degrees",neutral,0.4,128,117,clockwise,33,7
37,131,30,99,"(0,18] degrees",left,-0.4,68,37,anticlockwise,-7,-32
63,147,59,122,"(18,36] degrees",right,0.4,182,147,anticlockwise,-25,-4
132,17,147,49,"(0,18] degrees",neutral,-0.4,117,132,clockwise,15,32
49,169,70,177,"(18,36] degrees",left,-0.4,78,49,clockwise,21,8
122,177,99,165,"(0,18] degrees",right,0.4,187,177,anticlockwise,-12,-23
33,87,28,54,"(18,36] degrees",neutral,0.4,66,87,anticlockwise,-33,-5
65,101,69,129,"(0,18] degrees",left,-0.4,62,65,clockwise,4,28
85,135,94,166,"(18,36] degrees",right,0.4,109,135,clockwise,31,9
137,31,124,10,"(0,18] degrees",neutral,-0.4,173,137,anticlockwise,-13,-21
109,4,87,1,"(18,36] degrees",left,-0.4,146,109,anticlockwise,-22,-3
29,110,60,114,"(0,18] degrees",right,0.4,83,110,clockwise,4,31
178,48,180,81,"(18,36] degrees",neutral,0.4,88,48,clockwise,33,2
161,74,147,52,"(0,18] degrees",left,-0.4,117,161,anticlockwise,-14,-22
2,153,-16,124,"(18,36] degrees",right,0.4,196,153,anticlockwise,-29,-18
17,160,22,181,"(0,18] degrees",neutral,-0.4,59,17,clockwise,5,21
34,171,60,180,"(18,36] degrees",left,-0.4,33,34,clockwise,26,9
122,38,89,37,"(0,18] degrees",right,0.4,-7,38,anticlockwise,-1,-33
34,170,17,150,"(18,36] degrees",neutral,0.4,203,170,anticlockwise,-20,-17
9,141,23,171,"(0,18] degrees",left,-0.4,-22,9,clockwise,14,30
155,101,170,130,"(18,36] degrees",right,0.4,90,101,clockwise,29,15
96,168,83,137,"(0,18] degrees",neutral,-0.4,76,96,anticlockwise,-13,-31
8,132,-21,126,"(18,36] degrees",left,-0.4,-6,8,anticlockwise,-29,-6
179,120,203,127,"(0,18] degrees",right,0.4,161,120,clockwise,7,24
55,141,59,160,"(18,36] degrees",neutral,0.4,122,141,clockwise,19,4
59,132,51,110,"(0,18] degrees",left,-0.4,49,59,anticlockwise,-8,-22
39,10,37,-17,"(18,36] degrees",right,0.4,-1,10,anticlockwise,-27,-2
51,126,63,159,"(0,18] degrees",neutral,-0.4,19,51,clockwise,12,33
55,0,82,2,"(18,36] degrees",left,-0.4,70,55,clockwise,27,2
103,167,77,160,"(0,18] degrees",right,0.4,208,167,anticlockwise,-7,-26
8,85,6,62,"(18,36] degrees",neutral,0.4,89,85,anticlockwise,-23,-2
84,32,91,62,"(0,18] degrees",left,-0.4,47,84,clockwise,7,30
108,173,118,193,"(18,36] degrees",right,0.4,178,173,clockwise,20,10
35,117,18,83,"(0,18] degrees",neutral,-0.4,1,35,anticlockwise,-17,-34
88,0,65,-9,"(18,36] degrees",left,-0.4,63,88,anticlockwise,-23,-9
144,12,166,13,"(0,18] degrees",right,0.4,23,12,clockwise,1,22
175,132,189,153,"(18,36] degrees",neutral,0.4,166,132,clockwise,21,14
119,51,104,15,"(0,18] degrees",left,-0.4,156,119,anticlockwise,-15,-36
120,85,103,64,"(18,36] degrees",right,0.4,125,85,anticlockwise,-21,-17
110,169,118,189,"(0,18] degrees",neutral,-0.4,117,110,clockwise,8,20
133,61,157,64,"(18,36] degrees",left,-0.4,92,133,clockwise,24,3
92,154,66,145,"(0,18] degrees",right,0.4,123,154,anticlockwise,-9,-26
90,19,88,-9,"(18,36] degrees",neutral,0.4,-23,19,anticlockwise,-28,-2
51,145,60,180,"(0,18] degrees",left,-0.4,53,51,clockwise,9,35
100,178,113,204,"(18,36] degrees",right,0.4,162,178,clockwise,26,13
158,62,141,40,"(0,18] degrees",neutral,-0.4,184,158,anticlockwise,-17,-22
94,25,60,20,"(18,36] degrees",left,-0.4,104,94,anticlockwise,-34,-5
13,127,43,138,"(0,18] degrees",right,0.4,126,127,clockwise,11,30
164,91,173,116,"(18,36] degrees",neutral,0.4,66,91,clockwise,25,9
137,17,126,-18,"(0,18] degrees",left,-0.4,174,137,anticlockwise,-11,-35
172,64,168,33,"(18,36] degrees",right,0.4,42,64,anticlockwise,-31,-4
28,80,30,102,"(0,18] degrees",neutral,-0.4,46,28,clockwise,2,22
129,33,165,46,"(18,36] degrees",left,-0.4,131,129,clockwise,36,13
50,173,15,170,"(0,18] degrees",right,0.4,150,173,anticlockwise,-3,-35
47,127,44,98,"(18,36] degrees",neutral,0.4,125,127,anticlockwise,-29,-3
144,65,159,86,"(0,18] degrees",left,-0.4,147,144,clockwise,15,21
73,1,76,32,"(18,36] degrees",right,0.4,-5,1,clockwise,31,3
63,31,59,10,"(0,18] degrees",neutral,-0.4,79,63,anticlockwise,-4,-21
33,91,10,90,"(18,36] degrees",left,-0.4,-8,33,anticlockwise,-23,-1
107,150,131,156,"(0,18] degrees",right,0.4,161,150,clockwise,6,24
37,94,43,117,"(18,36] degrees",neutral,0.4,60,94,clockwise,23,6
