left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
105,51,150,95,"[25,45] degrees",neutral,-0.4,82,105,clockwise,45,44
64,39,96,65,"[25,45] degrees",left,-0.4,86,64,clockwise,32,26
159,127,187,163,"[25,45] degrees",neutral,0.4,137,127,clockwise,36,28
91,52,123,76,"[25,45] degrees",right,0.4,14,52,clockwise,24,32
73,123,107,166,"[25,45] degrees",neutral,-0.4,31,73,clockwise,34,43
132,43,165,70,"[25,45] degrees",left,-0.4,115,132,clockwise,33,27
85,129,108,149,"[25,45] degrees",neutral,0.4,131,129,clockwise,20,23
84,60,107,82,"[25,45] degrees",right,0.4,94,60,clockwise,22,23
40,179,69,217,"[25,45] degrees",neutral,-0.4,9,40,clockwise,29,38
85,143,105,166,"[25,45] degrees",left,-0.4,65,85,clockwise,20,23
152,18,195,47,"[25,45] degrees",neutral,0.4,48,18,clockwise,29,43
155,129,199,172,"[25,45] degrees",right,0.4,95,129,clockwise,43,44
99,66,119,97,"[25,45] degrees",neutral,-0.4,79,99,clockwise,20,31
86,135,109,165,"[25,45] degrees",left,-0.4,56,86,clockwise,23,30
170,98,195,142,"[25,45] degrees",neutral,0.4,78,98,clockwise,44,25
155,129,199,150,"[25,45] degrees",right,0.4,122,129,clockwise,21,44
41,78,62,107,"[25,45] degrees",neutral,-0.4,71,41,clockwise,21,29
142,115,183,149,"[25,45] degrees",left,-0.4,172,142,clockwise,41,34
169,20,203,53,"[25,45] degrees",neutral,0.4,-25,20,clockwise,33,34
96,13,130,57,"[25,45] degrees",right,0.4,55,13,clockwise,44,34
122,94,154,124,"[25,45] degrees",neutral,-0.4,143,122,clockwise,32,30
129,56,164,93,"[25,45] degrees",left,-0.4,153,129,clockwise,35,37
32,164,59,204,"[25,45] degrees",neutral,0.4,184,164,clockwise,40,27
74,143,110,187,"[25,45] degrees",right,0.4,119,143,clockwise,44,36
149,42,174,81,"[25,45] degrees",neutral,-0.4,128,149,clockwise,25,39
21,74,58,110,"[25,45] degrees",left,-0.4,-19,21,clockwise,37,36
157,44,182,86,"[25,45] degrees",neutral,0.4,40,44,clockwise,42,25
81,45,112,85,"[25,45] degrees",right,0.4,2,45,clockwise,40,31
107,54,127,88,"[25,45] degrees",neutral,-0.4,123,107,clockwise,20,34
167,104,212,135,"[25,45] degrees",left,-0.4,182,167,clockwise,45,31
106,149,151,178,"[25,45] degrees",neutral,0.4,186,149,clockwise,29,45
171,93,202,129,"[25,45] degrees",right,0.4,117,93,clockwise,36,31
129,37,161,64,"[25,45] degrees",neutral,-0.4,101,129,clockwise,32,27
31,156,57,186,"[25,45] degrees",left,-0.4,42,31,clockwise,26,30
58,106,99,150,"[25,45] degrees",neutral,0.4,151,106,clockwise,44,41
1,155,42,199,"[25,45] degrees",right,0.4,135,155,clockwise,44,41
53,16,87,45,"[25,45] degrees",neutral,-0.4,21,53,clockwise,34,29
3,131,27,170,"[25,45] degrees",left,-0.4,-37,3,clockwise,24,39
34,131,68,163,"[25,45] degrees",neutral,0.4,101,131,clockwise,32,34
38,143,65,177,"[25,45] degrees",right,0.4,126,143,clockwise,34,27
160,66,196,87,"[25,45] degrees",neutral,-0.4,198,160,clockwise,36,21
135,91,162,128,"[25,45] degrees",left,-0.4,102,135,clockwise,27,37
147,36,175,56,"[25,45] degrees",neutral,0.4,-2,36,clockwise,20,28
47,13,76,34,"[25,45] degrees",right,0.4,5,13,clockwise,21,29
105,168,144,204,"[25,45] degrees",neutral,-0.4,127,105,clockwise,39,36
146,111,183,142,"[25,45] degrees",left,-0.4,133,146,clockwise,37,31
18,93,55,128,"[25,45] degrees",neutral,0.4,67,93,clockwise,35,37
86,163,122,186,"[25,45] degrees",right,0.4,166,163,clockwise,23,36
15,75,37,119,"[25,45] degrees",neutral,-0.4,6,15,clockwise,22,44
48,125,76,154,"[25,45] degrees",left,-0.4,59,48,clockwise,28,29
85,114,130,153,"[25,45] degrees",neutral,0.4,95,114,clockwise,39,45
15,157,40,185,"[25,45] degrees",right,0.4,160,157,clockwise,28,25
30,90,58,111,"[25,45] degrees",neutral,-0.4,-10,30,clockwise,28,21
114,172,138,201,"[25,45] degrees",left,-0.4,69,114,clockwise,24,29
85,119,108,153,"[25,45] degrees",neutral,0.4,124,119,clockwise,34,23
29,176,60,212,"[25,45] degrees",right,0.4,202,176,clockwise,36,31
9,75,49,100,"[25,45] degrees",neutral,-0.4,-27,9,clockwise,40,25
28,107,50,138,"[25,45] degrees",left,-0.4,33,28,clockwise,22,31
155,120,189,152,"[25,45] degrees",neutral,0.4,76,120,clockwise,32,34
125,158,150,184,"[25,45] degrees",right,0.4,120,158,clockwise,26,25
141,1,106,-27,"[25,45] degrees",neutral,-0.4,111,141,anticlockwise,-35,-28
155,127,120,83,"[25,45] degrees",left,-0.4,162,155,anticlockwise,-35,-44
48,163,19,123,"[25,45] degrees",neutral,0.4,166,163,anticlockwise,-40,-29
120,18,86,-9,"[25,45] degrees",right,0.4,41,18,anticlockwise,-27,-34
157,66,115,31,"[25,45] degrees",neutral,-0.4,172,157,anticlockwise,-42,-35
119,19,87,-26,"[25,45] degrees",left,-0.4,161,119,anticlockwise,-32,-45
55,157,29,136,"[25,45] degrees",neutral,0.4,165,157,anticlockwise,-21,-26
29,178,-10,146,"[25,45] degrees",right,0.4,137,178,anticlockwise,-32,-39
168,80,133,60,"[25,45] degrees",neutral,-0.4,147,168,anticlockwise,-35,-20
0,95,-29,55,"[25,45] degrees",left,-0.4,6,0,anticlockwise,-29,-40
2,86,-31,64,"[25,45] degrees",neutral,0.4,50,86,anticlockwise,-22,-33
79,126,58,98,"[25,45] degrees",right,0.4,95,126,anticlockwise,-28,-21
89,45,58,5,"[25,45] degrees",neutral,-0.4,60,89,anticlockwise,-31,-40
8,42,-23,12,"[25,45] degrees",left,-0.4,-19,8,anticlockwise,-31,-30
58,130,24,110,"[25,45] degrees",neutral,0.4,95,130,anticlockwise,-20,-34
64,134,24,96,"[25,45] degrees",right,0.4,152,134,anticlockwise,-38,-40
153,80,120,40,"[25,45] degrees",neutral,-0.4,193,153,anticlockwise,-33,-40
28,75,0,55,"[25,45] degrees",left,-0.4,47,28,anticlockwise,-28,-20
163,108,123,68,"[25,45] degrees",neutral,0.4,113,108,anticlockwise,-40,-40
74,115,42,73,"[25,45] degrees",right,0.4,80,115,anticlockwise,-42,-32
136,8,114,-16,"[25,45] degrees",neutral,-0.4,144,136,anticlockwise,-22,-24
