left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
144,117,179,147,"[25,45] degrees",neutral,-0.4,188,144,clockwise,35,30
3,134,38,164,"[25,45] degrees",left,-0.4,6,3,clockwise,35,30
149,97,184,123,"[25,45] degrees",neutral,0.4,85,97,clockwise,26,35
31,111,62,132,"[25,45] degrees",right,0.4,118,111,clockwise,21,31
43,133,82,176,"[25,45] degrees",neutral,-0.4,25,43,clockwise,39,43
170,26,203,58,"[25,45] degrees",left,-0.4,204,170,clockwise,33,32
174,125,133,95,"[25,45] degrees",neutral,0.4,152,125,anticlockwise,-30,-41
128,78,103,50,"[25,45] degrees",right,0.4,64,78,anticlockwise,-28,-25
99,155,79,114,"[25,45] degrees",neutral,-0.4,89,99,anticlockwise,-20,-41
113,82,85,55,"[25,45] degrees",left,-0.4,142,113,anticlockwise,-28,-27
97,145,57,125,"[25,45] degrees",neutral,0.4,190,145,anticlockwise,-20,-40
3,38,-35,13,"[25,45] degrees",right,0.4,20,38,anticlockwise,-25,-38
132,5,102,-33,"[25,45] degrees",neutral,-0.4,126,132,anticlockwise,-30,-38
