left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
134,74,161,105,"[25,45] degrees",neutral,-0.4,157,134,clockwise,27,31
160,68,194,100,"[25,45] degrees",left,-0.4,134,160,clockwise,34,32
65,89,97,129,"[25,45] degrees",neutral,0.4,79,89,clockwise,40,32
52,135,81,162,"[25,45] degrees",right,0.4,161,135,clockwise,27,29
91,15,121,36,"[25,45] degrees",neutral,-0.4,108,91,clockwise,30,21
107,54,143,80,"[25,45] degrees",left,-0.4,84,107,clockwise,36,26
18,121,61,156,"[25,45] degrees",neutral,0.4,80,121,clockwise,35,43
4,84,30,121,"[25,45] degrees",right,0.4,50,84,clockwise,37,26
22,61,65,103,"[25,45] degrees",neutral,-0.4,5,22,clockwise,43,42
7,71,42,107,"[25,45] degrees",left,-0.4,47,7,clockwise,35,36
103,63,130,102,"[25,45] degrees",neutral,0.4,98,63,clockwise,39,27
7,139,44,170,"[25,45] degrees",right,0.4,108,139,clockwise,31,37
136,177,179,217,"[25,45] degrees",neutral,-0.4,144,136,clockwise,43,40
21,116,46,145,"[25,45] degrees",left,-0.4,15,21,clockwise,25,29
0,57,42,79,"[25,45] degrees",neutral,0.4,61,57,clockwise,22,42
144,112,168,141,"[25,45] degrees",right,0.4,150,112,clockwise,29,24
125,156,162,190,"[25,45] degrees",neutral,-0.4,122,125,clockwise,37,34
111,71,148,101,"[25,45] degrees",left,-0.4,95,111,clockwise,37,30
169,10,190,36,"[25,45] degrees",neutral,0.4,-1,10,clockwise,26,21
8,65,34,106,"[25,45] degrees",right,0.4,66,65,clockwise,41,26
101,28,146,65,"[25,45] degrees",neutral,-0.4,114,101,clockwise,45,37
166,61,199,83,"[25,45] degrees",left,-0.4,168,166,clockwise,33,22
30,139,70,183,"[25,45] degrees",neutral,0.4,152,139,clockwise,44,40
66,128,89,148,"[25,45] degrees",right,0.4,137,128,clockwise,20,23
159,126,182,150,"[25,45] degrees",neutral,-0.4,154,159,clockwise,23,24
34,154,59,198,"[25,45] degrees",left,-0.4,29,34,clockwise,25,44
164,62,186,87,"[25,45] degrees",neutral,0.4,19,62,clockwise,25,22
93,38,132,61,"[25,45] degrees",right,0.4,58,38,clockwise,23,39
75,106,99,146,"[25,45] degrees",neutral,-0.4,93,75,clockwise,24,40
107,174,133,200,"[25,45] degrees",left,-0.4,98,107,clockwise,26,26
84,60,126,95,"[25,45] degrees",neutral,0.4,64,60,clockwise,35,42
