left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
100,2,135,32,"[25,45] degrees",neutral,-0.4,108,100,clockwise,35,30
165,111,199,141,"[25,45] degrees",left,-0.4,199,165,clockwise,34,30
62,2,100,40,"[25,45] degrees",neutral,0.4,42,2,clockwise,38,38
29,151,60,171,"[25,45] degrees",right,0.4,140,151,clockwise,20,31
151,40,180,85,"[25,45] degrees",neutral,-0.4,133,151,clockwise,29,45
107,11,127,31,"[25,45] degrees",left,-0.4,146,107,clockwise,20,20
35,144,14,100,"[25,45] degrees",neutral,0.4,147,144,anticlockwise,-44,-21
133,82,92,62,"[25,45] degrees",right,0.4,120,82,anticlockwise,-20,-41
49,113,9,71,"[25,45] degrees",neutral,-0.4,10,49,anticlockwise,-40,-42
56,128,12,102,"[25,45] degrees",left,-0.4,56,56,anticlockwise,-44,-26
70,170,37,129,"[25,45] degrees",neutral,0.4,173,170,anticlockwise,-41,-33
28,59,-9,37,"[25,45] degrees",right,0.4,56,59,anticlockwise,-22,-37
89,37,57,4,"[25,45] degrees",neutral,-0.4,134,89,anticlockwise,-32,-33
