left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
139,84,163,119,"[25,45] degrees",neutral,-0.4,144,139,clockwise,24,35
59,89,84,127,"[25,45] degrees",left,-0.4,80,59,clockwise,25,38
81,14,102,51,"[25,45] degrees",neutral,0.4,12,14,clockwise,37,21
54,178,96,208,"[25,45] degrees",right,0.4,183,178,clockwise,30,42
18,135,52,173,"[25,45] degrees",neutral,-0.4,15,18,clockwise,34,38
98,130,118,168,"[25,45] degrees",left,-0.4,66,98,clockwise,20,38
44,175,74,216,"[25,45] degrees",neutral,0.4,208,175,clockwise,41,30
77,135,99,172,"[25,45] degrees",right,0.4,152,135,clockwise,37,22
40,3,65,45,"[25,45] degrees",neutral,-0.4,80,40,clockwise,25,42
11,122,45,156,"[25,45] degrees",left,-0.4,15,11,clockwise,34,34
2,88,32,110,"[25,45] degrees",neutral,0.4,80,88,clockwise,22,30
43,127,82,159,"[25,45] degrees",right,0.4,159,127,clockwise,32,39
81,156,114,184,"[25,45] degrees",neutral,-0.4,83,81,clockwise,33,28
45,120,74,155,"[25,45] degrees",left,-0.4,33,45,clockwise,29,35
76,46,108,75,"[25,45] degrees",neutral,0.4,81,46,clockwise,29,32
138,177,163,207,"[25,45] degrees",right,0.4,188,177,clockwise,30,25
61,145,90,177,"[25,45] degrees",neutral,-0.4,35,61,clockwise,29,32
113,86,152,120,"[25,45] degrees",left,-0.4,119,113,clockwise,39,34
172,97,211,127,"[25,45] degrees",neutral,0.4,79,97,clockwise,30,39
156,105,180,129,"[25,45] degrees",right,0.4,129,105,clockwise,24,24
64,11,104,53,"[25,45] degrees",neutral,-0.4,99,64,clockwise,40,42
27,151,48,184,"[25,45] degrees",left,-0.4,7,27,clockwise,21,33
137,61,176,86,"[25,45] degrees",neutral,0.4,104,61,clockwise,25,39
66,126,105,157,"[25,45] degrees",right,0.4,112,126,clockwise,31,39
30,138,55,163,"[25,45] degrees",neutral,-0.4,7,30,clockwise,25,25
36,162,75,205,"[25,45] degrees",left,-0.4,1,36,clockwise,39,43
107,6,148,32,"[25,45] degrees",neutral,0.4,39,6,clockwise,26,41
164,54,201,85,"[25,45] degrees",right,0.4,38,54,clockwise,31,37
17,109,44,130,"[25,45] degrees",neutral,-0.4,21,17,clockwise,27,21
65,112,86,140,"[25,45] degrees",left,-0.4,93,65,clockwise,21,28
48,73,75,117,"[25,45] degrees",neutral,0.4,68,73,clockwise,44,27
168,129,211,174,"[25,45] degrees",right,0.4,107,129,clockwise,45,43
4,120,39,141,"[25,45] degrees",neutral,-0.4,-25,4,clockwise,35,21
46,125,86,169,"[25,45] degrees",left,-0.4,73,46,clockwise,40,44
157,90,199,124,"[25,45] degrees",neutral,0.4,47,90,clockwise,34,42
170,73,195,111,"[25,45] degrees",right,0.4,113,73,clockwise,38,25
88,173,115,198,"[25,45] degrees",neutral,-0.4,119,88,clockwise,27,25
107,54,129,82,"[25,45] degrees",left,-0.4,127,107,clockwise,22,28
88,149,130,193,"[25,45] degrees",neutral,0.4,147,149,clockwise,44,42
73,156,103,192,"[25,45] degrees",right,0.4,175,156,clockwise,36,30
5,54,37,96,"[25,45] degrees",neutral,-0.4,-39,5,clockwise,32,42
167,67,200,99,"[25,45] degrees",left,-0.4,157,167,clockwise,33,32
69,137,96,172,"[25,45] degrees",neutral,0.4,137,137,clockwise,35,27
147,175,172,217,"[25,45] degrees",right,0.4,154,175,clockwise,42,25
166,80,198,117,"[25,45] degrees",neutral,-0.4,175,166,clockwise,32,37
46,118,71,143,"[25,45] degrees",left,-0.4,13,46,clockwise,25,25
90,39,131,76,"[25,45] degrees",neutral,0.4,16,39,clockwise,37,41
153,25,179,65,"[25,45] degrees",right,0.4,7,25,clockwise,40,26
137,110,158,135,"[25,45] degrees",neutral,-0.4,107,137,clockwise,21,25
167,36,198,62,"[25,45] degrees",left,-0.4,147,167,clockwise,31,26
24,123,45,144,"[25,45] degrees",neutral,0.4,97,123,clockwise,21,21
164,102,201,129,"[25,45] degrees",right,0.4,66,102,clockwise,27,37
146,28,182,58,"[25,45] degrees",neutral,-0.4,120,146,clockwise,36,30
105,60,141,82,"[25,45] degrees",left,-0.4,96,105,clockwise,36,22
79,178,101,213,"[25,45] degrees",neutral,0.4,206,178,clockwise,35,22
136,162,169,194,"[25,45] degrees",right,0.4,193,162,clockwise,32,33
3,110,28,139,"[25,45] degrees",neutral,-0.4,-24,3,clockwise,25,29
117,84,138,118,"[25,45] degrees",left,-0.4,137,117,clockwise,21,34
76,168,116,188,"[25,45] degrees",neutral,0.4,167,168,clockwise,20,40
150,71,171,103,"[25,45] degrees",right,0.4,50,71,clockwise,32,21
159,103,139,74,"[25,45] degrees",neutral,-0.4,137,159,anticlockwise,-20,-29
31,96,11,65,"[25,45] degrees",left,-0.4,31,31,anticlockwise,-20,-31
142,110,105,66,"[25,45] degrees",neutral,0.4,78,110,anticlockwise,-44,-37
114,36,82,11,"[25,45] degrees",right,0.4,44,36,anticlockwise,-25,-32
143,105,107,80,"[25,45] degrees",neutral,-0.4,151,143,anticlockwise,-36,-25
102,159,73,125,"[25,45] degrees",left,-0.4,86,102,anticlockwise,-29,-34
149,48,124,15,"[25,45] degrees",neutral,0.4,21,48,anticlockwise,-33,-25
94,178,68,138,"[25,45] degrees",right,0.4,183,178,anticlockwise,-40,-26
144,172,103,142,"[25,45] degrees",neutral,-0.4,164,144,anticlockwise,-41,-30
80,29,41,-15,"[25,45] degrees",left,-0.4,72,80,anticlockwise,-39,-44
138,44,116,-1,"[25,45] degrees",neutral,0.4,51,44,anticlockwise,-45,-22
135,95,103,59,"[25,45] degrees",right,0.4,135,95,anticlockwise,-36,-32
85,148,61,107,"[25,45] degrees",neutral,-0.4,68,85,anticlockwise,-24,-41
73,153,48,126,"[25,45] degrees",left,-0.4,73,73,anticlockwise,-25,-27
129,90,92,63,"[25,45] degrees",neutral,0.4,63,90,anticlockwise,-27,-37
32,85,3,55,"[25,45] degrees",right,0.4,61,85,anticlockwise,-30,-29
160,64,117,31,"[25,45] degrees",neutral,-0.4,194,160,anticlockwise,-43,-33
19,76,-23,37,"[25,45] degrees",left,-0.4,-13,19,anticlockwise,-42,-39
67,106,44,65,"[25,45] degrees",neutral,0.4,104,106,anticlockwise,-41,-23
105,9,68,-17,"[25,45] degrees",right,0.4,30,9,anticlockwise,-26,-37
104,59,65,15,"[25,45] degrees",neutral,-0.4,112,104,anticlockwise,-39,-44
82,14,37,-28,"[25,45] degrees",left,-0.4,98,82,anticlockwise,-45,-42
97,134,55,102,"[25,45] degrees",neutral,0.4,126,134,anticlockwise,-32,-42
97,138,55,115,"[25,45] degrees",right,0.4,109,138,anticlockwise,-23,-42
155,127,131,101,"[25,45] degrees",neutral,-0.4,194,155,anticlockwise,-24,-26
94,56,53,22,"[25,45] degrees",left,-0.4,122,94,anticlockwise,-41,-34
1,98,-19,74,"[25,45] degrees",neutral,0.4,120,98,anticlockwise,-24,-20
4,155,-37,110,"[25,45] degrees",right,0.4,171,155,anticlockwise,-45,-41
100,19,78,-7,"[25,45] degrees",neutral,-0.4,142,100,anticlockwise,-22,-26
39,116,-6,82,"[25,45] degrees",left,-0.4,83,39,anticlockwise,-45,-34
9,125,-12,96,"[25,45] degrees",neutral,0.4,144,125,anticlockwise,-29,-21
146,120,117,95,"[25,45] degrees",right,0.4,138,120,anticlockwise,-25,-29
159,80,129,36,"[25,45] degrees",neutral,-0.4,189,159,anticlockwise,-30,-44
122,156,85,119,"[25,45] degrees",left,-0.4,92,122,anticlockwise,-37,-37
0,46,-39,21,"[25,45] degrees",neutral,0.4,89,46,anticlockwise,-25,-39
117,38,94,8,"[25,45] degrees",right,0.4,39,38,anticlockwise,-30,-23
39,162,-5,120,"[25,45] degrees",neutral,-0.4,15,39,anticlockwise,-44,-42
72,1,47,-24,"[25,45] degrees",left,-0.4,95,72,anticlockwise,-25,-25
3,58,-41,36,"[25,45] degrees",neutral,0.4,24,58,anticlockwise,-22,-44
