left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
177,53,216,76,"[25,45] degrees",neutral,-0.4,221,177,clockwise,39,23
19,129,58,163,"[25,45] degrees",left,-0.4,60,19,clockwise,39,34
39,146,64,189,"[25,45] degrees",neutral,0.4,107,146,clockwise,43,25
63,129,99,155,"[25,45] degrees",right,0.4,152,129,clockwise,26,36
127,9,156,53,"[25,45] degrees",neutral,-0.4,169,127,clockwise,29,44
72,139,117,175,"[25,45] degrees",left,-0.4,65,72,clockwise,45,36
95,171,63,144,"[25,45] degrees",neutral,0.4,183,171,anticlockwise,-27,-32
6,116,-37,72,"[25,45] degrees",right,0.4,100,116,anticlockwise,-44,-43
77,138,40,117,"[25,45] degrees",neutral,-0.4,56,77,anticlockwise,-37,-21
74,120,32,96,"[25,45] degrees",left,-0.4,38,74,anticlockwise,-42,-24
176,102,155,77,"[25,45] degrees",neutral,0.4,88,102,anticlockwise,-25,-21
134,104,109,60,"[25,45] degrees",right,0.4,88,104,anticlockwise,-44,-25
32,139,-4,95,"[25,45] degrees",neutral,-0.4,3,32,anticlockwise,-36,-44
