left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
52,1,58,28,"(0,18] degrees",neutral,-0.4,89,52,clockwise,6,27
162,87,192,94,"(18,36] degrees",left,-0.4,139,162,clockwise,30,7
112,146,92,132,"(0,18] degrees",right,0.4,159,146,anticlockwise,-14,-20
2,60,-10,25,"(18,36] degrees",neutral,0.4,26,60,anticlockwise,-35,-12
117,17,133,44,"(0,18] degrees",left,-0.4,146,117,clockwise,16,27
9,41,22,67,"(18,36] degrees",right,0.4,25,41,clockwise,26,13
88,64,80,45,"(0,18] degrees",neutral,-0.4,89,88,anticlockwise,-8,-19
169,116,138,112,"(18,36] degrees",left,-0.4,200,169,anticlockwise,-31,-4
28,84,61,92,"(0,18] degrees",right,0.4,116,84,clockwise,8,33
33,146,51,176,"(18,36] degrees",neutral,0.4,111,146,clockwise,30,18
98,59,93,24,"(0,18] degrees",left,-0.4,74,98,anticlockwise,-5,-35
172,43,157,21,"(18,36] degrees",right,0.4,1,43,anticlockwise,-22,-15
100,18,116,51,"(0,18] degrees",neutral,-0.4,116,100,clockwise,16,33
169,73,194,82,"(18,36] degrees",left,-0.4,150,169,clockwise,25,9
143,22,109,9,"(0,18] degrees",right,0.4,-14,22,anticlockwise,-13,-34
12,35,9,-1,"(18,36] degrees",neutral,0.4,50,35,anticlockwise,-36,-3
9,85,21,111,"(0,18] degrees",left,-0.4,23,9,clockwise,12,26
127,26,129,45,"(18,36] degrees",right,0.4,-14,26,clockwise,19,2
72,149,66,129,"(0,18] degrees",neutral,-0.4,79,72,anticlockwise,-6,-20
98,129,75,124,"(18,36] degrees",left,-0.4,143,98,anticlockwise,-23,-5
46,144,73,152,"(0,18] degrees",right,0.4,116,144,clockwise,8,27
177,84,178,112,"(18,36] degrees",neutral,0.4,47,84,clockwise,28,1
130,97,129,75,"(0,18] degrees",left,-0.4,113,130,anticlockwise,-1,-22
47,178,34,144,"(18,36] degrees",right,0.4,191,178,anticlockwise,-34,-13
143,71,149,99,"(0,18] degrees",neutral,-0.4,184,143,clockwise,6,28
85,166,117,176,"(18,36] degrees",left,-0.4,119,85,clockwise,32,10
35,165,13,149,"(0,18] degrees",right,0.4,148,165,anticlockwise,-16,-22
50,166,40,141,"(18,36] degrees",neutral,0.4,171,166,anticlockwise,-25,-10
9,113,27,142,"(0,18] degrees",left,-0.4,-4,9,clockwise,18,29
1,86,5,105,"(18,36] degrees",right,0.4,48,86,clockwise,19,4
161,36,155,11,"(0,18] degrees",neutral,-0.4,203,161,anticlockwise,-6,-25
117,1,95,-2,"(18,36] degrees",left,-0.4,109,117,anticlockwise,-22,-3
54,24,81,31,"(0,18] degrees",right,0.4,41,24,clockwise,7,27
53,76,58,96,"(18,36] degrees",neutral,0.4,56,76,clockwise,20,5
131,107,121,78,"(0,18] degrees",left,-0.4,107,131,anticlockwise,-10,-29
116,83,100,60,"(18,36] degrees",right,0.4,99,83,anticlockwise,-23,-16
115,147,121,170,"(0,18] degrees",neutral,-0.4,145,115,clockwise,6,23
86,48,122,53,"(18,36] degrees",left,-0.4,43,86,clockwise,36,5
49,134,13,129,"(0,18] degrees",right,0.4,153,134,anticlockwise,-5,-36
91,15,83,-13,"(18,36] degrees",neutral,0.4,-23,15,anticlockwise,-28,-8
7,35,11,59,"(0,18] degrees",left,-0.4,49,7,clockwise,4,24
59,119,67,149,"(18,36] degrees",right,0.4,146,119,clockwise,30,8
58,152,41,126,"(0,18] degrees",neutral,-0.4,42,58,anticlockwise,-17,-26
100,1,74,-17,"(18,36] degrees",left,-0.4,107,100,anticlockwise,-26,-18
130,31,149,44,"(0,18] degrees",right,0.4,62,31,clockwise,13,19
128,70,130,104,"(18,36] degrees",neutral,0.4,101,70,clockwise,34,2
6,60,-7,30,"(0,18] degrees",left,-0.4,-7,6,anticlockwise,-13,-30
139,24,125,-2,"(18,36] degrees",right,0.4,61,24,anticlockwise,-26,-14
82,2,96,27,"(0,18] degrees",neutral,-0.4,82,82,clockwise,14,25
74,115,101,126,"(18,36] degrees",left,-0.4,103,74,clockwise,27,11
103,140,77,134,"(0,18] degrees",right,0.4,137,140,anticlockwise,-6,-26
155,62,142,29,"(18,36] degrees",neutral,0.4,55,62,anticlockwise,-33,-13
58,169,59,191,"(0,18] degrees",left,-0.4,46,58,clockwise,1,22
23,135,24,155,"(18,36] degrees",right,0.4,99,135,clockwise,20,1
112,14,108,-15,"(0,18] degrees",neutral,-0.4,112,112,anticlockwise,-4,-29
124,160,89,156,"(18,36] degrees",left,-0.4,107,124,anticlockwise,-35,-4
169,63,198,78,"(0,18] degrees",right,0.4,63,63,clockwise,15,29
128,71,137,94,"(18,36] degrees",neutral,0.4,85,71,clockwise,23,9
122,99,109,77,"(0,18] degrees",left,-0.4,93,122,anticlockwise,-13,-22
9,124,-4,98,"(18,36] degrees",right,0.4,158,124,anticlockwise,-26,-13
128,1,146,34,"(0,18] degrees",neutral,-0.4,152,128,clockwise,18,33
70,14,97,18,"(18,36] degrees",left,-0.4,115,70,clockwise,27,4
173,57,153,53,"(0,18] degrees",right,0.4,21,57,anticlockwise,-4,-20
133,11,117,-8,"(18,36] degrees",neutral,0.4,50,11,anticlockwise,-19,-16
31,116,35,140,"(0,18] degrees",left,-0.4,-6,31,clockwise,4,24
78,31,85,51,"(18,36] degrees",right,0.4,51,31,clockwise,20,7
28,106,21,76,"(0,18] degrees",neutral,-0.4,1,28,anticlockwise,-7,-30
92,168,56,161,"(18,36] degrees",left,-0.4,133,92,anticlockwise,-36,-7
143,119,173,121,"(0,18] degrees",right,0.4,142,119,clockwise,2,30
76,168,91,200,"(18,36] degrees",neutral,0.4,166,168,clockwise,32,15
161,139,145,105,"(0,18] degrees",left,-0.4,185,161,anticlockwise,-16,-34
135,25,118,-4,"(18,36] degrees",right,0.4,46,25,anticlockwise,-29,-17
5,49,20,84,"(0,18] degrees",neutral,-0.4,-13,5,clockwise,15,35
0,91,29,107,"(18,36] degrees",left,-0.4,22,0,clockwise,29,16
10,117,-13,102,"(0,18] degrees",right,0.4,72,117,anticlockwise,-15,-23
45,157,42,131,"(18,36] degrees",neutral,0.4,194,157,anticlockwise,-26,-3
119,49,133,70,"(0,18] degrees",left,-0.4,83,119,clockwise,14,21
