left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
73,106,86,125,"(0,18] degrees",neutral,-0.4,49,73,clockwise,13,19
170,12,190,30,"(18,36] degrees",left,-0.4,134,170,clockwise,20,18
97,3,64,-11,"(0,18] degrees",right,0.4,25,3,anticlockwise,-14,-33
122,35,118,2,"(18,36] degrees",neutral,0.4,-3,35,anticlockwise,-33,-4
109,47,112,66,"(0,18] degrees",left,-0.4,66,109,clockwise,3,19
140,84,151,105,"(18,36] degrees",right,0.4,122,84,clockwise,21,11
63,165,56,139,"(0,18] degrees",neutral,-0.4,75,63,anticlockwise,-7,-26
97,49,62,39,"(18,36] degrees",left,-0.4,105,97,anticlockwise,-35,-10
172,152,202,164,"(0,18] degrees",right,0.4,190,152,clockwise,12,30
140,50,141,79,"(18,36] degrees",neutral,0.4,20,50,clockwise,29,1
175,90,173,58,"(0,18] degrees",left,-0.4,167,175,anticlockwise,-2,-32
122,172,109,142,"(18,36] degrees",right,0.4,193,172,anticlockwise,-30,-13
15,45,19,76,"(0,18] degrees",neutral,-0.4,-1,15,clockwise,4,31
155,100,188,103,"(18,36] degrees",left,-0.4,185,155,clockwise,33,3
40,105,16,90,"(0,18] degrees",right,0.4,75,105,anticlockwise,-15,-24
138,7,125,-13,"(18,36] degrees",neutral,0.4,8,7,anticlockwise,-20,-13
156,35,159,60,"(0,18] degrees",left,-0.4,132,156,clockwise,3,25
156,121,165,145,"(18,36] degrees",right,0.4,164,121,clockwise,24,9
102,68,85,42,"(0,18] degrees",neutral,-0.4,147,102,anticlockwise,-17,-26
154,4,133,-8,"(18,36] degrees",left,-0.4,112,154,anticlockwise,-21,-12
70,130,105,145,"(0,18] degrees",right,0.4,163,130,clockwise,15,35
136,9,147,35,"(18,36] degrees",neutral,0.4,22,9,clockwise,26,11
126,25,124,-10,"(0,18] degrees",left,-0.4,153,126,anticlockwise,-2,-35
74,44,67,11,"(18,36] degrees",right,0.4,31,44,anticlockwise,-33,-7
55,127,59,160,"(0,18] degrees",neutral,-0.4,63,55,clockwise,4,33
163,26,184,39,"(18,36] degrees",left,-0.4,191,163,clockwise,21,13
112,43,92,40,"(0,18] degrees",right,0.4,28,43,anticlockwise,-3,-20
171,51,153,18,"(18,36] degrees",neutral,0.4,64,51,anticlockwise,-33,-18
54,121,72,142,"(0,18] degrees",left,-0.4,72,54,clockwise,18,21
119,5,137,36,"(18,36] degrees",right,0.4,5,5,clockwise,31,18
120,55,106,33,"(0,18] degrees",neutral,-0.4,146,120,anticlockwise,-14,-22
77,173,42,155,"(18,36] degrees",left,-0.4,93,77,anticlockwise,-35,-18
91,68,127,79,"(0,18] degrees",right,0.4,25,68,clockwise,11,36
51,143,56,173,"(18,36] degrees",neutral,0.4,102,143,clockwise,30,5
138,1,130,-28,"(0,18] degrees",left,-0.4,155,138,anticlockwise,-8,-29
103,40,92,4,"(18,36] degrees",right,0.4,38,40,anticlockwise,-36,-11
115,51,117,73,"(0,18] degrees",neutral,-0.4,89,115,clockwise,2,22
169,66,198,69,"(18,36] degrees",left,-0.4,193,169,clockwise,29,3
54,122,26,110,"(0,18] degrees",right,0.4,99,122,anticlockwise,-12,-28
161,91,153,66,"(18,36] degrees",neutral,0.4,128,91,anticlockwise,-25,-8
9,143,26,165,"(0,18] degrees",left,-0.4,47,9,clockwise,17,22
45,103,55,132,"(18,36] degrees",right,0.4,77,103,clockwise,29,10
13,93,8,59,"(0,18] degrees",neutral,-0.4,-3,13,anticlockwise,-5,-34
73,98,54,89,"(18,36] degrees",left,-0.4,64,73,anticlockwise,-19,-9
59,161,87,170,"(0,18] degrees",right,0.4,148,161,clockwise,9,28
22,95,39,128,"(18,36] degrees",neutral,0.4,138,95,clockwise,33,17
148,111,143,88,"(0,18] degrees",left,-0.4,130,148,anticlockwise,-5,-23
82,42,75,6,"(18,36] degrees",right,0.4,1,42,anticlockwise,-36,-7
108,59,126,84,"(0,18] degrees",neutral,-0.4,104,108,clockwise,18,25
21,147,45,162,"(18,36] degrees",left,-0.4,-13,21,clockwise,24,15
159,109,139,103,"(0,18] degrees",right,0.4,114,109,anticlockwise,-6,-20
110,62,102,36,"(18,36] degrees",neutral,0.4,37,62,anticlockwise,-26,-8
58,89,72,120,"(0,18] degrees",left,-0.4,71,58,clockwise,14,31
166,61,177,84,"(18,36] degrees",right,0.4,36,61,clockwise,23,11
175,51,165,28,"(0,18] degrees",neutral,-0.4,172,175,anticlockwise,-10,-23
126,41,99,33,"(18,36] degrees",left,-0.4,84,126,anticlockwise,-27,-8
13,114,33,124,"(0,18] degrees",right,0.4,122,114,clockwise,10,20
75,153,87,175,"(18,36] degrees",neutral,0.4,121,153,clockwise,22,12
147,28,139,0,"(0,18] degrees",left,-0.4,148,147,anticlockwise,-8,-28
53,173,37,153,"(18,36] degrees",right,0.4,168,173,anticlockwise,-20,-16
14,96,15,129,"(0,18] degrees",neutral,-0.4,28,14,clockwise,1,33
103,6,126,9,"(18,36] degrees",left,-0.4,75,103,clockwise,23,3
74,107,54,90,"(0,18] degrees",right,0.4,93,107,anticlockwise,-17,-20
150,34,149,8,"(18,36] degrees",neutral,0.4,64,34,anticlockwise,-26,-1
16,103,30,131,"(0,18] degrees",left,-0.4,8,16,clockwise,14,28
152,82,167,111,"(18,36] degrees",right,0.4,106,82,clockwise,29,15
