left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
38,135,44,167,"(0,18] degrees",neutral,-0.4,50,38,clockwise,6,32
72,158,101,169,"(18,36] degrees",left,-0.4,30,72,clockwise,29,11
119,147,94,130,"(0,18] degrees",right,0.4,137,147,anticlockwise,-17,-25
44,21,29,-10,"(18,36] degrees",neutral,0.4,-18,21,anticlockwise,-31,-15
111,145,112,167,"(0,18] degrees",left,-0.4,98,111,clockwise,1,22
123,49,140,80,"(18,36] degrees",right,0.4,11,49,clockwise,31,17
121,18,107,-5,"(0,18] degrees",neutral,-0.4,121,121,anticlockwise,-14,-23
14,123,-14,120,"(18,36] degrees",left,-0.4,-31,14,anticlockwise,-28,-3
2,160,23,175,"(0,18] degrees",right,0.4,123,160,clockwise,15,21
164,23,179,54,"(18,36] degrees",neutral,0.4,20,23,clockwise,31,15
159,40,146,14,"(0,18] degrees",left,-0.4,121,159,anticlockwise,-13,-26
100,31,97,-4,"(18,36] degrees",right,0.4,18,31,anticlockwise,-35,-3
108,2,115,23,"(0,18] degrees",neutral,-0.4,131,108,clockwise,7,21
178,56,210,70,"(18,36] degrees",left,-0.4,144,178,clockwise,32,14
65,144,40,140,"(0,18] degrees",right,0.4,174,144,anticlockwise,-4,-25
109,175,98,154,"(18,36] degrees",neutral,0.4,170,175,anticlockwise,-21,-11
81,28,97,64,"(0,18] degrees",left,-0.4,70,81,clockwise,16,36
132,69,133,101,"(18,36] degrees",right,0.4,28,69,clockwise,32,1
84,1,80,-18,"(0,18] degrees",neutral,-0.4,103,84,anticlockwise,-4,-19
63,99,30,83,"(18,36] degrees",left,-0.4,66,63,anticlockwise,-33,-16
76,54,97,57,"(0,18] degrees",right,0.4,70,54,clockwise,3,21
54,3,67,26,"(18,36] degrees",neutral,0.4,9,3,clockwise,23,13
142,101,132,73,"(0,18] degrees",left,-0.4,181,142,anticlockwise,-10,-28
129,17,128,-5,"(18,36] degrees",right,0.4,-12,17,anticlockwise,-22,-1
19,104,29,135,"(0,18] degrees",neutral,-0.4,40,19,clockwise,10,31
22,135,46,146,"(18,36] degrees",left,-0.4,35,22,clockwise,24,11
170,12,139,4,"(0,18] degrees",right,0.4,32,12,anticlockwise,-8,-31
2,41,-16,6,"(18,36] degrees",neutral,0.4,40,41,anticlockwise,-35,-18
104,13,116,38,"(0,18] degrees",left,-0.4,128,104,clockwise,12,25
118,56,133,82,"(18,36] degrees",right,0.4,15,56,clockwise,26,15
174,22,165,2,"(0,18] degrees",neutral,-0.4,192,174,anticlockwise,-9,-20
90,50,66,37,"(18,36] degrees",left,-0.4,135,90,anticlockwise,-24,-13
70,144,90,147,"(0,18] degrees",right,0.4,139,144,clockwise,3,20
21,105,37,133,"(18,36] degrees",neutral,0.4,140,105,clockwise,28,16
176,94,160,64,"(0,18] degrees",left,-0.4,168,176,anticlockwise,-16,-30
156,114,145,90,"(18,36] degrees",right,0.4,75,114,anticlockwise,-24,-11
56,140,61,163,"(0,18] degrees",neutral,-0.4,75,56,clockwise,5,23
63,101,85,117,"(18,36] degrees",left,-0.4,81,63,clockwise,22,16
159,126,138,117,"(0,18] degrees",right,0.4,156,126,anticlockwise,-9,-21
163,112,147,83,"(18,36] degrees",neutral,0.4,116,112,anticlockwise,-29,-16
98,122,114,153,"(0,18] degrees",left,-0.4,139,98,clockwise,16,31
133,41,134,76,"(18,36] degrees",right,0.4,76,41,clockwise,35,1
37,151,30,123,"(0,18] degrees",neutral,-0.4,42,37,anticlockwise,-7,-28
175,85,140,79,"(18,36] degrees",left,-0.4,208,175,anticlockwise,-35,-6
65,138,96,151,"(0,18] degrees",right,0.4,175,138,clockwise,13,31
