left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
171,126,207,163,"[25,45] degrees",neutral,-0.4,162,171,clockwise,36,37
13,147,37,167,"[25,45] degrees",left,-0.4,-9,13,clockwise,24,20
89,11,120,42,"[25,45] degrees",neutral,0.4,-21,11,clockwise,31,31
150,6,190,49,"[25,45] degrees",right,0.4,40,6,clockwise,43,40
146,87,175,123,"[25,45] degrees",neutral,-0.4,118,146,clockwise,29,36
142,66,177,111,"[25,45] degrees",left,-0.4,114,142,clockwise,35,45
37,159,78,195,"[25,45] degrees",neutral,0.4,202,159,clockwise,36,41
11,65,55,95,"[25,45] degrees",right,0.4,59,65,clockwise,30,44
173,38,213,63,"[25,45] degrees",neutral,-0.4,146,173,clockwise,40,25
114,61,156,83,"[25,45] degrees",left,-0.4,100,114,clockwise,42,22
104,147,145,183,"[25,45] degrees",neutral,0.4,150,147,clockwise,36,41
45,102,78,132,"[25,45] degrees",right,0.4,92,102,clockwise,30,33
134,28,172,65,"[25,45] degrees",neutral,-0.4,131,134,clockwise,38,37
87,20,129,43,"[25,45] degrees",left,-0.4,110,87,clockwise,42,23
150,93,185,114,"[25,45] degrees",neutral,0.4,54,93,clockwise,21,35
110,28,144,68,"[25,45] degrees",right,0.4,57,28,clockwise,40,34
144,16,169,50,"[25,45] degrees",neutral,-0.4,101,144,clockwise,25,34
15,161,45,187,"[25,45] degrees",left,-0.4,-1,15,clockwise,30,26
92,27,135,50,"[25,45] degrees",neutral,0.4,49,27,clockwise,23,43
161,116,197,153,"[25,45] degrees",right,0.4,131,116,clockwise,37,36
107,131,149,172,"[25,45] degrees",neutral,-0.4,132,107,clockwise,42,41
111,26,148,69,"[25,45] degrees",left,-0.4,101,111,clockwise,37,43
80,8,106,38,"[25,45] degrees",neutral,0.4,-13,8,clockwise,30,26
169,13,203,49,"[25,45] degrees",right,0.4,-15,13,clockwise,36,34
92,16,129,38,"[25,45] degrees",neutral,-0.4,101,92,clockwise,37,22
163,38,184,59,"[25,45] degrees",left,-0.4,195,163,clockwise,21,21
91,131,127,154,"[25,45] degrees",neutral,0.4,176,131,clockwise,23,36
21,168,46,204,"[25,45] degrees",right,0.4,183,168,clockwise,36,25
158,128,191,161,"[25,45] degrees",neutral,-0.4,162,158,clockwise,33,33
108,24,147,53,"[25,45] degrees",left,-0.4,129,108,clockwise,39,29
167,50,206,83,"[25,45] degrees",neutral,0.4,35,50,clockwise,33,39
58,176,102,208,"[25,45] degrees",right,0.4,191,176,clockwise,32,44
122,152,156,187,"[25,45] degrees",neutral,-0.4,138,122,clockwise,34,35
4,144,44,173,"[25,45] degrees",left,-0.4,16,4,clockwise,40,29
73,125,116,168,"[25,45] degrees",neutral,0.4,148,125,clockwise,43,43
138,10,165,47,"[25,45] degrees",right,0.4,10,10,clockwise,37,27
87,132,123,154,"[25,45] degrees",neutral,-0.4,129,87,clockwise,36,22
122,173,166,203,"[25,45] degrees",left,-0.4,80,122,clockwise,44,30
153,43,195,66,"[25,45] degrees",neutral,0.4,8,43,clockwise,23,42
31,84,70,109,"[25,45] degrees",right,0.4,40,84,clockwise,25,39
114,65,142,109,"[25,45] degrees",neutral,-0.4,133,114,clockwise,28,44
102,168,141,197,"[25,45] degrees",left,-0.4,89,102,clockwise,39,29
27,133,66,154,"[25,45] degrees",neutral,0.4,143,133,clockwise,21,39
26,146,51,171,"[25,45] degrees",right,0.4,189,146,clockwise,25,25
174,23,199,68,"[25,45] degrees",neutral,-0.4,207,174,clockwise,25,45
38,160,59,205,"[25,45] degrees",left,-0.4,8,38,clockwise,21,45
132,172,173,216,"[25,45] degrees",neutral,0.4,201,172,clockwise,44,41
118,173,149,195,"[25,45] degrees",right,0.4,141,173,clockwise,22,31
4,64,34,85,"[25,45] degrees",neutral,-0.4,-4,4,clockwise,30,21
82,127,108,166,"[25,45] degrees",left,-0.4,43,82,clockwise,26,39
159,97,185,136,"[25,45] degrees",neutral,0.4,53,97,clockwise,39,26
47,111,84,153,"[25,45] degrees",right,0.4,122,111,clockwise,42,37
171,151,203,182,"[25,45] degrees",neutral,-0.4,180,171,clockwise,32,31
