left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
12,131,33,158,"[25,45] degrees",neutral,-0.4,20,12,clockwise,21,27
96,130,136,163,"[25,45] degrees",left,-0.4,71,96,clockwise,40,33
56,96,93,133,"[25,45] degrees",neutral,0.4,127,96,clockwise,37,37
98,172,137,210,"[25,45] degrees",right,0.4,214,172,clockwise,38,39
80,30,100,70,"[25,45] degrees",neutral,-0.4,81,80,clockwise,20,40
25,131,62,153,"[25,45] degrees",left,-0.4,-5,25,clockwise,37,22
26,89,47,120,"[25,45] degrees",neutral,0.4,100,89,clockwise,31,21
118,159,163,195,"[25,45] degrees",right,0.4,126,159,clockwise,36,45
90,13,128,42,"[25,45] degrees",neutral,-0.4,71,90,clockwise,38,29
16,91,46,127,"[25,45] degrees",left,-0.4,-2,16,clockwise,30,36
67,126,112,150,"[25,45] degrees",neutral,0.4,84,126,clockwise,24,45
128,77,156,115,"[25,45] degrees",right,0.4,45,77,clockwise,38,28
11,101,45,136,"[25,45] degrees",neutral,-0.4,-11,11,clockwise,34,35
57,12,101,48,"[25,45] degrees",left,-0.4,91,57,clockwise,44,36
157,131,186,152,"[25,45] degrees",neutral,0.4,102,131,clockwise,21,29
72,166,116,210,"[25,45] degrees",right,0.4,189,166,clockwise,44,44
46,130,69,170,"[25,45] degrees",neutral,-0.4,31,46,clockwise,23,40
176,56,219,87,"[25,45] degrees",left,-0.4,206,176,clockwise,43,31
114,90,155,122,"[25,45] degrees",neutral,0.4,59,90,clockwise,32,41
77,137,112,163,"[25,45] degrees",right,0.4,176,137,clockwise,26,35
139,55,166,96,"[25,45] degrees",neutral,-0.4,162,139,clockwise,27,41
63,38,100,60,"[25,45] degrees",left,-0.4,80,63,clockwise,37,22
27,130,51,165,"[25,45] degrees",neutral,0.4,167,130,clockwise,35,24
92,42,134,74,"[25,45] degrees",right,0.4,26,42,clockwise,32,42
43,149,69,187,"[25,45] degrees",neutral,-0.4,68,43,clockwise,26,38
151,53,191,74,"[25,45] degrees",left,-0.4,129,151,clockwise,40,21
72,154,105,193,"[25,45] degrees",neutral,0.4,181,154,clockwise,39,33
0,65,24,106,"[25,45] degrees",right,0.4,43,65,clockwise,41,24
140,39,164,84,"[25,45] degrees",neutral,-0.4,109,140,clockwise,24,45
48,167,84,193,"[25,45] degrees",left,-0.4,64,48,clockwise,36,26
97,159,121,196,"[25,45] degrees",neutral,0.4,203,159,clockwise,37,24
