left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
35,111,51,141,"(0,18] degrees",neutral,-0.4,54,35,clockwise,16,30
94,133,115,140,"(18,36] degrees",left,-0.4,62,94,clockwise,21,7
101,131,70,121,"(0,18] degrees",right,0.4,146,131,anticlockwise,-10,-31
177,141,167,106,"(18,36] degrees",neutral,0.4,180,141,anticlockwise,-35,-10
29,64,34,92,"(0,18] degrees",left,-0.4,28,29,clockwise,5,28
74,29,90,54,"(18,36] degrees",right,0.4,27,29,clockwise,25,16
4,33,-9,0,"(0,18] degrees",neutral,-0.4,-5,4,anticlockwise,-13,-33
31,128,6,126,"(18,36] degrees",left,-0.4,62,31,anticlockwise,-25,-2
107,65,129,66,"(0,18] degrees",right,0.4,78,65,clockwise,1,22
87,107,96,131,"(18,36] degrees",neutral,0.4,149,107,clockwise,24,9
9,51,1,25,"(0,18] degrees",left,-0.4,52,9,anticlockwise,-8,-26
85,156,73,134,"(18,36] degrees",right,0.4,137,156,anticlockwise,-22,-12
167,59,173,89,"(0,18] degrees",neutral,-0.4,163,167,clockwise,6,30
145,116,176,129,"(18,36] degrees",left,-0.4,118,145,clockwise,31,13
35,144,0,142,"(0,18] degrees",right,0.4,188,144,anticlockwise,-2,-35
25,112,8,93,"(18,36] degrees",neutral,0.4,69,112,anticlockwise,-19,-17
123,76,132,101,"(0,18] degrees",left,-0.4,108,123,clockwise,9,25
0,118,4,151,"(18,36] degrees",right,0.4,82,118,clockwise,33,4
141,29,135,-1,"(0,18] degrees",neutral,-0.4,141,141,anticlockwise,-6,-30
93,15,63,6,"(18,36] degrees",left,-0.4,97,93,anticlockwise,-30,-9
21,113,44,129,"(0,18] degrees",right,0.4,105,113,clockwise,16,23
139,45,156,80,"(18,36] degrees",neutral,0.4,29,45,clockwise,35,17
153,44,141,19,"(0,18] degrees",left,-0.4,182,153,anticlockwise,-12,-25
89,13,86,-13,"(18,36] degrees",right,0.4,19,13,anticlockwise,-26,-3
170,57,178,82,"(0,18] degrees",neutral,-0.4,137,170,clockwise,8,25
