left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
83,135,112,161,"[25,45] degrees",neutral,-0.4,69,83,clockwise,29,26
13,33,40,63,"[25,45] degrees",left,-0.4,-27,13,clockwise,27,30
128,74,150,103,"[25,45] degrees",neutral,0.4,63,74,clockwise,29,22
75,106,101,151,"[25,45] degrees",right,0.4,96,106,clockwise,45,26
27,159,63,185,"[25,45] degrees",neutral,-0.4,67,27,clockwise,36,26
153,92,178,137,"[25,45] degrees",left,-0.4,187,153,clockwise,25,45
85,127,111,172,"[25,45] degrees",neutral,0.4,147,127,clockwise,45,26
138,13,180,36,"[25,45] degrees",right,0.4,57,13,clockwise,23,42
76,133,112,165,"[25,45] degrees",neutral,-0.4,114,76,clockwise,36,32
93,176,119,219,"[25,45] degrees",left,-0.4,108,93,clockwise,26,43
161,62,206,106,"[25,45] degrees",neutral,0.4,54,62,clockwise,44,45
38,4,67,29,"[25,45] degrees",right,0.4,-25,4,clockwise,25,29
168,54,202,79,"[25,45] degrees",neutral,-0.4,134,168,clockwise,34,25
17,139,54,180,"[25,45] degrees",left,-0.4,-11,17,clockwise,37,41
13,98,51,118,"[25,45] degrees",neutral,0.4,114,98,clockwise,20,38
69,2,102,36,"[25,45] degrees",right,0.4,-41,2,clockwise,34,33
95,144,128,168,"[25,45] degrees",neutral,-0.4,73,95,clockwise,33,24
69,120,94,157,"[25,45] degrees",left,-0.4,109,69,clockwise,25,37
115,138,143,167,"[25,45] degrees",neutral,0.4,151,138,clockwise,29,28
39,121,83,148,"[25,45] degrees",right,0.4,79,121,clockwise,27,44
142,60,171,103,"[25,45] degrees",neutral,-0.4,128,142,clockwise,29,43
167,140,202,180,"[25,45] degrees",left,-0.4,168,167,clockwise,35,40
46,146,88,178,"[25,45] degrees",neutral,0.4,156,146,clockwise,32,42
125,49,168,74,"[25,45] degrees",right,0.4,73,49,clockwise,25,43
23,65,56,101,"[25,45] degrees",neutral,-0.4,1,23,clockwise,33,36
167,27,210,59,"[25,45] degrees",left,-0.4,155,167,clockwise,43,32
161,16,184,55,"[25,45] degrees",neutral,0.4,50,16,clockwise,39,23
58,100,103,140,"[25,45] degrees",right,0.4,86,100,clockwise,40,45
138,33,174,53,"[25,45] degrees",neutral,-0.4,143,138,clockwise,36,20
16,100,45,121,"[25,45] degrees",left,-0.4,16,16,clockwise,29,21
80,147,125,191,"[25,45] degrees",neutral,0.4,184,147,clockwise,44,45
101,18,140,40,"[25,45] degrees",right,0.4,24,18,clockwise,22,39
145,61,177,93,"[25,45] degrees",neutral,-0.4,133,145,clockwise,32,32
10,53,54,89,"[25,45] degrees",left,-0.4,50,10,clockwise,44,36
22,120,62,154,"[25,45] degrees",neutral,0.4,131,120,clockwise,34,40
69,165,96,208,"[25,45] degrees",right,0.4,184,165,clockwise,43,27
114,140,136,172,"[25,45] degrees",neutral,-0.4,155,114,clockwise,22,32
31,163,66,195,"[25,45] degrees",left,-0.4,19,31,clockwise,35,32
81,122,116,150,"[25,45] degrees",neutral,0.4,87,122,clockwise,28,35
96,128,125,170,"[25,45] degrees",right,0.4,151,128,clockwise,42,29
95,53,134,79,"[25,45] degrees",neutral,-0.4,126,95,clockwise,39,26
130,160,152,191,"[25,45] degrees",left,-0.4,140,130,clockwise,22,31
136,65,166,105,"[25,45] degrees",neutral,0.4,37,65,clockwise,40,30
48,149,90,175,"[25,45] degrees",right,0.4,142,149,clockwise,26,42
114,53,151,89,"[25,45] degrees",neutral,-0.4,77,114,clockwise,37,36
8,37,41,77,"[25,45] degrees",left,-0.4,-23,8,clockwise,33,40
136,95,172,132,"[25,45] degrees",neutral,0.4,72,95,clockwise,37,36
176,50,206,87,"[25,45] degrees",right,0.4,42,50,clockwise,37,30
103,57,127,79,"[25,45] degrees",neutral,-0.4,116,103,clockwise,24,22
105,158,137,203,"[25,45] degrees",left,-0.4,86,105,clockwise,32,45
158,55,178,90,"[25,45] degrees",neutral,0.4,44,55,clockwise,35,20
110,62,144,101,"[25,45] degrees",right,0.4,23,62,clockwise,39,34
39,170,69,201,"[25,45] degrees",neutral,-0.4,3,39,clockwise,30,31
61,109,91,153,"[25,45] degrees",left,-0.4,104,61,clockwise,30,44
177,74,221,98,"[25,45] degrees",neutral,0.4,105,74,clockwise,24,44
43,74,66,110,"[25,45] degrees",right,0.4,40,74,clockwise,36,23
42,135,77,162,"[25,45] degrees",neutral,-0.4,57,42,clockwise,35,27
101,58,141,78,"[25,45] degrees",left,-0.4,75,101,clockwise,40,20
7,99,44,139,"[25,45] degrees",neutral,0.4,54,99,clockwise,40,37
81,158,108,194,"[25,45] degrees",right,0.4,140,158,clockwise,36,27
144,36,119,-4,"[25,45] degrees",neutral,-0.4,181,144,anticlockwise,-25,-40
75,121,46,99,"[25,45] degrees",left,-0.4,45,75,anticlockwise,-29,-22
50,164,19,121,"[25,45] degrees",neutral,0.4,142,164,anticlockwise,-43,-31
144,52,105,15,"[25,45] degrees",right,0.4,25,52,anticlockwise,-37,-39
173,27,128,-11,"[25,45] degrees",neutral,-0.4,141,173,anticlockwise,-45,-38
158,83,134,61,"[25,45] degrees",left,-0.4,157,158,anticlockwise,-24,-22
78,115,53,84,"[25,45] degrees",neutral,0.4,129,115,anticlockwise,-31,-25
58,13,16,-11,"[25,45] degrees",right,0.4,40,13,anticlockwise,-24,-42
159,130,125,91,"[25,45] degrees",neutral,-0.4,152,159,anticlockwise,-34,-39
102,11,79,-31,"[25,45] degrees",left,-0.4,119,102,anticlockwise,-23,-42
48,83,17,49,"[25,45] degrees",neutral,0.4,92,83,anticlockwise,-34,-31
133,61,89,39,"[25,45] degrees",right,0.4,58,61,anticlockwise,-22,-44
47,144,6,110,"[25,45] degrees",neutral,-0.4,12,47,anticlockwise,-41,-34
123,88,96,61,"[25,45] degrees",left,-0.4,115,123,anticlockwise,-27,-27
167,27,130,6,"[25,45] degrees",neutral,0.4,36,27,anticlockwise,-21,-37
62,85,20,55,"[25,45] degrees",right,0.4,72,85,anticlockwise,-30,-42
68,148,32,128,"[25,45] degrees",neutral,-0.4,50,68,anticlockwise,-36,-20
116,33,95,7,"[25,45] degrees",left,-0.4,90,116,anticlockwise,-21,-26
86,155,63,130,"[25,45] degrees",neutral,0.4,117,155,anticlockwise,-25,-23
56,27,29,-9,"[25,45] degrees",right,0.4,70,27,anticlockwise,-36,-27
41,112,4,87,"[25,45] degrees",neutral,-0.4,27,41,anticlockwise,-37,-25
42,72,0,30,"[25,45] degrees",left,-0.4,13,42,anticlockwise,-42,-42
30,79,-8,34,"[25,45] degrees",neutral,0.4,37,79,anticlockwise,-45,-38
16,60,-12,21,"[25,45] degrees",right,0.4,59,60,anticlockwise,-39,-28
132,173,92,131,"[25,45] degrees",neutral,-0.4,96,132,anticlockwise,-40,-42
37,132,4,94,"[25,45] degrees",left,-0.4,45,37,anticlockwise,-33,-38
150,27,114,-2,"[25,45] degrees",neutral,0.4,0,27,anticlockwise,-29,-36
169,53,129,23,"[25,45] degrees",right,0.4,17,53,anticlockwise,-30,-40
