left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
16,80,47,101,"[25,45] degrees",neutral,-0.4,25,16,clockwise,31,21
50,17,94,41,"[25,45] degrees",left,-0.4,50,50,clockwise,44,24
47,140,77,183,"[25,45] degrees",neutral,0.4,185,140,clockwise,43,30
49,148,70,170,"[25,45] degrees",right,0.4,111,148,clockwise,22,21
106,49,130,70,"[25,45] degrees",neutral,-0.4,114,106,clockwise,24,21
97,31,133,65,"[25,45] degrees",left,-0.4,90,97,clockwise,36,34
89,164,109,203,"[25,45] degrees",neutral,0.4,140,164,clockwise,39,20
169,17,195,62,"[25,45] degrees",right,0.4,8,17,clockwise,45,26
130,19,153,48,"[25,45] degrees",neutral,-0.4,141,130,clockwise,23,29
63,156,86,186,"[25,45] degrees",left,-0.4,87,63,clockwise,23,30
150,103,175,146,"[25,45] degrees",neutral,0.4,79,103,clockwise,43,25
40,169,64,195,"[25,45] degrees",right,0.4,200,169,clockwise,26,24
16,84,41,125,"[25,45] degrees",neutral,-0.4,50,16,clockwise,25,41
19,47,53,77,"[25,45] degrees",left,-0.4,11,19,clockwise,34,30
47,73,72,106,"[25,45] degrees",neutral,0.4,66,73,clockwise,33,25
80,130,110,159,"[25,45] degrees",right,0.4,157,130,clockwise,29,30
90,57,121,91,"[25,45] degrees",neutral,-0.4,74,90,clockwise,31,34
179,126,218,147,"[25,45] degrees",left,-0.4,218,179,clockwise,39,21
79,112,110,146,"[25,45] degrees",neutral,0.4,111,112,clockwise,34,31
178,94,211,114,"[25,45] degrees",right,0.4,118,94,clockwise,20,33
37,137,78,174,"[25,45] degrees",neutral,-0.4,31,37,clockwise,41,37
110,64,154,89,"[25,45] degrees",left,-0.4,146,110,clockwise,44,25
76,103,107,131,"[25,45] degrees",neutral,0.4,107,103,clockwise,28,31
135,7,177,46,"[25,45] degrees",right,0.4,-16,7,clockwise,39,42
47,96,76,124,"[25,45] degrees",neutral,-0.4,10,47,clockwise,29,28
161,22,182,64,"[25,45] degrees",left,-0.4,206,161,clockwise,21,42
159,64,203,101,"[25,45] degrees",neutral,0.4,87,64,clockwise,37,44
30,172,69,193,"[25,45] degrees",right,0.4,205,172,clockwise,21,39
115,43,147,83,"[25,45] degrees",neutral,-0.4,89,115,clockwise,32,40
123,90,153,122,"[25,45] degrees",left,-0.4,166,123,clockwise,30,32
51,78,77,100,"[25,45] degrees",neutral,0.4,85,78,clockwise,22,26
108,81,144,106,"[25,45] degrees",right,0.4,48,81,clockwise,25,36
93,144,124,183,"[25,45] degrees",neutral,-0.4,58,93,clockwise,31,39
101,21,127,55,"[25,45] degrees",left,-0.4,62,101,clockwise,26,34
102,158,135,179,"[25,45] degrees",neutral,0.4,127,158,clockwise,21,33
38,124,65,146,"[25,45] degrees",right,0.4,136,124,clockwise,22,27
44,129,68,149,"[25,45] degrees",neutral,-0.4,33,44,clockwise,24,20
134,77,169,107,"[25,45] degrees",left,-0.4,175,134,clockwise,35,30
35,147,79,173,"[25,45] degrees",neutral,0.4,142,147,clockwise,26,44
9,77,32,101,"[25,45] degrees",right,0.4,62,77,clockwise,24,23
163,48,192,92,"[25,45] degrees",neutral,-0.4,164,163,clockwise,29,44
32,112,59,148,"[25,45] degrees",left,-0.4,71,32,clockwise,27,36
18,54,56,91,"[25,45] degrees",neutral,0.4,97,54,clockwise,37,38
66,15,107,57,"[25,45] degrees",right,0.4,-10,15,clockwise,42,41
133,160,164,182,"[25,45] degrees",neutral,-0.4,127,133,clockwise,31,22
6,94,47,127,"[25,45] degrees",left,-0.4,17,6,clockwise,41,33
133,32,160,74,"[25,45] degrees",neutral,0.4,30,32,clockwise,42,27
173,63,209,103,"[25,45] degrees",right,0.4,83,63,clockwise,40,36
109,60,139,100,"[25,45] degrees",neutral,-0.4,80,109,clockwise,30,40
154,38,193,70,"[25,45] degrees",left,-0.4,122,154,clockwise,39,32
3,62,26,84,"[25,45] degrees",neutral,0.4,81,62,clockwise,22,23
1,59,31,87,"[25,45] degrees",right,0.4,60,59,clockwise,28,30
152,39,180,61,"[25,45] degrees",neutral,-0.4,185,152,clockwise,28,22
9,152,39,183,"[25,45] degrees",left,-0.4,17,9,clockwise,30,31
163,14,200,54,"[25,45] degrees",neutral,0.4,59,14,clockwise,40,37
52,160,77,200,"[25,45] degrees",right,0.4,152,160,clockwise,40,25
138,24,179,56,"[25,45] degrees",neutral,-0.4,123,138,clockwise,41,32
70,133,105,174,"[25,45] degrees",left,-0.4,96,70,clockwise,35,41
157,69,179,110,"[25,45] degrees",neutral,0.4,50,69,clockwise,41,22
177,110,209,150,"[25,45] degrees",right,0.4,110,110,clockwise,40,32
176,120,138,79,"[25,45] degrees",neutral,-0.4,161,176,anticlockwise,-38,-41
65,39,31,0,"[25,45] degrees",left,-0.4,48,65,anticlockwise,-34,-39
145,20,115,-6,"[25,45] degrees",neutral,0.4,32,20,anticlockwise,-26,-30
113,14,78,-18,"[25,45] degrees",right,0.4,11,14,anticlockwise,-32,-35
131,42,98,17,"[25,45] degrees",neutral,-0.4,108,131,anticlockwise,-33,-25
62,178,22,138,"[25,45] degrees",left,-0.4,73,62,anticlockwise,-40,-40
93,117,56,89,"[25,45] degrees",neutral,0.4,100,117,anticlockwise,-28,-37
120,56,88,27,"[25,45] degrees",right,0.4,44,56,anticlockwise,-29,-32
79,134,36,97,"[25,45] degrees",neutral,-0.4,66,79,anticlockwise,-43,-37
127,93,87,50,"[25,45] degrees",left,-0.4,151,127,anticlockwise,-40,-43
56,163,17,137,"[25,45] degrees",neutral,0.4,141,163,anticlockwise,-26,-39
121,27,89,-3,"[25,45] degrees",right,0.4,46,27,anticlockwise,-30,-32
76,162,51,124,"[25,45] degrees",neutral,-0.4,58,76,anticlockwise,-25,-38
175,90,153,68,"[25,45] degrees",left,-0.4,211,175,anticlockwise,-22,-22
133,174,90,140,"[25,45] degrees",neutral,0.4,133,174,anticlockwise,-34,-43
40,142,3,116,"[25,45] degrees",right,0.4,120,142,anticlockwise,-26,-37
21,145,-4,111,"[25,45] degrees",neutral,-0.4,57,21,anticlockwise,-25,-34
111,153,78,129,"[25,45] degrees",left,-0.4,85,111,anticlockwise,-33,-24
145,47,102,20,"[25,45] degrees",neutral,0.4,86,47,anticlockwise,-27,-43
15,158,-18,129,"[25,45] degrees",right,0.4,117,158,anticlockwise,-29,-33
27,62,-15,24,"[25,45] degrees",neutral,-0.4,-1,27,anticlockwise,-42,-38
37,1,8,-42,"[25,45] degrees",left,-0.4,35,37,anticlockwise,-29,-43
127,178,97,151,"[25,45] degrees",neutral,0.4,194,178,anticlockwise,-27,-30
19,98,-13,60,"[25,45] degrees",right,0.4,126,98,anticlockwise,-38,-32
61,131,24,101,"[25,45] degrees",neutral,-0.4,98,61,anticlockwise,-37,-30
21,128,-15,106,"[25,45] degrees",left,-0.4,3,21,anticlockwise,-36,-22
106,54,81,11,"[25,45] degrees",neutral,0.4,98,54,anticlockwise,-43,-25
13,121,-32,81,"[25,45] degrees",right,0.4,124,121,anticlockwise,-40,-45
49,97,10,76,"[25,45] degrees",neutral,-0.4,13,49,anticlockwise,-39,-21
169,60,124,37,"[25,45] degrees",left,-0.4,139,169,anticlockwise,-45,-23
