left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
47,26,80,58,"[25,45] degrees",neutral,-0.4,62,47,clockwise,33,32
167,77,201,108,"[25,45] degrees",left,-0.4,184,167,clockwise,34,31
63,33,100,70,"[25,45] degrees",neutral,0.4,71,33,clockwise,37,37
138,16,160,46,"[25,45] degrees",right,0.4,31,16,clockwise,30,22
142,83,167,124,"[25,45] degrees",neutral,-0.4,116,142,clockwise,25,41
138,74,178,96,"[25,45] degrees",left,-0.4,117,138,clockwise,40,22
106,179,61,141,"[25,45] degrees",neutral,0.4,212,179,anticlockwise,-38,-45
0,115,-29,85,"[25,45] degrees",right,0.4,87,115,anticlockwise,-30,-29
79,1,34,-42,"[25,45] degrees",neutral,-0.4,67,79,anticlockwise,-45,-43
73,2,44,-34,"[25,45] degrees",left,-0.4,34,73,anticlockwise,-29,-36
150,94,123,53,"[25,45] degrees",neutral,0.4,92,94,anticlockwise,-41,-27
80,49,40,13,"[25,45] degrees",right,0.4,15,49,anticlockwise,-36,-40
60,129,29,92,"[25,45] degrees",neutral,-0.4,69,60,anticlockwise,-31,-37
