left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
98,153,136,187,"[25,45] degrees",neutral,-0.4,53,98,clockwise,38,34
133,86,155,120,"[25,45] degrees",left,-0.4,157,133,clockwise,22,34
84,156,123,179,"[25,45] degrees",neutral,0.4,133,156,clockwise,23,39
78,170,99,212,"[25,45] degrees",right,0.4,173,170,clockwise,42,21
175,49,212,80,"[25,45] degrees",neutral,-0.4,141,175,clockwise,37,31
7,80,46,113,"[25,45] degrees",left,-0.4,25,7,clockwise,39,33
133,44,178,66,"[25,45] degrees",neutral,0.4,32,44,clockwise,22,45
72,175,99,208,"[25,45] degrees",right,0.4,181,175,clockwise,33,27
3,141,27,163,"[25,45] degrees",neutral,-0.4,-26,3,clockwise,24,22
44,3,84,43,"[25,45] degrees",left,-0.4,45,44,clockwise,40,40
60,156,96,198,"[25,45] degrees",neutral,0.4,198,156,clockwise,42,36
168,46,203,80,"[25,45] degrees",right,0.4,4,46,clockwise,34,35
21,126,49,151,"[25,45] degrees",neutral,-0.4,28,21,clockwise,28,25
116,168,150,201,"[25,45] degrees",left,-0.4,158,116,clockwise,34,33
117,9,145,32,"[25,45] degrees",neutral,0.4,-36,9,clockwise,23,28
134,25,155,60,"[25,45] degrees",right,0.4,-19,25,clockwise,35,21
114,161,148,204,"[25,45] degrees",neutral,-0.4,100,114,clockwise,34,43
23,78,61,109,"[25,45] degrees",left,-0.4,64,23,clockwise,38,31
151,120,185,147,"[25,45] degrees",neutral,0.4,134,120,clockwise,27,34
111,153,144,180,"[25,45] degrees",right,0.4,147,153,clockwise,27,33
108,50,131,85,"[25,45] degrees",neutral,-0.4,127,108,clockwise,23,35
125,149,150,170,"[25,45] degrees",left,-0.4,81,125,clockwise,25,21
54,22,94,58,"[25,45] degrees",neutral,0.4,3,22,clockwise,36,40
125,44,154,84,"[25,45] degrees",right,0.4,32,44,clockwise,40,29
110,34,148,79,"[25,45] degrees",neutral,-0.4,109,110,clockwise,38,45
91,44,134,84,"[25,45] degrees",left,-0.4,51,91,clockwise,43,40
64,160,90,183,"[25,45] degrees",neutral,0.4,157,160,clockwise,23,26
10,56,46,99,"[25,45] degrees",right,0.4,27,56,clockwise,43,36
28,176,67,218,"[25,45] degrees",neutral,-0.4,19,28,clockwise,39,42
24,166,57,206,"[25,45] degrees",left,-0.4,-1,24,clockwise,33,40
145,82,187,102,"[25,45] degrees",neutral,0.4,47,82,clockwise,20,42
114,25,153,63,"[25,45] degrees",right,0.4,-19,25,clockwise,38,39
16,144,58,186,"[25,45] degrees",neutral,-0.4,4,16,clockwise,42,42
129,99,156,124,"[25,45] degrees",left,-0.4,149,129,clockwise,27,25
72,177,101,219,"[25,45] degrees",neutral,0.4,164,177,clockwise,42,29
160,34,186,56,"[25,45] degrees",right,0.4,67,34,clockwise,22,26
139,162,177,199,"[25,45] degrees",neutral,-0.4,180,139,clockwise,38,37
101,40,126,77,"[25,45] degrees",left,-0.4,126,101,clockwise,25,37
122,7,163,30,"[25,45] degrees",neutral,0.4,0,7,clockwise,23,41
74,100,110,141,"[25,45] degrees",right,0.4,92,100,clockwise,41,36
99,73,138,105,"[25,45] degrees",neutral,-0.4,123,99,clockwise,39,32
52,179,95,220,"[25,45] degrees",left,-0.4,75,52,clockwise,43,41
162,29,183,49,"[25,45] degrees",neutral,0.4,22,29,clockwise,20,21
141,52,161,93,"[25,45] degrees",right,0.4,84,52,clockwise,41,20
56,89,93,113,"[25,45] degrees",neutral,-0.4,83,56,clockwise,37,24
86,34,122,64,"[25,45] degrees",left,-0.4,84,86,clockwise,36,30
141,29,161,58,"[25,45] degrees",neutral,0.4,23,29,clockwise,29,20
95,146,131,182,"[25,45] degrees",right,0.4,123,146,clockwise,36,36
84,121,105,161,"[25,45] degrees",neutral,-0.4,55,84,clockwise,21,40
111,159,156,198,"[25,45] degrees",left,-0.4,134,111,clockwise,45,39
55,153,76,190,"[25,45] degrees",neutral,0.4,134,153,clockwise,37,21
83,174,115,219,"[25,45] degrees",right,0.4,164,174,clockwise,45,32
169,50,200,88,"[25,45] degrees",neutral,-0.4,130,169,clockwise,31,38
170,54,198,81,"[25,45] degrees",left,-0.4,150,170,clockwise,28,27
25,63,51,105,"[25,45] degrees",neutral,0.4,30,63,clockwise,42,26
164,17,201,50,"[25,45] degrees",right,0.4,43,17,clockwise,33,37
38,86,62,122,"[25,45] degrees",neutral,-0.4,49,38,clockwise,24,36
30,113,51,150,"[25,45] degrees",left,-0.4,48,30,clockwise,21,37
119,154,141,176,"[25,45] degrees",neutral,0.4,162,154,clockwise,22,22
151,101,175,127,"[25,45] degrees",right,0.4,137,101,clockwise,26,24
132,13,90,-30,"[25,45] degrees",neutral,-0.4,141,132,anticlockwise,-42,-43
76,145,32,110,"[25,45] degrees",left,-0.4,95,76,anticlockwise,-44,-35
81,6,41,-15,"[25,45] degrees",neutral,0.4,3,6,anticlockwise,-21,-40
10,130,-29,107,"[25,45] degrees",right,0.4,116,130,anticlockwise,-23,-39
125,81,92,45,"[25,45] degrees",neutral,-0.4,90,125,anticlockwise,-33,-36
174,145,143,112,"[25,45] degrees",left,-0.4,138,174,anticlockwise,-31,-33
48,14,6,-20,"[25,45] degrees",neutral,0.4,12,14,anticlockwise,-34,-42
150,63,120,28,"[25,45] degrees",right,0.4,23,63,anticlockwise,-35,-30
178,133,146,96,"[25,45] degrees",neutral,-0.4,190,178,anticlockwise,-32,-37
148,69,110,33,"[25,45] degrees",left,-0.4,121,148,anticlockwise,-38,-36
163,121,123,95,"[25,45] degrees",neutral,0.4,108,121,anticlockwise,-26,-40
153,119,123,93,"[25,45] degrees",right,0.4,111,119,anticlockwise,-26,-30
57,120,35,75,"[25,45] degrees",neutral,-0.4,49,57,anticlockwise,-22,-45
139,91,116,46,"[25,45] degrees",left,-0.4,175,139,anticlockwise,-23,-45
140,103,120,68,"[25,45] degrees",neutral,0.4,67,103,anticlockwise,-35,-20
137,41,95,4,"[25,45] degrees",right,0.4,3,41,anticlockwise,-37,-42
26,171,6,146,"[25,45] degrees",neutral,-0.4,26,26,anticlockwise,-20,-25
140,53,102,28,"[25,45] degrees",left,-0.4,112,140,anticlockwise,-38,-25
129,102,108,61,"[25,45] degrees",neutral,0.4,77,102,anticlockwise,-41,-21
160,85,119,48,"[25,45] degrees",right,0.4,49,85,anticlockwise,-37,-41
104,130,75,103,"[25,45] degrees",neutral,-0.4,76,104,anticlockwise,-29,-27
106,6,69,-28,"[25,45] degrees",left,-0.4,68,106,anticlockwise,-37,-34
147,97,127,59,"[25,45] degrees",neutral,0.4,62,97,anticlockwise,-38,-20
129,11,102,-27,"[25,45] degrees",right,0.4,25,11,anticlockwise,-38,-27
37,15,14,-7,"[25,45] degrees",neutral,-0.4,16,37,anticlockwise,-23,-22
3,61,-18,26,"[25,45] degrees",left,-0.4,38,3,anticlockwise,-21,-35
8,91,-15,51,"[25,45] degrees",neutral,0.4,50,91,anticlockwise,-40,-23
38,81,10,54,"[25,45] degrees",right,0.4,77,81,anticlockwise,-27,-28
140,54,96,10,"[25,45] degrees",neutral,-0.4,152,140,anticlockwise,-44,-44
65,179,30,155,"[25,45] degrees",left,-0.4,68,65,anticlockwise,-35,-24
