left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
86,129,114,172,"[25,45] degrees",neutral,-0.4,104,86,clockwise,28,43
35,79,63,102,"[25,45] degrees",left,-0.4,24,35,clockwise,28,23
78,23,117,58,"[25,45] degrees",neutral,0.4,25,23,clockwise,35,39
135,28,156,58,"[25,45] degrees",right,0.4,52,28,clockwise,30,21
160,55,196,81,"[25,45] degrees",neutral,-0.4,125,160,clockwise,36,26
59,131,95,176,"[25,45] degrees",left,-0.4,86,59,clockwise,36,45
101,137,138,174,"[25,45] degrees",neutral,0.4,122,137,clockwise,37,37
156,34,187,73,"[25,45] degrees",right,0.4,77,34,clockwise,39,31
102,144,126,174,"[25,45] degrees",neutral,-0.4,133,102,clockwise,24,30
92,32,118,54,"[25,45] degrees",left,-0.4,75,92,clockwise,26,22
13,129,55,157,"[25,45] degrees",neutral,0.4,171,129,clockwise,28,42
88,139,121,177,"[25,45] degrees",right,0.4,125,139,clockwise,38,33
78,165,115,195,"[25,45] degrees",neutral,-0.4,73,78,clockwise,37,30
21,164,52,185,"[25,45] degrees",left,-0.4,11,21,clockwise,31,21
97,149,117,172,"[25,45] degrees",neutral,0.4,176,149,clockwise,23,20
150,54,185,98,"[25,45] degrees",right,0.4,99,54,clockwise,44,35
29,78,59,121,"[25,45] degrees",neutral,-0.4,32,29,clockwise,30,43
36,177,62,210,"[25,45] degrees",left,-0.4,39,36,clockwise,26,33
33,130,60,156,"[25,45] degrees",neutral,0.4,129,130,clockwise,26,27
42,16,75,39,"[25,45] degrees",right,0.4,-20,16,clockwise,23,33
78,117,106,153,"[25,45] degrees",neutral,-0.4,105,78,clockwise,28,36
56,99,91,120,"[25,45] degrees",left,-0.4,35,56,clockwise,35,21
98,59,125,79,"[25,45] degrees",neutral,0.4,21,59,clockwise,20,27
24,97,54,123,"[25,45] degrees",right,0.4,87,97,clockwise,26,30
150,92,178,124,"[25,45] degrees",neutral,-0.4,131,150,clockwise,28,32
132,69,164,95,"[25,45] degrees",left,-0.4,101,132,clockwise,32,26
171,23,197,43,"[25,45] degrees",neutral,0.4,39,23,clockwise,20,26
137,99,159,124,"[25,45] degrees",right,0.4,113,99,clockwise,25,22
123,21,166,51,"[25,45] degrees",neutral,-0.4,92,123,clockwise,43,30
48,73,87,118,"[25,45] degrees",left,-0.4,64,48,clockwise,39,45
12,129,42,158,"[25,45] degrees",neutral,0.4,151,129,clockwise,29,30
49,171,94,212,"[25,45] degrees",right,0.4,195,171,clockwise,41,45
176,69,215,110,"[25,45] degrees",neutral,-0.4,153,176,clockwise,39,41
28,106,73,136,"[25,45] degrees",left,-0.4,31,28,clockwise,45,30
96,67,134,107,"[25,45] degrees",neutral,0.4,58,67,clockwise,40,38
24,136,55,169,"[25,45] degrees",right,0.4,121,136,clockwise,33,31
102,171,143,212,"[25,45] degrees",neutral,-0.4,83,102,clockwise,41,41
156,37,195,78,"[25,45] degrees",left,-0.4,195,156,clockwise,39,41
119,26,163,51,"[25,45] degrees",neutral,0.4,54,26,clockwise,25,44
66,137,96,169,"[25,45] degrees",right,0.4,163,137,clockwise,32,30
178,46,202,67,"[25,45] degrees",neutral,-0.4,154,178,clockwise,24,21
56,105,101,149,"[25,45] degrees",left,-0.4,35,56,clockwise,45,44
85,47,128,89,"[25,45] degrees",neutral,0.4,24,47,clockwise,42,43
76,112,96,145,"[25,45] degrees",right,0.4,101,112,clockwise,33,20
31,133,70,155,"[25,45] degrees",neutral,-0.4,69,31,clockwise,39,22
3,58,30,87,"[25,45] degrees",left,-0.4,-12,3,clockwise,27,29
116,153,141,181,"[25,45] degrees",neutral,0.4,138,153,clockwise,28,25
137,173,162,208,"[25,45] degrees",right,0.4,155,173,clockwise,35,25
