left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
144,69,173,113,"[25,45] degrees",neutral,-0.4,145,144,clockwise,29,44
34,110,57,150,"[25,45] degrees",left,-0.4,34,34,clockwise,23,40
25,164,62,193,"[25,45] degrees",neutral,0.4,192,164,clockwise,29,37
123,170,165,197,"[25,45] degrees",right,0.4,197,170,clockwise,27,42
113,45,142,68,"[25,45] degrees",neutral,-0.4,157,113,clockwise,29,23
86,18,113,47,"[25,45] degrees",left,-0.4,68,86,clockwise,27,29
165,75,145,54,"[25,45] degrees",neutral,0.4,37,75,anticlockwise,-21,-20
14,169,-12,129,"[25,45] degrees",right,0.4,185,169,anticlockwise,-40,-26
89,161,58,139,"[25,45] degrees",neutral,-0.4,133,89,anticlockwise,-31,-22
39,138,19,115,"[25,45] degrees",left,-0.4,2,39,anticlockwise,-20,-23
175,104,155,75,"[25,45] degrees",neutral,0.4,82,104,anticlockwise,-29,-20
81,172,42,128,"[25,45] degrees",right,0.4,205,172,anticlockwise,-44,-39
125,151,95,118,"[25,45] degrees",neutral,-0.4,100,125,anticlockwise,-30,-33
