left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
131,72,172,114,"[25,45] degrees",neutral,-0.4,169,131,clockwise,41,42
156,60,179,104,"[25,45] degrees",left,-0.4,130,156,clockwise,23,44
27,93,55,127,"[25,45] degrees",neutral,0.4,119,93,clockwise,34,28
77,176,121,205,"[25,45] degrees",right,0.4,216,176,clockwise,29,44
61,25,102,48,"[25,45] degrees",neutral,-0.4,46,61,clockwise,41,23
2,99,47,127,"[25,45] degrees",left,-0.4,15,2,clockwise,45,28
115,149,88,127,"[25,45] degrees",neutral,0.4,144,149,anticlockwise,-22,-27
81,3,58,-29,"[25,45] degrees",right,0.4,24,3,anticlockwise,-32,-23
118,36,85,-5,"[25,45] degrees",neutral,-0.4,138,118,anticlockwise,-33,-41
47,90,25,70,"[25,45] degrees",left,-0.4,69,47,anticlockwise,-22,-20
51,92,12,68,"[25,45] degrees",neutral,0.4,108,92,anticlockwise,-24,-39
170,70,135,30,"[25,45] degrees",right,0.4,27,70,anticlockwise,-40,-35
128,179,101,141,"[25,45] degrees",neutral,-0.4,139,128,anticlockwise,-27,-38
