left_gabor_ori,right_gabor_ori,left_distractor_ori,right_distractor_ori,similarity_range,cue,probe_x,probe_ori,correct_response,rotate_direction,similarity,another_similarity
176,102,216,122,"[25,45] degrees",neutral,-0.4,167,176,clockwise,40,20
56,109,95,148,"[25,45] degrees",left,-0.4,101,56,clockwise,39,39
130,100,154,121,"[25,45] degrees",neutral,0.4,129,100,clockwise,21,24
49,91,77,130,"[25,45] degrees",right,0.4,119,91,clockwise,39,28
2,159,34,181,"[25,45] degrees",neutral,-0.4,9,2,clockwise,32,22
37,89,79,109,"[25,45] degrees",left,-0.4,60,37,clockwise,42,20
31,145,67,190,"[25,45] degrees",neutral,0.4,172,145,clockwise,45,36
124,53,167,91,"[25,45] degrees",right,0.4,74,53,clockwise,38,43
31,135,75,173,"[25,45] degrees",neutral,-0.4,60,31,clockwise,44,38
11,46,33,73,"[25,45] degrees",left,-0.4,1,11,clockwise,22,27
69,144,98,178,"[25,45] degrees",neutral,0.4,126,144,clockwise,34,29
112,60,157,103,"[25,45] degrees",right,0.4,101,60,clockwise,43,45
43,101,88,127,"[25,45] degrees",neutral,-0.4,77,43,clockwise,45,26
158,109,196,138,"[25,45] degrees",left,-0.4,145,158,clockwise,38,29
67,31,87,52,"[25,45] degrees",neutral,0.4,68,31,clockwise,21,20
175,56,199,97,"[25,45] degrees",right,0.4,76,56,clockwise,41,24
134,76,169,117,"[25,45] degrees",neutral,-0.4,129,134,clockwise,35,41
148,18,186,61,"[25,45] degrees",left,-0.4,103,148,clockwise,38,43
18,108,41,150,"[25,45] degrees",neutral,0.4,90,108,clockwise,42,23
84,133,120,166,"[25,45] degrees",right,0.4,155,133,clockwise,33,36
18,52,54,87,"[25,45] degrees",neutral,-0.4,-8,18,clockwise,36,35
146,8,183,42,"[25,45] degrees",left,-0.4,158,146,clockwise,37,34
108,20,128,45,"[25,45] degrees",neutral,0.4,38,20,clockwise,25,20
16,152,55,182,"[25,45] degrees",right,0.4,192,152,clockwise,30,39
172,84,210,117,"[25,45] degrees",neutral,-0.4,149,172,clockwise,38,33
155,23,184,54,"[25,45] degrees",left,-0.4,150,155,clockwise,29,31
82,171,124,192,"[25,45] degrees",neutral,0.4,171,171,clockwise,21,42
131,66,174,87,"[25,45] degrees",right,0.4,58,66,clockwise,21,43
163,7,200,40,"[25,45] degrees",neutral,-0.4,145,163,clockwise,37,33
24,78,45,106,"[25,45] degrees",left,-0.4,26,24,clockwise,21,28
21,111,62,136,"[25,45] degrees",neutral,0.4,147,111,clockwise,25,41
149,86,172,113,"[25,45] degrees",right,0.4,61,86,clockwise,27,23
147,76,169,118,"[25,45] degrees",neutral,-0.4,188,147,clockwise,22,42
69,134,100,168,"[25,45] degrees",left,-0.4,89,69,clockwise,31,34
77,51,106,83,"[25,45] degrees",neutral,0.4,58,51,clockwise,32,29
104,3,147,46,"[25,45] degrees",right,0.4,5,3,clockwise,43,43
155,36,195,79,"[25,45] degrees",neutral,-0.4,198,155,clockwise,40,43
177,42,217,82,"[25,45] degrees",left,-0.4,178,177,clockwise,40,40
77,28,114,56,"[25,45] degrees",neutral,0.4,34,28,clockwise,28,37
55,139,76,182,"[25,45] degrees",right,0.4,153,139,clockwise,43,21
0,140,35,172,"[25,45] degrees",neutral,-0.4,40,0,clockwise,35,32
109,35,138,69,"[25,45] degrees",left,-0.4,119,109,clockwise,29,34
19,83,43,121,"[25,45] degrees",neutral,0.4,70,83,clockwise,38,24
54,113,94,147,"[25,45] degrees",right,0.4,119,113,clockwise,34,40
